pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
559,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000710,"High throughput phenotyping tools were development or validated for early crop vigor, canopy senescence profile and plant count.","High throughput phenotyping tools were development or validated for early crop vigor, canopy senescence profile and plant count.","null",,,,"201700000710_18",1
560,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000711,"Remote sensing tools -Improved data analysis and data modeling with crop and disease stage  specific algorithms.","Remote sensing tools -Improved data analysis and data modeling with crop and disease stage  specific algorithms.","null",,,,"201700000711_18",1
561,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000712,"Develop improved maize germplasm through temperate introgressions, with selection for key traits relevant for smallholders in Sub-Saharan Africa (SSA)","Develop improved maize germplasm through temperate introgressions, with selection for key traits relevant for smallholders in Sub-Saharan Africa (SSA)","null",,,,"201700000712_18",1
562,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000713," Improved Maize Germplasm with good general combining ability (GCA) and producibility as well as with resistances to major foliar diseases and tolerance to multiple abiotic stress"," Improved Maize Germplasm with good general combining ability (GCA) and producibility as well as with resistances to major foliar diseases and tolerance to multiple abiotic stress","null",,,,"201700000713_18",1
563,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000714,"Use of remote sensing techniques with drones to evaluate impact of Tar Spot Complex Disease on maize.  ","Use of remote sensing techniques with drones to evaluate impact of Tar Spot Complex Disease on maize.  ","null",,,,"201700000714_18",1
564,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000715,"Early identification of haploid embryos in vitro","Early identification of haploid embryos in vitro","null",,,,"201700000715_18",1
565,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000716,"Use of lime for nematodes control in  maize systems on sandy soils","Use of lime for nematodes control in  maize systems on sandy soils","null",,,,"201700000716_18",1
566,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000717,"Mobile phone applications for nutrient use","Mobile phone applications for nutrient use","null",,,,"201700000717_18",1
567,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000718,"Mobile phone application for Maize variety selection","Mobile phone application for Maize variety selection","null",,,,"201700000718_18",1
568,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000719,"Mobile phone application for seed rate","Mobile phone application for seed rate","null",,,,"201700000719_18",1
569,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000720,"The Scaling Scan was designed to systematically deal with the complexities of scaling and tailor scaling approaches to specific contexts. Through a self-assessment tool, researchers and project leaders are able to formulate a realistic and responsible scaling ambition by identifying the challenges and opportunities that need to be addressed in order to achieve the scaling ambition.  https://www.cimmyt.org/scaling-scan-a-simple-tool-for-big-impact/",,"null",,,,"201700000720_18",1
570,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000721,"Development of a standard protocol for surface water irrigation pump testing (method) ","Development of a standard protocol for surface water irrigation pump testing (method) ","null",,,,"201700000721_18",1
571,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000722,"Integration of weather forecasting and crop modeling for irrigation scheduling advisories","Integration of weather forecasting and crop modeling for irrigation scheduling advisories","null",,,,"201700000722_18",1
572,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000723,"Zimplow direct seeder","Zimplow direct seeder","null",,,,"201700000723_18",1
573,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000724,"Grownet direct seeder","Grownet direct seeder","null",,,,"201700000724_18",1
574,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000725,"Two wheel tractor based service provision of Sustainable Intensification technologies","Two wheel tractor based service provision of Sustainable Intensification technologies","null",,,,"201700000725_18",1
575,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000726,"An Aspergillus flavus population associated  with maize in Zimbabwe composed of 2,150 isolates was obtained. Identification of non-toxin producing strains for use as aflatoxin biocontrol agents is ongoing","An Aspergillus flavus population associated  with maize in Zimbabwe composed of 2,150 isolates was obtained. Identification of non-toxin producing strains for use as aflatoxin biocontrol agents is ongoing","null",,,,"201700000726_18",1
576,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000727,"The Agricultural Production Systems sIMulator (APSIM) model validated for simulating maize response to Nitrogen and climate change","The Agricultural Production Systems sIMulator (APSIM) model validated for simulating maize response to Nitrogen and climate change","null",,,,"201700000727_18",1
577,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000728,"CERES-Model in DSSAT (decision support system for agro-technology transfer) calibrated and validated to simulate and predict performance of under changing crop management practices and environment","CERES-Model in DSSAT (decision support system for agro-technology transfer) calibrated and validated to simulate and predict performance of under changing crop management practices and environment","null",,,,"201700000728_18",1
578,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000729,"Endophytic properties of at least 10 isolates of the entomopathogen Beauveria bassiana investigated under  Pest control options against spittlebugs projec, Efficacy of the best isolates in suppressing spittlebugs assessed in the greenhouse and open field","Endophytic properties of at least 10 isolates of the entomopathogen Beauveria bassiana investigated under  Pest control options against spittlebugs projec, Efficacy of the best isolates in suppressing spittlebugs assessed in the greenhouse and open field","null",,,,"201700000729_18",1
579,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000730,"Early haploid embryo identification and in vitro chromosome doubling protocols to enhance efficiency of doubled haploid production within mainstream maize breeding","Early haploid embryo identification and in vitro chromosome doubling protocols to enhance efficiency of doubled haploid production within mainstream maize breeding","null",,,,"201700000730_18",1
580,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000731,"Novel sources of tolerance to maize lethal necrosis incorporated from germplasm bank accessions to breeder-ready source lines via pre-breeding","Novel sources of tolerance to maize lethal necrosis incorporated from germplasm bank accessions to breeder-ready source lines via pre-breeding","null",,,,"201700000731_18",1
581,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000732,"Linear selection indices for use in modern plant breeding (open access book completed 2017; will publish in 2018)","Linear selection indices for use in modern plant breeding (open access book completed 2017; will publish in 2018)","null",,,,"201700000732_18",1
582,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000733,"Environmental Genome-wide Association (GWAS) to identify useful sources of genetic diversity","Environmental Genome-wide Association (GWAS) to identify useful sources of genetic diversity","null",,,,"201700000733_18",1
583,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000734,"Field Phenotyping with Image Analyses and Open Source Software - image processing tools for maize foliar disease assessments","Field Phenotyping with Image Analyses and Open Source Software - image processing tools for maize foliar disease assessments","null",,,,"201700000734_18",1
584,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000735,"CKHRM1212","CKHRM1212","null",,,,"201700000735_18",1
585,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000736,"CKHRM1219","CKHRM1219","null",,,,"201700000736_18",1
586,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000737,"CKHRM13580","CKHRM13580","null",,,,"201700000737_18",1
587,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000738,"ADV2309W (CKDHH15008)","ADV2309W (CKDHH15008)","null",,,,"201700000738_18",1
588,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000739,"ADV2310W (CKDHH15064)","ADV2310W (CKDHH15064)","null",,,,"201700000739_18",1
589,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000740,"WE6108 (CKLMLN146350)","WE6108 (CKLMLN146350)","null",,,,"201700000740_18",1
590,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000741,"WE6109 (CKLMLN146285)","WE6109 (CKLMLN146285)","null",,,,"201700000741_18",1
591,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000742,"WE6110 (CKLMLN146012)","WE6110 (CKLMLN146012)","null",,,,"201700000742_18",1
592,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000743,"KATEH16-01 (CKMLN150079)","KATEH16-01 (CKMLN150079)","null",,,,"201700000743_18",1
593,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000744,"KATEH16-02 (CKMLN150077)","KATEH16-02 (CKMLN150077)","null",,,,"201700000744_18",1
594,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000745,"KATEH16-03 (CKMLN150078)","KATEH16-03 (CKMLN150078)","null",,,,"201700000745_18",1
595,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000746,"WE6106 (CKDHH15110)","WE6106 (CKDHH15110)","null",,,,"201700000746_18",1
596,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000747,"WE6103 (CKDHH15014)","WE6103 (CKDHH15014)","null",,,,"201700000747_18",1
597,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000748,"WE6105 (CKDHH15001","WE6105 (CKDHH15001","null",,,,"201700000748_18",1
598,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000749,"TH501","TH501","null",,,,"201700000749_18",1
599,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000750," Kitoko"," Kitoko","null",,,,"201700000750_18",1
600,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000751,"Tokachini","Tokachini","null",,,,"201700000751_18",1
601,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000752,"Amani","Amani","null",,,,"201700000752_18",1
602,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000753,"GV511","GV511","null",,,,"201700000753_18",1
603,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000754,"GV642","GV642","null",,,,"201700000754_18",1
604,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000755,"GV693","GV693","null",,,,"201700000755_18",1
605,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000756,"ETGM401 (CZH132194)","ETGM401 (CZH132194)","null",,,,"201700000756_18",1
606,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000757,"ETGM601 (CZH132047)","ETGM601 (CZH132047)","null",,,,"201700000757_18",1
607,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000758,"ZMS 520 (CZH142019)","ZMS 520 (CZH142019)","null",,,,"201700000758_18",1
608,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000759,"MH45A","MH45A","null",,,,"201700000759_18",1
609,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000760,"MH46A","MH46A","null",,,,"201700000760_18",1
610,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000761,"MH47A","MH47A","null",,,,"201700000761_18",1
611,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000762,"MH48A","MH48A","null",,,,"201700000762_18",1
612,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000763,"MH49A","MH49A","null",,,,"201700000763_18",1
613,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000764,"ZS244A","ZS244A","null",,,,"201700000764_18",1
614,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000765,"ZS246A","ZS246A","null",,,,"201700000765_18",1
615,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000766,"ZS248A","ZS248A","null",,,,"201700000766_18",1
616,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000767,"ZS225","ZS225","null",,,,"201700000767_18",1
617,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000768,"ZS229","ZS229","null",,,,"201700000768_18",1
618,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000769,"ZAP31 (CZH1257)","ZAP31 (CZH1257)","null",,,,"201700000769_18",1
619,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000770,"PGS33 (CZH1262)","PGS33 (CZH1262)","null",,,,"201700000770_18",1
620,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000771,"CSIR-Denbea","CSIR-Denbea","null",,,,"201700000771_18",1
621,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000772,"CSIR-Similenu","CSIR-Similenu","null",,,,"201700000772_18",1
622,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000773,"CSIR-Kom-naaya","CSIR-Kom-naaya","null",,,,"201700000773_18",1
623,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000774,"CSIR-Wang-Basig","CSIR-Wang-Basig","null",,,,"201700000774_18",1
624,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000775,"Sammaz 53","Sammaz 53","null",,,,"201700000775_18",1
625,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000776,"Sammaz 54","Sammaz 54","null",,,,"201700000776_18",1
626,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000777,"SC612 in 2017","SC612 in 2017","null",,,,"201700000777_18",1
627,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000778,"SAMMAZ 52","SAMMAZ 52","null",,,,"201700000778_18",1
628,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000779,"CHLHW02517","CHLHW02517","null",,,,"201700000779_18",1
629,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000780,"CHLHW09035","CHLHW09035","null",,,,"201700000780_18",1
630,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000781,"CHLHY09002","CHLHY09002","null",,,,"201700000781_18",1
631,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000782,"CHLHY09004","CHLHY09004","null",,,,"201700000782_18",1
632,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000783,"CHLHY12004","CHLHY12004","null",,,,"201700000783_18",1
633,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000784,"CHLHY12006","CHLHY12006","null",,,,"201700000784_18",1
634,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000785,"S07HEY-N","S07HEY-N","null",,,,"201700000785_18",1
635,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000786,"CLTHW14001","CLTHW14001","null",,,,"201700000786_18",1
636,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000787,"CLTHW14003","CLTHW14003","null",,,,"201700000787_18",1
637,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000788,"CLTHY11002","CLTHY11002","null",,,,"201700000788_18",1
638,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000789,"CLTHY13002","CLTHY13002","null",,,,"201700000789_18",1
639,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000790,"CLTHY15013","CLTHY15013","null",,,,"201700000790_18",1
640,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000791,"RETINTO","RETINTO","null",,,,"201700000791_18",1
641,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000792,"24 Kilates","24 Kilates","null",,,,"201700000792_18",1
642,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000793,"DOGO","DOGO","null",,,,"201700000793_18",1
643,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000794,"GOLDEN","GOLDEN","null",,,,"201700000794_18",1
644,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000795,"MIXTIADO","MIXTIADO","null",,,,"201700000795_18",1
645,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000796,"HOJERO","HOJERO","null",,,,"201700000796_18",1
646,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000797,"CSTHW10001","CSTHW10001","null",,,,"201700000797_18",1
647,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000798,"CSTHW14001","CSTHW14001","null",,,,"201700000798_18",1
648,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000799,"CENTA H-CAS","CENTA H-CAS","null",,,,"201700000799_18",1
649,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000800,"CENTA ASG","CENTA ASG","null",,,,"201700000800_18",1
650,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000801,"CENTA CS","CENTA CS","null",,,,"201700000801_18",1
651,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000802,"DICTAB02","DICTAB02","null",,,,"201700000802_18",1
652,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000803,"DICTAB03","DICTAB03","null",,,,"201700000803_18",1
653,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000804,"ICTA B-9 ACP","ICTA B-9 ACP","null",,,,"201700000804_18",1
654,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000805,"BHM-14","BHM-14","null",,,,"201700000805_18",1
655,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000806,"BHM-15","BHM-15","null",,,,"201700000806_18",1
656,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000807,"RCRMH2","RCRMH2","null",,,,"201700000807_18",1
657,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000808,"SMH11-7","SMH11-7","null",,,,"201700000808_18",1
658,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000809,"Rampur Hybrid-8","Rampur Hybrid-8","null",,,,"201700000809_18",1
659,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000810,"Rampur Hybrid-10","Rampur Hybrid-10","null",,,,"201700000810_18",1
660,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000811,"MI Maize Hybrid 02","MI Maize Hybrid 02","null",,,,"201700000811_18",1
661,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000812,"QPHM 200","QPHM 200","null",,,,"201700000812_18",1
662,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000813,"QPHM 300","QPHM 300","null",,,,"201700000813_18",1
663,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000814,"Women in African Agricultural Research Data Portal","Women in African Agricultural Research Data Portal","https://www.asti.cgiar.org/gender",,,,"201700000814_12",1
664,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000815,"Volunteer Farmer Trainers (VFTs): Innovations on incentives and training to strengthen the performance of VFTs","Volunteer Farmer Trainers (VFTs): Innovations on incentives and training to strengthen the performance of VFTs",,,,,"201700000815_12",1
665,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000816,"Video-based agricultural extension: Integration of videos to create awareness among farmers as part of an extension approach","Video-based agricultural extension: Integration of videos to create awareness among farmers as part of an extension approach",,,,,"201700000816_12",1
666,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000817,"Video mediated and phone messaging extension approach","Video mediated and phone messaging extension approach",,,,,"201700000817_12",1
667,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000818,"Statistics on Public Expenditures for Economic Development (SPEED): Data on public expenditures in 147 countries from 1980 to 2012 in ten sectors","Statistics on Public Expenditures for Economic Development (SPEED): Data on public expenditures in 147 countries from 1980 to 2012 in ten sectors",,,,,"201700000818_12",1
668,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000819,"Updated Social Accounting Matrices for Policy Analysis in six countries","Updated Social Accounting Matrices for Policy Analysis in six countries","http://www.ifpri.org/publication/2015-social-accounting-matrix-tanzania",,,,"201700000819_12",1
669,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000820,"Public spending quantification template","Public spending quantification template","https://datascience.codata.org/articles/10.5334/dsj-2018-009/",,,,"201700000820_12",1
670,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000821,"Index to measure aspirations of the rural poor","Index to measure aspirations of the rural poor","https://www.cambridge.org/core/journals/american-political-science-review/article/economic-development-mobility-and-political-discontent-an-experimental-test-of-tocquevilles-thesis-in-pakistan/7110D6351DDB8B59B0A7BF4B265F0338",,,,"201700000821_12",1
671,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000822,"Measurement tool for evaluating civil servant performance along dimensions that matter for outcomes ","Measurement tool for evaluating civil servant performance along dimensions that matter for outcomes ",,,,,"201700000822_12",1
672,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000823,"Two measurement methods for quantifying the public service orientation of public servants","Two measurement methods for quantifying the public service orientation of public servants",,,,,"201700000823_12",1
673,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000824,"The Kaleidoscope Model (KM) of Food Security Policy Change: Applied framework to analyze the drivers of change in the food security arena and to identify barriers to policy reform and implementation","The Kaleidoscope Model (KM) of Food Security Policy Change: Applied framework to analyze the drivers of change in the food security arena and to identify barriers to policy reform and implementation","https://www.sciencedirect.com/science/article/pii/S0305750X18301232",,,,"201700000824_12",1
674,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000825,"Rural Investment and Policy Analysis (RIAPA) model: Economywide model that evaluates alternative policy and investment options based on their impacts on economic growth, job creation, poverty reduction, and dietary change","Rural Investment and Policy Analysis (RIAPA) model: Economywide model that evaluates alternative policy and investment options based on their impacts on economic growth, job creation, poverty reduction, and dietary change","http://slideplayer.com/slide/11885642/",,,,"201700000825_12",1
675,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000826,"Method for assessing the effectiveness of public extension systems","Method for assessing the effectiveness of public extension systems","http://massp.ifpri.info/2017/03/07/massp-report-the-state-of-agricultural-extension-and-advisory-services-provision-in-malawi/",,,,"201700000826_12",1
676,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000827,"South-South knowledge sharing on agricultural mechanization: This network brings together national and international researchers, policy makers, donors and implementers to exchange experiences and promote cross-country learning on agricultural mechanization","South-South knowledge sharing on agricultural mechanization: This network brings together national and international researchers, policy makers, donors and implementers to exchange experiences and promote cross-country learning on agricultural mechanization",,,,,"201700000827_12",1
677,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000828,"Methodological toolbox for evaluation of the level of trade integration within Africa","Methodological toolbox for evaluation of the level of trade integration within Africa",,,,,"201700000828_12",1
678,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000829,"Improved methodology to aggregate trade distortion measures across commodities within countries","Improved methodology to aggregate trade distortion measures across commodities within countries","https://onlinelibrary.wiley.com/doi/abs/10.1111/roie.12271",,,,"201700000829_12",1
679,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000830,"Agricultural Incentives Database for Measuring the Policy Environment for Agriculture","Agricultural Incentives Database for Measuring the Policy Environment for Agriculture","http://ag-incentives.org/",,,,"201700000830_12",1
680,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000831,"Hand-Held Decision Support Tool for Late Blight Integrated Management (HH-DST) to reduce food losses in the potato value chain in Ecuador","Hand-Held Decision Support Tool for Late Blight Integrated Management (HH-DST) to reduce food losses in the potato value chain in Ecuador",,,,,"201700000831_12",1
681,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000832,"Methodology to measure distortions to agricultural incentives along a value chain","Methodology to measure distortions to agricultural incentives along a value chain",,,,,"201700000832_12",1
682,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000833,"Methodology for assessing physical and economic loss in the value chain","Methodology for assessing physical and economic loss in the value chain","http://ebrary.ifpri.org/cdm/singleitem/collection/p15738coll2/id/131530",,,,"201700000833_12",1
683,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000834,"Check off system for milk producers to finance inputs","Check off system for milk producers to finance inputs",,,,,"201700000834_12",1
684,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000835,"Business models to combine agro-advisory services and insurance ","Business models to combine agro-advisory services and insurance ",,,,,"201700000835_12",1
685,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000836,"Risk contingent credit insurance in which the loan amount is insured by an additional loan premium","Risk contingent credit insurance in which the loan amount is insured by an additional loan premium",,,,,"201700000836_12",1
686,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000837,"Collaborating for Resilience: Approach to multistakeholder platforms to address the roots of environmental resource conflict and build capacity to adapt to changing environments and increase social and economic equity","Collaborating for Resilience: Approach to multistakeholder platforms to address the roots of environmental resource conflict and build capacity to adapt to changing environments and increase social and economic equity",,,,,"201700000837_12",1
687,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000838,"Woreda (district) participatory land use planning approach to secure pastoralists’ rights to rangelands","Woreda (district) participatory land use planning approach to secure pastoralists’ rights to rangelands",,,,,"201700000838_12",1
688,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000839,"Joint Village Land Use Planning Tool to secure rights for pastoralists, farmers, and other land users ","Joint Village Land Use Planning Tool to secure rights for pastoralists, farmers, and other land users ",,,,,"201700000839_12",1
689,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000840,"Cross-border biodiversity protocols: integrated landscape management approach and creation of a cross-border multistakeholder platform to improve the governance of the Tana-Kipini-Badana bushland and seascapes of Kenya and Somalia","Cross-border biodiversity protocols: integrated landscape management approach and creation of a cross-border multistakeholder platform to improve the governance of the Tana-Kipini-Badana bushland and seascapes of Kenya and Somalia",,,,,"201700000840_12",1
690,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000841,"Realist synthesis methodology, applied to 31 case studies on governance of community fisheries ","Realist synthesis methodology, applied to 31 case studies on governance of community fisheries ","https://www.sciencedirect.com/science/article/pii/S0305750X17303091",,,,"201700000841_12",1
691,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000842,"Options for integrating assessments of forest tenure security into the planning and design of forest landscape restoration initiatives ","Options for integrating assessments of forest tenure security into the planning and design of forest landscape restoration initiatives ",,,,,"201700000842_12",1
692,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000843,"Methodology to analyze the extent of agreement or disagreement between spouses about who make decisions","Methodology to analyze the extent of agreement or disagreement between spouses about who make decisions",,,,,"201700000843_12",1
693,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000844,"Contract innovations to increase participation of women producers in value chains","Contract innovations to increase participation of women producers in value chains",,,,,"201700000844_12",1
694,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000845,"Conceptual framework to analyze the relationships between women's land rights and poverty reduction","Conceptual framework to analyze the relationships between women's land rights and poverty reduction","https://pim.cgiar.org/2017/07/26/new-paper-discusses-womens-land-rights-as-a-pathway-to-poverty-reduction/",,,,"201700000845_12",1
695,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000846,"Dispelling of gender myths on land ownership, agricultural production, farm labor, and environmental stewardship","Dispelling of gender myths on land ownership, agricultural production, farm labor, and environmental stewardship","https://www.sciencedirect.com/science/article/pii/S2211912417300779?via%3Dihub",,,,"201700000846_12",1
696,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000847,"Best practices for collecting individual-level data on the ownership and control of assets in household and farm survey","Best practices for collecting individual-level data on the ownership and control of assets in household and farm survey","https://www.ifpri.org/sites/default/files/Basic%20Page/a-weai_q.pdf",,,,"201700000847_12",1
697,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000848,"Methodology for measuring time use in development settings","Methodology for measuring time use in development settings","http://documents.worldbank.org/curated/en/443201500384614625/Measuring-time-use-in-development-settings",,,,"201700000848_12",1
698,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000849,"Abbreviated Women's Empowerment in Agriculture Index WEAI (A-WEAI)","Abbreviated Women's Empowerment in Agriculture Index WEAI (A-WEAI)",,,,,"201700000849_12",1
699,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000850,"Vignettes for measuring typologies in household decision making","Vignettes for measuring typologies in household decision making","https://www.ifpri.org/sites/default/files/Basic%20Page/updated_weai_module_2016.pdf ",,,,"201700000850_12",1
700,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000851,"RiceAtlas, A spatial database and information system on the seasonal distribution of the world's rice production. ","RiceAtlas, A spatial database and information system on the seasonal distribution of the world's rice production. ","[https://www.nature.com/articles/sdata201774]",,,,"201700000851_186",1
701,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000852,"Satellite-based rice monitoring system. ","Satellite-based rice monitoring system. ",,,,,"201700000852_186",1
