pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
293,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4054_153",4054,"Mitigating production risk through stress tolerant varieties may be more appealing than index-insurance to Northern Nigerian farmers","Comparison of the price premium farmers are willing to pay (WTP) for stress tolerant maize varieties and index-based insurance products suggests that the promotion of stress-tolerant (ST) varieties is likely to be more appealing to farmers compared to insurance.
In particular, while WTP and hence demand for index-based insurance products is extremely low, WTP for ST varieties is almost twice higher relative to conventional varieties in Northern Nigeria.
 As such, breeding for ST tolerance can be a near perfect (sufficient) substitute
","IITA",,"https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=4054&cycle=Reporting&year=2020"
294,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4059_153",4059,"Conservation agriculture and precision nutrient management in South Asia maize-based systems provide mitigation benefits and more food and economic benefits to smallholders","Continued efforts on generating science evidence, innovative partnerships and enhanced capacity led to policy changes for large scale adoption of low emission risk mitigating practices in smallholder systems. The adoptions assumptions of about 2 and 20 million hectares of conservation Agriculture and precision nutrient management respectively in South Asia could potentially benefit ~14 million smallholders with ~14 million tons of extra grain production and US$ 1.3 billion additional revenue generation while reducing ~3.4 million tons of CO2 each year.","CIMMYT","1. Chethan, C. R. et al. Crop residue management to reduce GHG emissions and weed infestation in Central India through mechanized farm operations. Carbon Manag. 11, 565–576 (2020). https://doi.org/10.1080/17583004.2020.1835387
2. Keil, A. et al. Changing agricultural stubble burning practices in the Indo-Gangetic plains: is the Happy Seeder a profitable alternative? Int. J. Agric. Sustain. 0, 1–24 (2020). https://doi.org/10.1080/14735903.2020.1834277
3. Alam, M. K., Bell, R. W. & Biswas, W. K. Increases in soil sequestered carbon under conservation agriculture cropping decrease the estimated greenhouse gas emissions of wetland rice using life cycle assessment. J. Clean. Prod. 224, 72–87 (2019). https://doi.org/10.1016/j.jclepro.2019.03.215
4. Gathala, M. K. et al. Enabling smallholder farmers to sustainably improve their food, energy and water nexus while achieving environmental and economic benefits. Renew. Sustain. Energy Rev. 120, 109645 (2020). https://doi.org/10.1016/j.rser.2019.109645
5. Dey, A. et al. Effect of conservation agriculture on soil organic and inorganic carbon sequestration and lability: A study from a rice–wheat cropping system on a calcareous soil of the eastern Indo-Gangetic Plains. Soil Use Manag. 36, 429–438 (2020). https://doi.org/10.1111/sum.12577
6. Aryal, J. P., Sapkota, T. B., Rahut, D. B. & Jat, M. L. Agricultural sustainability under emerging climatic variability: The role of climate-smart agriculture and relevant policies in India. Int. J. Innov. Sustain. Dev. 14, 219–245 (2020). https://dx.doi.org/10.1504/IJISD.2020.106243 
7. Adelhart Toorop, R. et al. Farm-level exploration of economic and environmental impacts of sustainable intensification of rice-wheat cropping systems in the Eastern Indo-Gangetic plains. Eur. J. Agron. 121, 126157 (2020). https://doi.org/10.1016/j.eja.2020.126157 
8. Bijarniya, D. et al. Portfolios of Climate Smart Agriculture Practices in Smallholder Rice-Wheat
System of Eastern Indo-Gangetic Plains—Crop Productivity, Resource Use Efficiency and Environmental Foot Prints. Agronomy 10, 1561 (2020). https://doi.org/10.3390/agronomy10101561
9. Jat, H. S. et al. European Journal of Soil Biology Soil enzymes activity : Effect of climate smart agriculture on rhizosphere and bulk soil under cereal based systems of north-west India. 103, (2021). https://doi.org/10.1016/j.ejsobi.2021.103292
10. Jat, M. L. et al. Conservation agriculture for sustainable intensification in South Asia. Nat. Sustain. 3, 336–343 (2020). https://doi.org/10.1038/s41893-020-0500-2
11. Sapkota, T. B. et al. Crop nutrient management using Nutrient Expert improves yield , increases
farmers ’ income and reduces greenhouse gas emissions. Sci. Rep. 1–11 (2021). doi:10.1038/s41598-020-79883-x
12. Sapkota, T. B. et al. Cost-effective opportunities for climate change mitigation in Indian agriculture. Sci. Total Environ. 655, 1342–1354 (2019). https://doi.org/10.1016/j.scitotenv.2018.11.225
13. Shyamsundar, P. et al. Fields on fire: Alternatives to crop residue burning in India. Science (80-. ). 365, 536–538 (2019). https://doi.org/10.1126/science.aaw4085
14. https://cgspace.cgiar.org/bitstream/handle/10568/67260/Haryana%20letter.pdf?sequence=1
15. (https://www.cimmyt.org/news/cimmyt-ccafs-initiative-develops-500-new-climatesmart-villages-in-haryana-india/, https://ccafs.cgiar.org/outcomes/scaling-climate-smart-villages-india, https://www.ctc-n.org/products/climate-smart-village-haryana-india
","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=4059&cycle=Reporting&year=2020"
295,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4060_153",4060,"Cost Advantage of Biofortified Maize for the Poultry Feed Industry and Its Implications for Value Chain Actors in Nepal","The results indicate that a ton of feed produced using quality protein maize (QPM) instead of regular maize reduces feed cost by at least US$7.10 for broilers and at least US$4.71 for layers of different ages. With the cost saving, the feed industry can pay a maximum of 4% price premium for QPM over regular maize. A strong linkage between feed industry and maize value chain actors is required for the feed industry to benefit sustainably from the use of QPM.","CIMMYT","https://doi.org/10.1080/08974438.2020.1780179 ","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=4060&cycle=Reporting&year=2020"
296,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4061_151",4061,"An assessment of the Diversity for Restoration (D4R) Tool.","The Diversity for Restoration (D4R) is a decision support tool which helps in species selection and seed sourcing after restoration objectives and site conditions are determined. It integrates different methods to provide suggestions on the best combination of species to use for a given restoration objective and the site conditions, as well as recommendations on where to collect seeds. 
The present independent assessment aims to evaluate the real potential of the tool via 1) the interest and perception of the tool; 2) the role it can play in strengthening the decision-making process and knowledge transfer of species selection and seed sourcing; and 3) the current impact in knowledge transfer through webinars and workshops","THE ALLIANCE OF BIOVERSITY INTERNATIONAL AND CIAT","https://hdl.handle.net/10568/111078","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4061&cycle=Reporting&year=2020"
297,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4066_149",4066,"Monitoring survey for iron beans and vitamin A maize in Zimbabwe","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year.","HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=4066&cycle=Reporting&year=2020"
298,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4085_150",4085,"Impact of Girinka program on child nutritional status and household food security","The Government of Rwanda and its partners (including ILRI) have since 2006 been implementing a livestock asset transfer program, “Girinka”, to improve incomes, nutrition, soil fertility and social integration. Evidence of the impact of the program on nutrition outcomes was lacking, so a study was undertaken to compare
nutrition outcomes in Girinka households with those who are eligible for Girinka but have not yet received a
cow. The results have not yet been published in a peer-reviewed journal but a brief is available.
","ILRI","https://cgspace.cgiar.org/handle/10568/110200; https://livestocklab.ifas.ufl.edu/media/livestocklabifasufledu/pdf-/Nutrition-study-brief_LSIL-JH-clean.pdf","https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=4085&cycle=Reporting&year=2020"
299,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4089_148",4089,"Outcome evaluation of climate-smart research on solar-powered irrigation in India conducted under the WLE, CCAFS and SMO","Outcome evaluation (with recommendations) and ex-ante modeling jointly funded by the CGIAR Research Program on Water, Land and Ecosystems (WLE), CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS) and the CGIAR System Management Office (SMO).  ","CRP","https://cgspace.cgiar.org/handle/10568/113398 

Simulation modeling: https://cgspace.cgiar.org/handle/10568/113399 ","https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=4089&cycle=Reporting&year=2020"
300,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4090_148",4090,"CGIAR Research Program 2020 Reviews: Water, Land and Ecosystems ","Commissioned by CGIAR Advisory Services, the review assessed the extent to which the second phase of the CRP delivered quality of science and demonstrated effectiveness in relation to the CRP’s theory of change from 2017–2019. ","PMU","https://cas.cgiar.org/evaluation/crp-2020-WLE","https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=4090&cycle=Reporting&year=2020"
301,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4092_146",4092,"Outcome evaluation of climate-smart research on solar-powered irrigation in India","In seeking to learn, improve and be more accountable, Water, Land and Ecosystems (WLE) has carried out three outcome evaluations in recent years, of which this is the third. The first two were on resource recovery and reuse in Ghana and Sri Lanka, and on WLE’s water and soil outcomes in Ethiopia. This evaluation concerns a significant policy outcome, specifically the CRP contribution to the incorporation of an approach to solar irrigation – solar power as a remumerative crop (SPaRC) – in two government programs: the Indian government’s USD 50 billion Kisan Urja Shakti evam Utthan Mahabhiyan (KUSUM) initiative and the Gujarat State government’s Suryashakti Kisan Yojana (SKY) scheme. The intention of KUSUM, the bigger of the two programs, is to help 2 million farmers adopt SPaRC by 2022 in expectation of much wider adoption thereafter. 
The IWMI (International Water Management Institute)-Tata Water Policy Research Program (ITP) has worked on SPaRC since 2012 with support from WLE and CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS), among others. WLE and CCAFS decided to jointly commission this evaluation to better document and understand their respective contributions to the outcome, as well as to gain a sense of the likely impact of SPaRC under different adoption and usage scenarios. 
The primary intended users of the evaluation are decision makers in WLE and CCAFS who are interested in better understanding how CGIAR research and other forms of intervention contribute to policy outcomes. Intended users also include staff from donor organizations; staff from other CGIAR Research Programs (CRPs); and national partners and stakeholders working to scale up beneficial technologies and institutions. More generally, the report’s findings and conclusions will be relevant to anyone who wants to better understand mechanisms by which research can contribute to developmental impact. 

In addition, as part of an Outcome Evaluation of Climate-Smart Research on Solar-Powered Irrigation in India, a simulation model was constructed with the objective of developing a scenario-building model of the main factors influencing adoption, major costs, benefits and risks associated with solar-powered irrigation. The main focus of the evaluation was on the solar power as a remunerative crop (SPaRC) model, also known as KUSUM-C under the multibillion-dollar Kisan Urja Shakti evam Utthan Mahabhiyan (KUSUM) initiative of the Government of India. The main objectives of the simulation modeling component were to: (i) project income and environmental benefits of the SPaRC scheme over the next 20 years; (ii) identify variables to which benefits are particularly sensitive; (iii) run scenario analysis for different values of sensitive variables; (iv) pinpoint what further research or actions could help to enhance adoption and outcomes, and what variables should be closely monitored; and (v) provide a learning tool that can be used to compare what actually happens with projections over time and can be continuously updated.
","WLE, CCAFS","https://cgspace.cgiar.org/handle/10568/113398
https://cgspace.cgiar.org/handle/10568/113399 ","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=4092&cycle=Reporting&year=2020"
302,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4100_151",4100,"Mid-Term Review of the Provision of Adequate Tree Seed Portfolios Projects","The purpose of this Mid-Term Review (MTR) is to assess the project’s progress and provide recommendations on how performance issues and challenges encountered so far could be addressed to deliver the desired outcomes and for the continuation of implementation of the project. The scope of the MTR mission focuses on the subjects of relevance, effectiveness, efficiency, potential impact, sustainability, and risk management, including cross-cutting issues. The MTR methodology comprises a combination of desk review, collection of primary data through meetings and semi- structured interviews with project stakeholders, and field visits to the implementation sites.","ICRAF and the Norwegian International Climate and Forest Initiative (NICFI)","https://www.worldagroforestry.org/output/mid-term-review-report","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4100&cycle=Reporting&year=2020"
303,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4101_151",4101,"Integration Study to assess the contribution of the Forests, Trees and Agroforestry CGIAR Research Program to improving food and nutritional security ","This study synthesizes the work of projects operating under the umbrella of the Forests Trees and Agroforestry (FTA) CGIAR Research Program in improving food and nutritional security, building on existing studies and other information sources evidencing outcomes and impacts. A ‘deep dive’ is being undertaken to interrogate resource efforts on developing and scaling ‘Tree and Crop Portfolios’. This involves primary data collection to better evidence outcomes and modeling efforts to estimate potential impacts on nutrition-related outcomes.
A draft interim report was presented to the Independent Steering Committee of FTA  in December 2020. The final Report should be available in June 2021.","FTA","A draft interim report was presented to the FTA ISC in December 2020. The final Report should be available in June 2021.
https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4101&cycle=Reporting&year=2020"
304,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4102_151",4102,"An Outcome Evaluation of FTA’s Research Portfolio on Oil Palm","This study assesses the project design, implementation, and outcome realization of FTA’s research portfolio on oil palm in Indonesia. Four projects from the portfolio were selected for in-depth assessment: Supporting Local Regulations for Sustainable Oil Palm in East Kalimantan (EK), Governing Oil Palm Landscapes for Sustainability (GOLS), Oil Palm Adaptive Landscapes (OPAL), and Engendering RSPO Standards (ERS). The report documents and empirically tests whether and how intended portfolio outcomes were realized, with specific attention to the characteristics of projects’ design and implementation that contributed to changes in policy and practice within Indonesia’s oil palm sector.","FTA","https://doi.org/10.17528/cifor/007936","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4102&cycle=Reporting&year=2020"
305,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4103_151",4103,"Global Comparative Study of REDD+ (GCS REDD+) Endterm Review","Efeca is conducting a final evaluation of the 5-year Phase 3 project ‘A Global Comparative Study for achieving effective, efficient and equitable Reducing Emissions from Deforestation and Forest Degradation (REDD+) results’. Phase 3 began in 2016 and was extended into the first half of 2021. This review is expected to be completed in April 2021. The main body of the report focuses on the analysis of the findings, structured around Key Evaluation Questions. 
","CIFOR",,"https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4103&cycle=Reporting&year=2020"
306,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4104_151",4104,"Integration Study to assess FTA Contribution to the protection of forests and reduction of deforestation","This study is part of a set of studies that aim to assess the extent to which FTA has contributed to solving key global challenges since its inception in 2011.  A comprehensive mapping of projects to frame FTA contributions to the challenge was conducted, then a composite Theory of Change (ToC) was developed and documented. Available evidence was collected and organized to test each element in the ToC. while critical data and knowledge gaps were identified. The team is now collecting additional data to assess outcomes, estimating impacts using projections from available documentation and evidence.
","FTA","A draft interim report was presented to the FTA ISC in December 2020. The final Report should be available in June 2021.
https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4104&cycle=Reporting&year=2020"
307,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4105_151",4105,"Understanding and evaluating the impact of integrated problem-oriented research programmes: Concepts and considerations","Traditionally, research impact assessment in CGIAR was developed in a technology-centric context where counterfactual approaches of causal inference predominate. This is not well suited to assess a program like FTA. This study proposes a multifaceted, multi-scale, theory-based evaluation approach. This includes nested project- and programme-scale theories of change (ToCs); research quality assessment; theory-based outcome evaluations to empirically test ToCs and assess policy, institutional, and practice influence; experimental and quasi-experimental impact of FTA-informed ‘large n’ innovations; ex ante impact assessment to estimate potential impacts at scale; and logically and plausibly linking programme-level outcomes to secondary data on development and conservation status.","FTA","https://doi.org/10.1093/reseval/rvaa024","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=4105&cycle=Reporting&year=2020"
308,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4106_380",4106,"External technical reviews and validation of quality management systems (QMS)","4 technical reviews of CGIAR genebanks were completed in 2020, completing this phase of technical review. The results fed into the System Level Review of Genebank Costs and Operations (GCO). Key actions to address recommendations were also developed into funded workplans for 2021. ","Crop Trust - PMU","https://www.genebanks.org/resources/genebank-reviews/ ","https://marlo.cgiar.org/projects/Genebank/studySummary.do?studyID=4106&cycle=Reporting&year=2020"
309,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4107_380",4107,"Costing reviews of CGIAR genebanks","The final 3 costing reviews of CGIAR genebanks were completed in 2020. The results of all 11 costing reviews fed into the GCO review and will be used as a basis for the Crop Trust Long-term partnership agreements (LPA).","Crop Trust - PMU","https://www.genebanks.org/wp-content/uploads/2020/11/GCO-Report_261020.pdf","https://marlo.cgiar.org/projects/Genebank/studySummary.do?studyID=4107&cycle=Reporting&year=2020"
310,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4108_380",4108,"System level review of genebank costs and operations (GCO)","A panel of eight experts and representatives from CGIAR System, Crop Trust and Plant Treaty Secretariat were convened. Six background papers were prepared. A wider consultation was held in partnership with Chatham House. A report with recommendations was shared with CGIAR and Crop Trust. ","Crop Trust - PMU","https://www.genebanks.org/news-activities/news/chatham-house-dialogue/","https://marlo.cgiar.org/projects/Genebank/studySummary.do?studyID=4108&cycle=Reporting&year=2020"
311,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4109_380",4109,"Document audits of Standard Operating Procedures (SOPs)","A total of 345 Standard Operating Procedures (SOPs) have been mapped and 316 SOPs drafted by genebanks and germplasm health units. To date, 146 SOPs have been subject to document audits. ","Crop Trust - PMU","https://www.genebanks.org/resources/genebank-documentation-audits/ ","https://marlo.cgiar.org/projects/Genebank/studySummary.do?studyID=4109&cycle=Reporting&year=2020"
312,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4110_380",4110,"Genebank Impacts Fellowship ","The impact of the CGIAR genebanks was documented as part of the Genebank Impacts Fellowship program launched in 2018. A series of case studies prepared by the first cohort of fellows was published in October 2020, in a special issue of the journal Food Security, titled “Genebanks and Food Security in a Changing Agriculture"". Five new fellows were recruited in 2020 to work on new research topics.","Crop Trust - PMU","https://link.springer.com/journal/12571/topicalCollection/AC_237153bc6fd0c500cecd8b578c865869","https://marlo.cgiar.org/projects/Genebank/studySummary.do?studyID=4110&cycle=Reporting&year=2020"
313,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4112_147",4112,"Gender research in the CGIAR Research Program on Policies, Institutions, and Markets in 2018 and 2019","The accuracy of gender scores for PIM 2018 and 2019 peer-reviewed publications was assessed. In addition, the study includes a synthesis of lessons learned on several gender themes and make recommendations for improving gender research in PIM and in the future One CGIAR portfolio.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134267","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=4112&cycle=Reporting&year=2020"
314,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4113_147",4113,"Technological innovation and sustainable intensification: Highlights, lessons learned, and priorities for One CGIAR","This note contains key findings and lessons learned on theories of change and partnerships at flagship level.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134377/rec/3","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=4113&cycle=Reporting&year=2020"
315,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4114_147",4114,"Social protection for agriculture and resilience: Highlights, lessons learned, and priorities for One CGIAR","This note contains key findings and lessons learned on theories of change and partnerships at flagship level.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134376/rec/2","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=4114&cycle=Reporting&year=2020"
316,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4115_147",4115,"Governance of natural resources: Highlights, lessons learned, and priorities for One CGIAR","This note contains key findings and lessons learned on theories of change and partnerships at flagship level.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134378/rec/4","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=4115&cycle=Reporting&year=2020"
317,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4116_147",4116,"Cross-cutting gender research and coordination: Highlights, lessons learned, and priorities for One CGIAR","This note contains key findings and lessons learned on theories of change and partnerships at flagship level.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134375/rec/1","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=4116&cycle=Reporting&year=2020"
318,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4117_389",4117,"Development of a strategic monitoring and evaluation plan for the GENDER Platform","Developing the monitoring and evaluation plan of the GENDER Platform; this has changed to align with the newly developed impact areas to ensure both the CGIAR impact areas and the GENDER Platform can monitor their progress. ","GENDER Platform",,"https://marlo.cgiar.org/projects/Gender/studySummary.do?studyID=4117&cycle=Reporting&year=2020"
319,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4118_389",4118,"Development of a curated resource center on evidence of gender dynamics in food systems ","The resource hub assembles all known data bases, methods and tools on gender within the CGIAR so that it can function as a one-stop place for research on gender in agriculture. This activity has been extended as it is an on-going activity and resources are continuously being added.  ","Module 1: Evidence",,"https://marlo.cgiar.org/projects/Gender/studySummary.do?studyID=4118&cycle=Reporting&year=2020"
320,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4119_389",4119,"A collective assessment of state-of-the art methodologies and tools on gender research in CGIAR","This activity has been extended in order for the collective assessment to be more comprehensive.  Each working group will write a synthesis paper on the existing tools and methods for gender research for the relevant topic","Module 2: Methods",,"https://marlo.cgiar.org/projects/Gender/studySummary.do?studyID=4119&cycle=Reporting&year=2020"
321,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4120_389",4120,"Annual CGIAR gender research virtual conference to showcase research, receive feedback, and promote mutual learning and collaboration","The annual CGIAR gender research conference aims to showcase research, receive feedback, and promote mutual learning and collaboration. It is a  GENDER Platform-led activity, co-organised with other partners.  The 2020 conference would have identified gaps and areas of new research needed. It was cancelled due to COVID-19.","Module 3: Alliances",,"https://marlo.cgiar.org/projects/Gender/studySummary.do?studyID=4120&cycle=Reporting&year=2020"
322,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4121_389",4121,"Review gender responsive product profiles implemented with the CGIAR Gender and Breeding Initiative (GBI) with the Excellence in Breeding Platform","Through a series of workshops, understand the relevance of the gender responsive product profiles and develop a tool that will help identify the trait preference and needs of women and men farmers  
","CGIAR Gender and Breeding Initiative (GBI) with the Excellence in Breeding Platform","https://hdl.handle.net/10568/111285 

https://hdl.handle.net/10568/112938 ","https://marlo.cgiar.org/projects/Gender/studySummary.do?studyID=4121&cycle=Reporting&year=2020"
323,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4155_287",4155,"Economic impact assessment of potato variety Victoria in Uganda","The study demonstrates the magnitude of economic benefits generated by the use of conserved germplasm provided by the CIP genebank in crop improvement, which is only one of the several components of its total economic value. These results show that the availability of diverse germplasm is perhaps one of the most important elements in varietal development.


Andean potato diversity conserved in the International Potato Center genebank helps develop agriculture in Uganda: the example of the variety ‘Victoria’","CIP - International Potato Center","https://doi.org/10.1007/s12571-020-01037-8",
324,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4157_287",4157,"Public and private investments for banana Xanthomonas Wilt control in Uganda: The economic feasibility for smallholder farmers","This study reviews the role of the major stakeholders involved in controlling the disease in Uganda. Using household survey data, it analyzes the economic costs and benefits of adopting an integrated BXW control package for the Ugandan smallholder farmers.","Alliance Bioversity International and CIAT","https://doi.org/10.1080/20421338.2020.1816616",
325,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4159_287",4159,"Do market-oriented engendered agriculture-health interventions affect household nutrition outcomes: Evidence from an orange-fleshed sweetpotato project in Rwanda","This study examined the impact of a bilateral project-based intervention funded by Bill and Melinda Gates Foundation and mapped to the CRP. The project promoted the production of biofortified orange-fleshed sweetpotato by smallholder farmers for commercial processing in Rwanda, focusing on food consumption and food insecurity of men and women-headed household participants. ","CIP - International Potato Center","https://doi.org/10.1080/03670244.2020.1845165",
326,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4161_287",4161,"Toward more nutritious diets for young children in southern Bangladesh: Assessing the contribution of Community Nutrition Scholars and identifying constraints to utilization of orange-fleshed sweetpotato","This study seeks to assess progress so far towards achieving Output 4 of the CGIAR project ‘Strengthening food system resilience in Asia's mega deltas with salt-tolerant sweetpotato and potato’ by target households especially to support and improve the nutrition of small children. The intervention strategy to achieve that output involved combining nutrition and hygiene education given by a cadre of community nutrition scholars (CNS) to mothers of small children combined with the distribution of planting material of nutritionally beneficial crops to those women. ","CIP - International Potato Center","https://doi.org/10.4160/9789290605683",
327,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4162_287",4162,"Policies and markets for seed systems of vegetatively propagated crops","This study assessed the implications of the current seed regulatory framework for seed potato in Kenya. Based on the experiences of different stakeholders (incl. CIP/CGIAR) of the implementation of seed regulations and standards, it examined the options for quality assurance system for VPCs in Kenya to improve availability, and access to quality seed for ware producers. Efforts to pilot alternative quality seed production models – are challenged from scaling – because the current regulatory framework creates trade-offs in terms of meeting the demand for quality seed and managing the risk of spread of plant diseases and pests. ","CIP - International Potato Center","https://doi.org/10.4160/23096586RTBWP20211",
328,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4163_287",4163,"Development of a cassava seed certification system in Tanzania: Evaluation of CGIAR contributions to a policy outcome trajectory","The purpose of this case study is to generate evidence and lessons learned on the contributions of CGIAR to stimulate policy changes to create an enabling environment for agri-food systems innovation by pursuing four objectives: 1. To determine and document how and in what ways CGIAR interventions contributed to the development of a cassava seed certification system in Tanzania; 2. To identify other major actions/factors that contributed to the cassava seed certification system trajectory; 3. To generate findings to strengthen CGIAR contributions to the cassava seed certification system trajectory; 4. To contribute to a synthesis document that compares and contrasts the ways in which CGIAR actions have influenced policy in four cases.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://doi.org/10.4160/9789290605560",
329,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4164_287",4164,"Development of a cassava seed certification system in Rwanda: Evaluation of CGIAR contributions to a policy outcome trajectory","The purpose of this case study is to generate evidence and lessons learned on the contributions of CGIAR in stimulating policy changes that created an enabling environment for agri-food systems innovation. The objectives are: 1. To determine and document how and in what ways CGIAR interventions contributed to the development of a cassava seed certification system in Rwanda; 2. To identify other major actions/factors that contributed to the cassava seed certification system trajectory; 3. To generate findings to strengthen CGIAR contributions to the cassava seed certification system trajectory; 4. To contribute to a synthesis document that compares and contrasts the ways in which CGIAR actions have influenced policy in four cases.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://doi.org/10.4160/9789290605638",
330,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4165_287",4165,"Mainstreaming of biofortification in the African Union: Evaluation of CGIAR contributions to a policy outcome trajectory","This study aims to generate evidence and lessons learned on the CGIAR contributions in stimulating policy changes creating an enabling environment for agri-food systems innovation. The objectives are: 1. To determine and document how and in what ways CGIAR interventions contributed to the mainstreaming of biofortification in the African Union (AU); 2. To identify other major actions/factors that contributed to the AU biofortification trajectory; 3. To generate findings to strengthen CGIAR contributions to the AU biofortification trajectory; 4. To contribute to a synthesis document that compares and contrasts the ways in which CGIAR actions have influenced policy in four cases.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://doi.org/10.4160/978929060-5522",
331,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4166_287",4166,"Sustainable intensification economic foresight analysis in Bangladesh","This study analyzes the effects of sustainable intensification (SI) of rice-based systems with potato and focus on the Eastern Indo-Gangetic Plains of India and Bangladesh. The SI frameworks included in this work have been developed by the CGIAR (IFPRI: http://ebrary.ifpri.org/cdm/ref/collection/p15738coll2/id/130125; ILRI/IITA: https://doi.org/10.1016/j.gfs.2016.11.002 and CIP/RTB included in the link for this MELIA). The analysis have the potential to inform new CGIAR projects. ","CIP - International Potato Center","https://doi.org/10.1007/s12230-020-09764-6",
