pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
883,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13063,"The role of local adaptation in sustainable production of village chickens","Bettridge, J.M., Psifidi, A., Terfa, Z.G., Taye, T., Lozano-Jaramillo, M., Dessie,T., Kaiser, P., Wigley, P., Hanotte, O. and Christley, R.M. 2018. The role of local adaptation in sustainable production of village chickens. Nature Sustainability 1:574–582.","Nature Sustainability",2018,"Bettridge Judy M.,Psifidi A.,Terfa Z.G.,Taye T.,Lozano-Jaramillo M.,Dessie Tadelle,Kaiser P.,Wigley P.,Hanotte Olivier H.,Christley R.M.",1,0,"13063_60","1","10","574-582","https://doi.org/10.1038/s41893-018-0150-9","https://hdl.handle.net/10568/97661","13063"
884,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13066,"Genome-wide discovery of lincRNAs with spatiotemporal expression patterns in the skin of goat during the cashmere growth cycle","Song, S., Yang, M., Li, Y., Rouzi, M., Zhao, Q., Pu, Y., He, X., Mwacharo, J.M., Yang, N., Ma, Y. and Jiang, L. 2018. Genome-wide discovery of lincRNAs with spatiotemporal expression patterns in the skin of goat during the cashmere growth cycle. BMC Genomics 19:495.","BMC Genomics",2018,"Song S.,Yang M.,Li Y.,Rouzi M.,Zhao Q.,Pu Y.,He X.,Mwacharo Joram M.,Yang N.,Ma Y.,Jiang L.",1,1,"13066_60","19","1",,"https://doi.org/10.1186/s12864-018-4864-x","https://hdl.handle.net/10568/97914","13066"
885,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13067,"Mitochondrial DNA variation reveals maternal origins and demographic dynamics of Ethiopian indigenous goats","Mekuriaw, G., Tesfaye, K., Mwai, O.A., Djikeng, A., Dessie, T., Birungi, J., Osama, S., Zergaw, N., Alemu, A., Achieng, G., Tutah, J., Mutai, C., Njuguna, J. and Mwacharo, J.M. 2018. Mitochondrial DNA variation reveals maternal origins and demographic dynamics of Ethiopian indigenous goats. Ecology and Evolution 8(3):1543–1553.","Ecology and Evolution",2018,"Mekuriaw Getinet,Tesfaye K.,Okeyo Mwai Ally,Djikeng Appolinaire,Dessie Tadelle,Birungi Josephine,Osama S.,Zergaw N.,Alemu A.,Achieng G.,Tutah J.,Mutai C.,Njuguna J.,Mwacharo Joram M.",1,1,"13067_60","8","3","1543-1553","https://doi.org/10.1002/ece3.3710","https://hdl.handle.net/10568/92067","13067"
886,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13070,"An empirical evaluation of policy options for inclusive dairy value chain development in Nicaragua: A system dynamics approach","Lie, Helene, Rich, Karl M., van der Hoek, Rein, Dizyee, Kanar. (2018). An empirical evaluation of policy options for inclusive dairy value chain development in Nicaragua: A system dynamics approach. Agricultural Systems, 164, 193–222","Agricultural Systems",2018,"Lie Helene,Rich Karl M.,Hoek Rein van der,Dizyee Kanar",1,1,"13070_60","164","July 2018","193-222","https://doi.org/10.1016/j.agsy.2018.03.008","https://hdl.handle.net/10568/92825","A05-4014"
887,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13071,"African swine fever control and market integration in Ugandan peri-urban smallholder pig value chains: an ex-ante impact assessment of interventions and their interaction","Ouma, E., Dione, M., Birungi, R., Lule, P., Mayega, L. and Dizyee, K. 2018. African swine fever control and market integration in Ugandan peri-urban smallholder pig value chains: an ex-ante impact assessment of interventions and their interaction. Preventive Veterinary Medicine 151: 29–39.","Preventive Veterinary Medicine ",2018,"Ouma Emily A.,Dione Michel M.,Birungi Rosemirta,Lule Peter M.,Mayega L.,Dizyee K.",1,1,"13071_60","151","1 March 2018","29-39","https://dx.doi.org/10.1016/j.prevetmed.2017.12.010","https://hdl.handle.net/10568/89910","13071"
888,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13073,"Farmers’ preference for bundled input–output markets and implications for adapted dairy hubs in Tanzania—A choice experiment","Rao, E.J.O., Mtimet, N., Twine, E., Baltenweck, I. and Omore, A. 2018. Farmers’ preference for bundled input–output markets and implications for adapted dairy hubs in Tanzania—A choice experiment. Agribusiness","Agribusiness",2018,"Rao E.J.O.,Mtimet Nadhem,Twine Edgar E.,Baltenweck Isabelle,Omore Amos O.",1,1,"13073_60","2018",,"1-16","https://dx.doi.org/10.1002/agr.21565","https://hdl.handle.net/10568/96213","13073"
889,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13083,"Is sustainable intensification possible? Evidence from Ethiopia","Mutyasira, V., Hoag, D., Pendell, D.L. and Manning, D.T. 2018. Is sustainable intensification possible? Evidence from Ethiopia. Sustainability 10(11):4174.","Sustainability",2018,"Mutyasira Vine,Hoag Dana,Pendell Dustin L.,Manning Dale T.",1,1,"13083_60","10","11","4174","https://doi.org/10.3390/su10114174","https://hdl.handle.net/10568/98276","13083"
890,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13084,"A new approach for improving emission factors for enteric methane emissions of cattle in smallholder systems of East Africa – Results for Nyando, Western Kenya","Goopy, J.P., Onyango, A.A., Dickhoefer, U. and Butterbach-Bahl, K. 2018. A new approach for improving emission factors for enteric methane emissions of cattle in smallholder systems of East Africa – Results for Nyando, Western Kenya. Agricultural Systems 161: 72-80","Agricultural Systems",2018,"Goopy John P.,Onyango A.A.,Dickhoefer U.,Butterbach-Bahl Klaus",1,1,"13084_60","161",,"72-80","https://doi.org/10.1016/j.agsy.2017.12.004","https://hdl.handle.net/10568/90293","A05-4014"
891,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13085,"Towards a feasible and representative pan-African research infrastructure network for GHG observations","López-Ballesteros, A., Beck, J., Bombelli, A., Grieco, E., Lorencová, E. K., Merbold, L., Brümmer, C., Hugo, W., Scholes, R., Vačkář, D., Vermeulen, A., Acosta, M., Butterbach-Bahl, K., Helmschrot, J., Kim, D., Jones, M., Jorch, V., Pavelka, M., Skjelvan, I. and Saunders, M. 2018. Towards a feasible and representative pan-African research infrastructure network for GHG observations. Environmental Research Letters 13(8):","Environmental Reseach Letters",2018,"López-Ballesteros A.,Beck J.,Bombelli A.,Grieco E.,Lorencová E.K.,Merbold Lutz,Brümmer C.,Hugo W.,Scholes R.,Vačkář D.,Vermeulen A.,Acosta M.,Butterbach-Bahl Klaus,Helmschrot J., Dong-Gill Kim,Jones M.,Jorch Veronika,Pavelka M.,Skjelvan I.,Saunders M.",1,1,"13085_60","13","8","085003","https://doi.org/10.1088/1748-9326/aad66c","https://hdl.handle.net/10568/96905","13085"
892,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13086,"Competition for land resources: Driving forces and consequences in crop-livestock production systems of the Ethiopian highlands","Mekuria, W., Mekonnen K., Thorne, P., Bezabih, M., Tamene, L. and Abera, W. 2018. Competition for land resources: Driving forces and consequences in crop-livestock production systems of the Ethiopian highlands. Ecological Processes 7:30.","Ecological Processes",2018,"Mekuria Wuletaw,Mekonnen Kindu,Thorne Peter J.,Bezabih Melkamu,Tamene Lulseged,Abera Wuletawu",1,1,"13086_60","7","1",,"https://doi.org/10.1186/s13717-018-0143-7","https://hdl.handle.net/10568/97456","13086"
893,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13087,"Effect of dung quantity and quality on greenhouse gas fluxes from tropical pastures in Kenya","Zhu, Y., Merbold, L., Pelster, D., Diaz-Pines, E., Wanyama, G.N and Butterbach-Bahl, K. 2018. Effect of dung quantity and quality on greenhouse gas fluxes from tropical pastures in Kenya. Global Biogeochemical Cycles 32(10):1589-1604.","Global Biogeochemical Cycles",2018," Yuhao Zhu,Merbold Lutz,Pelster David E.,Diaz‐Pines E.,Wanyama George N.,Butterbach-Bahl Klaus",1,0,"13087_60","32","10","1589-1604","https://doi.org/10.1029/2018GB005949","https://hdl.handle.net/10568/97702","13087"
894,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13088,"Using household survey data to identify large-scale food security patterns across Uganda","Wichern, J., Heerwaarden, J. Van, Bruin, S. De, Descheemaeker, K., Asten, P.J.A. Van, Giller, K.E. and Wijk, M.T. Van. 2018. Using household survey data to identify large-scale food security patterns across Uganda. PLoS ONE 13(12): e0208714","PLoS ONE",2018,"Wichern J.,Heerwaarden J. Van,Bruin S. De,Descheemaeker K.,Asten P.J.A. Van,Giller K.E.,Wijk Mark T. van",1,1,"13088_60","13","12","e0208714","https://doi.org/10.1371/journal.pone.0208714","https://hdl.handle.net/10568/98923","A05-4058"
895,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13095,"Low pyrrolizidine alkaloid levels in perennial ryegrass is associated with the absence of a homospermidine synthase gene","Gill, G.P., Bryant, C.J., Fokin, M., Huege, J., Fraser, K., Jones, C.S., Cao, M. and Faville, M.J. 2018. Low pyrrolizidine alkaloid levels in perennial ryegrass is associated with the absence of a homospermidine synthase gene. BMC Plant Biology 18:56.","BMC Plant Biology",2018,"Gill G.P.,Bryant C.J.,Fokin M.,Huege J.,Fraser K.,Jones Christopher S.,Cao M.,Faville M.J.",1,1,"13095_60","18","1","N/A","https://doi.org/10.1186/s12870-018-1269-6","https://hdl.handle.net/10568/100327","13095"
896,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13097,"Genetic diversity and population structure of Urochloa grass accessions from Tanzania using simple sequence repeat (SSR) markers","Kuwi, S.O., Kyalo, M., Mutai, C.K., Mwilawa, A., Hanson, J., Djikeng, A. and Ghimire, S.R. 2018. Genetic diversity and population structure of Urochloa grass accessions from Tanzania using simple sequence repeat (SSR) markers. Brazilian Journal of Botany 41(3):699–709.","Brazilian Journal of Botany",2018,"Kuwi S.O.,Kyalo Martina,Mutai Collins K.,Mwilawa A.,Hanson Jean,Djikeng Appolinaire,Ghimire Sita R.",1,1,"13097_60","41","3","699-709","https://doi.org/10.1007/s40415-018-0482-8","https://hdl.handle.net/10568/97092","A05-4011"
897,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13098,"Overexpression of the alfalfa DnaJ-like protein (MsDJLP) gene enhances tolerance to chilling and heat stresses in transgenic tobacco plants","Lee, K.-W., Rahman, M.A., Kim, K.-Y., Choi, G.J., Cha, J.-Y., Cheong, M.S., Shohael, A.M., Jones, C. and Lee, S.-H. 2018. Overexpression of the alfalfa DnaJ-like protein (MsDJLP) gene enhances tolerance to chilling and heat stresses in transgenic tobacco plants. Turkish Journal of Biology 42:12-22.","Turkish Journal of Biology",2018,,1,1,"13098_60","42","1","12-22","http://dx.doi.org/10.3906/biy-1705-30 ","https://hdl.handle.net/10568/99450","13098"
898,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13100,"Importance of mineral nutrition for mitigating aluminum toxicity in plants on acidic soils: Current status and opportunities","Rahman, M.A., Lee, S.H., Ji, H.C., Kabir, A.H., Jones, C.S. and Lee, K.W. 2018. Importance of mineral nutrition for mitigating aluminum toxicity in plants on acidic soils: Current status and opportunities. International Journal of Molecular Sciences 19(10):3073.","International Journal of Molecular Sciences",2018,"Rahman M.A.,Lee S.H.,Ji H.C.,Kabir A.H.,Jones Christopher S.,Lee K.W.",1,1,"13100_60","19","10","3073","http://dx.doi.org/10.3390/ijms19103073","https://hdl.handle.net/10568/98959","13100"
899,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13101,"Identifying sociodemographic, programmatic and dietary drivers of anaemia reduction in pregnant Indian women over 10 years","Chakrabarti, Suman; George, Nitya; Majumder, Moutushi; Raykar, Neha; and Scott, Samuel. 2018. Identifying sociodemographic, programmatic and dietary drivers of anaemia reduction in pregnant Indian women over 10 years. Public Health Nutrition 21(13): 2424 - 2433. https://doi.org/10.1017/S1368980018000903","Public Health Nutrition",2018,"Chakrabarti Suman,Scott Samuel",1,0,"13101_59","21","13","2424-2433","https://doi.org/10.1017/S1368980018000903",,"13101"
900,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13102,"Effectiveness of food subsidies in raising healthy food consumption: Public distribution of pulses in India","Chakrabarti, Suman; Kishore, Avinash; and Roy, Devesh. 2018. Effectiveness of food subsidies in raising healthy food consumption: Public distribution of pulses in India. American Journal of Agricultural Economics 100(5): 1427-1449. https://doi.org/10.1093/ajae/aay022","American Journal of Agricultural Economics",2018,"Chakrabarti Suman,Kishore Avinash,Roy Devesh",1,1,"13102_59","100","5","1427-1449","https://doi.org/10.1093/ajae/aay022",,"13102"
901,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13103,"Farm diversification and food and nutrition security in Bangladesh: Empirical evidence from nationally representative household panel data","Islam, Abu Hayat Md. Saiful; von Braun, Joachim; Thorne-Lyman, Andrew L.; and Ahmed, Akhter, U.  2018. Farm diversification and food and nutrition security in Bangladesh: Empirical evidence from nationally representative household panel data. Food Security 10(3) : 701-720. https://doi.org/10.1007/s12571-018-0806-3
","Food Security",2018,"Ahmed A.",1,0,"13103_59","10","3","701-720","https://doi.org/10.1007/s12571-018-0806-3",,"A05-4009"
902,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13104,"Designing programs to improve diets for maternal and child health: Estimating costs and potential dietary impacts of nutrition-sensitive programs in Ethiopia, Nigeria, and India","Masters, William A.; Rosettie, Katherine L.; Kranz, Sarah; Danaei, Goodarz; Webb, Patrick; Mozaffarian, Dariush; Covic, Namukolo; Mavrotas, George; et al. 2018. Designing programs to improve diets for maternal and child health: Estimating costs and potential dietary impacts of nutrition-sensitive programs in Ethiopia, Nigeria, and India. Health Policy and Planning 33(4): 564-573. https://doi.org/10.1093/heapol/czy013","Health Policy and Planning",2018,"Covic Namukolo,Mavrotas George",1,1,"13104_59","33","4","564-573","https://doi.org/10.1093/heapol/czy013",,"13104"
903,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13113,"Securing Sahelian pastoralism by using a remunerated workforce for livestock keeping activities: The ambivalence of commodification","Wane, A., Touré, I., Njiru, N. and Mballo, A.D. 2018. Securing Sahelian pastoralism by using a remunerated workforce for livestock keeping activities: The ambivalence of commodification. Cahiers Agricultures 27(3)","Cahiers Agricultures",2018,"Wane Abdrahmane,Touré I.,Njiru Nelly M.,Mballo A.D.",1,1,"13113_60","27","3","35006","https://doi.org/10.1051/cagri/2018024","https://hdl.handle.net/10568/96215","13113"
904,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13114,"Are technology adoption and collective action important in accessing credit? Evidence from milk producers in Tanzania","Twine, E.E., Rao, E.J.O., Baltenweck, I. and Omore, A.O. 2018. Are technology adoption and collective action important in accessing credit? Evidence from milk producers in Tanzania. European Journal of Development Research","The European Journal of Development Research",2018,"Twine Edgar E.,Rao E.J.O.,Baltenweck Isabelle,Omore Amos O.",1,1,"13114_60","1","July 2018","1-25","https://doi.org/10.1057/s41287-018-0158-z","https://hdl.handle.net/10568/96214","13114"
905,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13116,"Animal production, animal health and food safety: Gaps and challenges in the chilean industry","Ibarra, R., Rich, K.M., Adasme, M.,  Kamp, A., Singer, R.S., Atlagich, M., Estrada, C., Jacob, R., Zimin-Veselkoff, N., Escobar-Dodero, J. and Mardones, F.O. 2018. Animal production, animal health and food safety: Gaps and challenges in the chilean industry. Food Microbiology 75: 114-118","Food Microbiology ",2018,"Ibarra R.,Rich Karl M.,Adasme M.,Kamp A.,Singer R.S.,Atlagich M.,Estrada C.,Jacob R.,Zimin-Veselkoff N.,Escobar-Dodero J.,Mardones F.O.",1,0,"13116_60","75","October 2018","114-118","https://doi.org/10.1016/j.fm.2017.10.004","https://hdl.handle.net/10568/98908","13116"
906,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13121,"Operationalising resilience in tropical agricultural value chains","Aboah, J., Wilson, M.M.J., Rich, K.M. and Lyne, M.C.L. 2018. Operationalising resilience in tropical agricultural value chains. Supply Chain Management: An International Journal","Supply Chain Management",2018,"Aboah Joshua,Wilson Mark M.J.,Rich Karl M.,Lyne Michael C.",1,0,"13121_60","24","2","271-300","https://doi.org/10.1108/SCM-05-2018-0204","https://hdl.handle.net/10568/99260","13121"
907,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13123,"Genomic prediction for 25 agronomic and quality traits in alfalfa (Medicago sativa)","Jia, C., Zhao,  F., Wang, X., Han,  J., Zhao,  H., Liu,  G. and Wang,  Z. 2018. Genomic prediction for 25 agronomic and quality traits in alfalfa (Medicago sativa). Frontiers in Plant Science 9:1220.","Frontiers in Plant Science",2018,"Jia C.,Zhao  F.,Wang X., Han Jianlin,Zhao  H.,Liu  G.,Wang  Z.",1,1,"13123_60","9","1220","N/A","http://dx.doi.org/10.3389/fpls.2018.01220","https://hdl.handle.net/10568/98969","13123"
908,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13124,"First report of Johnsongrass mosaic virus infecting Urochloa mosambicensis in Ethiopia","Kumar, A., Mulatu, F., Assefa, Y., Hanson, J. and Jones, C.S. 2018. First report of Johnsongrass mosaic virus infecting Urochloa mosambicensis in Ethiopia. Plant Disease 102(2): 459.","Plant Disease",2018,"Kumar A.,Mulatu F.,Assefa Y.,Hanson Jean,Jones Christopher S.",1,1,"13124_60","102","2","459","https://doi.org/10.1094/PDIS-06-17-0925-PDN","https://hdl.handle.net/10568/90139","A05-4043"
909,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13127,"Genetic diversity and symbiotic effectiveness of Bradyrhizobium strains nodulating selected annual grain legumes growing in Ethiopia","Degefu, T., Wolde-meskel, E. and Rasche, F. 2018. Genetic diversity and symbiotic effectiveness of Bradyrhizobium strains nodulating selected annual grain legumes growing in Ethiopia. International Journal of Systematic and Evolutionary Microbiology 68: 449-460","International Journal of Systematic and Evolutionary Microbiology",2018,"Degefu T.,Woldemeskel Endalkachew,Rasche F.",1,0,"13127_60","N/A","68","449-460","https://dx.doi.org/10.1099/ijsem.0.002486","https://hdl.handle.net/10568/91711","13127"
910,1,1900-01-01 00:00:00,2200-01-01 00:00:00,13128,"Urea plus nitrate pretreatment of rice and wheat straws enhances degradation and reduces methane production in in vitro ruminal culture","Xiumin Zhang, Min Wang, Rong Wang, Zhiyuan Ma, Donglei Long, Hongxiang Mao, Jiangnan Wen, Bernard, L.A., Beauchemin, K.A. and Zhiliang Tan. 2018. Urea plus nitrate pretreatment of rice and wheat straws enhances degradation and reduces methane production in in vitro ruminal culture. Journal of the Science of Food and Agriculture. 98(14): 5205-5211.","Journal of the Science of Food and Agriculture",2018," Xiumin Zhang, Min Wang, Rong Wang, Zhiyuan Ma, Donglei Long, Hongxiang Mao, Jiangnan Wen,Lukuyu Ben A.,Beauchemin K.A., Zhiliang Tan",1,1,"13128_60","98","14","5205-5211","https://doi.org/10.1002/jsfa.9056","https://hdl.handle.net/10568/98955","13128"
