pk_id_srf_cases_links,version,date_from,date_to,id,"link","link_name"
530,1,1900-01-01 00:00:00,2200-01-01 00:00:00,592,"https://hdl.handle.net/20.500.12348/4700
MELOICR448","Link2 brief 2"
531,1,1900-01-01 00:00:00,2200-01-01 00:00:00,593,"https://hdl.handle.net/20.500.11766.1/ef01f8
Case","Link2 brief 3"
532,1,1900-01-01 00:00:00,2200-01-01 00:00:00,594,"https://doi.org/10.7910/DVN/IYLQ22
Evaluating","Link2 brief 4"
533,1,1900-01-01 00:00:00,2200-01-01 00:00:00,595,"https://hdl.handle.net/20.500.12348/4172
Fisheries","Link2 brief 1"
534,1,1900-01-01 00:00:00,2200-01-01 00:00:00,596,"https://hdl.handle.net/20.500.12348/4716
Fisheries","Link2 brief 2"
535,1,1900-01-01 00:00:00,2200-01-01 00:00:00,597,"https://hdl.handle.net/20.500.12348/4686
MELOICR440","Link2 brief 3"
536,1,1900-01-01 00:00:00,2200-01-01 00:00:00,598,"https://hdl.handle.net/20.500.11766.1/0476aa


Fisheries","Link2 brief 4"
537,1,1900-01-01 00:00:00,2200-01-01 00:00:00,599,"https://hdl.handle.net/20.500.12348/4552
Feed","Link2 brief 1"
538,1,1900-01-01 00:00:00,2200-01-01 00:00:00,600,"https://hdl.handle.net/20.500.12348/4700
MELOICR448","Link2 brief 2"
539,1,1900-01-01 00:00:00,2200-01-01 00:00:00,601,"https://hdl.handle.net/20.500.11766.1/ef01f8
Case","Link2 brief 3"
540,1,1900-01-01 00:00:00,2200-01-01 00:00:00,602,"https://hdl.handle.net/20.500.12348/4172
Fisheries","Link2 brief 1"
541,1,1900-01-01 00:00:00,2200-01-01 00:00:00,603,"https://hdl.handle.net/20.500.12348/4716
Fisheries","Link2 brief 2"
542,1,1900-01-01 00:00:00,2200-01-01 00:00:00,604,"https://hdl.handle.net/20.500.12348/4686
MELOICR440","Link2 brief 3"
543,1,1900-01-01 00:00:00,2200-01-01 00:00:00,605,"https://hdl.handle.net/20.500.11766.1/0476aa
Case","Link2 brief 4"
544,1,1900-01-01 00:00:00,2200-01-01 00:00:00,606,"https://hdl.handle.net/20.500.12348/4709
Feed","Link2 brief 1"
545,1,1900-01-01 00:00:00,2200-01-01 00:00:00,607,"https://hdl.handle.net/20.500.12348/4708
Feed","Link2 brief 2"
546,1,1900-01-01 00:00:00,2200-01-01 00:00:00,608,"https://hdl.handle.net/20.500.12348/4129
MELOICR451","Link2 brief 3"
547,1,1900-01-01 00:00:00,2200-01-01 00:00:00,609,"https://hdl.handle.net/20.500.11766.1/e0c7fc

eed","Link2 brief 4"
548,1,1900-01-01 00:00:00,2200-01-01 00:00:00,610,"https://hdl.handle.net/20.500.12348/4129","Link2 brief 5"
549,1,1900-01-01 00:00:00,2200-01-01 00:00:00,611,"https://hdl.handle.net/20.500.12348/4700
MELOICR446","Link2 brief 1"
550,1,1900-01-01 00:00:00,2200-01-01 00:00:00,612,"https://hdl.handle.net/20.500.11766.1/8cbb00
Case","Link2 brief 2"
551,1,1900-01-01 00:00:00,2200-01-01 00:00:00,613,"https://hdl.handle.net/20.500.12348/4552
Feed","Link2 brief 3"
552,1,1900-01-01 00:00:00,2200-01-01 00:00:00,614,"https://hdl.handle.net/20.500.12348/4700
MELOICR448","Link2 brief 4"
553,1,1900-01-01 00:00:00,2200-01-01 00:00:00,615,"https://hdl.handle.net/20.500.11766.1/ef01f8
Case","Link2 brief 5"
554,1,1900-01-01 00:00:00,2200-01-01 00:00:00,616,"https://doi.org/10.7910/DVN/IYLQ22
-","Link2 brief 1"
555,1,1900-01-01 00:00:00,2200-01-01 00:00:00,617,"https://hdl.handle.net/20.500.12348/4506
Case","Link2 brief 2"
556,1,1900-01-01 00:00:00,2200-01-01 00:00:00,618,"https://hdl.handle.net/20.500.12348/4700
-","Link2 brief 3"
557,1,1900-01-01 00:00:00,2200-01-01 00:00:00,619,"https://hdl.handle.net/20.500.11766.1/8cbb00
Case","Link2 brief 4"
558,1,1900-01-01 00:00:00,2200-01-01 00:00:00,620,"https://hdl.handle.net/20.500.12348/4552
Feed","Link2 brief 5"
559,1,1900-01-01 00:00:00,2200-01-01 00:00:00,621,"https://hdl.handle.net/20.500.11766/12871","Link2 evidence 1"
560,1,1900-01-01 00:00:00,2200-01-01 00:00:00,622,"https://hdl.handle.net/20.500.11766/12867","Link2 evidence 1"
561,1,1900-01-01 00:00:00,2200-01-01 00:00:00,623,"https://hdl.handle.net/20.500.11766/12868","Link2 evidence 1"
562,1,1900-01-01 00:00:00,2200-01-01 00:00:00,624,"https://hdl.handle.net/20.500.11766/12869","Link2 evidence 1"
563,1,1900-01-01 00:00:00,2200-01-01 00:00:00,625,"https://doi.org/10.1007/s12571-017-0753-4;","Link2 evidence 1"
564,1,1900-01-01 00:00:00,2200-01-01 00:00:00,626,"https://bit.ly/3epa4Qo;","Link2 evidence 2"
565,1,1900-01-01 00:00:00,2200-01-01 00:00:00,627,"https://hdl.handle.net/10568/109122;","Link2 evidence 3"
566,1,1900-01-01 00:00:00,2200-01-01 00:00:00,628,"https://hdl.handle.net/10568/109119","Link2 evidence 4"
567,1,1900-01-01 00:00:00,2200-01-01 00:00:00,629,"https://hdl.handle.net/10568/108591;","Link2 evidence 1"
568,1,1900-01-01 00:00:00,2200-01-01 00:00:00,630,"https://hdl.handle.net/10568/108591","Link2 evidence 2"
569,1,1900-01-01 00:00:00,2200-01-01 00:00:00,631,"https://hdl.handle.net/10568/113037;","Link2 evidence 1"
570,1,1900-01-01 00:00:00,2200-01-01 00:00:00,632,"https://hdl.handle.net/10568/109120","Link2 evidence 2"
571,1,1900-01-01 00:00:00,2200-01-01 00:00:00,633,"https://hdl.handle.net/20.500.11766/12869","Link2 evidence 1"
572,1,1900-01-01 00:00:00,2200-01-01 00:00:00,634,"https://hdl.handle.net/20.500.11766/12867","Link2 evidence 1"
573,1,1900-01-01 00:00:00,2200-01-01 00:00:00,635,"https://hdl.handle.net/20.500.11766/12868","Link2 evidence 1"
574,1,1900-01-01 00:00:00,2200-01-01 00:00:00,636,"https://hdl.handle.net/10568/108591","Link2 evidence 1"
575,1,1900-01-01 00:00:00,2200-01-01 00:00:00,637,"https://hdl.handle.net/20.500.11766/12868","Link2 evidence 1"
576,1,1900-01-01 00:00:00,2200-01-01 00:00:00,638,"https://hdl.handle.net/10568/113037","Link2 evidence 1"
577,1,1900-01-01 00:00:00,2200-01-01 00:00:00,872,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3592455","Aditional link"
578,1,1900-01-01 00:00:00,2200-01-01 00:00:00,873,"http://books.irri.org/Odisha-Annual-Report-2019-2020.pdf","Aditional link"
579,1,1900-01-01 00:00:00,2200-01-01 00:00:00,874,"https://hdl.handle.net/20.500.11766/12","Aditional link"
