pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url","image_url",last_updated
5002,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6036,"Genomic prediction offers the most effective marker assisted breeding approach for ability to prevent arsenic accumulation in rice grains","PLoS ONE","Julien Frouin;Axel Labeyrie;Arnaud Boisnard;Gian Attilio Sacchi;Nourollah Ahmadi",2019-06-13 00:00:00,"10.1371/journal.pone.0217516","http://www.altmetric.com/details/62193806","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:16
5003,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6037,"Genomic selection for grain yield and quality traits in durum wheat","Molecular Breeding","Jemanesh K. Haile;Amidou N’Diaye;Fran Clarke;John Clarke;Ron Knox;Jessica Rutkoski;Filippo M. Bassi;Curtis J. Pozniak",2018-05-26 00:00:00,"10.1007/s11032-018-0818-x","http://www.altmetric.com/details/58790145","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:16
5004,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6038,"Gigwa v2—Extended and improved genotype investigator","Giga Science","Guilhem Sempéré;Adrien Pétel;Mathieu Rouard;Julien Frouin;Yann Hueber;Fabien De Bellis;Pierre Larmande",2019-05-11 00:00:00,"10.1093/gigascience/giz051","http://www.altmetric.com/details/60366597","https://badges.altmetric.com/?size=64&score=13&types=eetttttf",2020-05-25 00:03:16
5005,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6039,"Global impact of accelerated plant breeding: Evidence from a meta-analysis on rice breeding","PLoS ONE","Bert Lenaerts;Yann de Mey;Matty Demont",2018-06-14 00:00:00,"10.1371/journal.pone.0199016","http://www.altmetric.com/details/43725034","https://badges.altmetric.com/?size=64&score=9&types=tttttttt",2020-05-25 00:03:16
5006,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6040,"Grassland degradation significantly enhances soil CO2 emission","CATENA","Khatab Abdalla;Macdex Mutema;Pauline Chivenge;Colin Everson;Vincent Chaplot",2018-08-01 00:00:00,"10.1016/j.catena.2018.05.010","http://www.altmetric.com/details/42161215","https://badges.altmetric.com/?size=64&score=1&types=ttttffff",2020-05-25 00:03:17
5007,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6041,"High-temperature drying of seeds of wild Oryza species intended for long-term storage","Seed Science and Technology","Timple, Stephen E.;Hay, Fiona R.",,"10.15258/sst.2018.46.1.10","http://www.altmetric.com/details/32790858","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:17
5008,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6042,"Household survey data of adoption of improved varieties and management practices in rice production, Ecuador","Data in Brief","Diego Marin;Mayra Orrego-Varon;Fernando Yanez;Luis Mendoza;Maria Alejandra Garcia;Jennifer Twyman;Robert Andrade;Ricardo Labarta",2018-06-01 00:00:00,"10.1016/j.dib.2018.04.019","http://www.altmetric.com/details/36543698","https://badges.altmetric.com/?size=64&score=4&types=tttttttt",2020-05-25 00:03:17
5009,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6043,"Identification of a Hypervirulent Pathotype of Rice yellow mottle virus: A Threat to Genetic Resistance Deployment in West-Central Africa","Phytopathology","Eugénie Hébrard;Agnès Pinel-Galzi;Aderonke Oludare;Nils Poulicard;Jamel Aribi;Sandrine Fabre;Souley Issaka;Cédric Mariac;Alexis Dereeper;Laurence Albar;Drissa Silué;Denis Fargette",2018-02-01 00:00:00,"10.1094/phyto-05-17-0190-r","http://www.altmetric.com/details/38425321","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:17
5010,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6044,"Identification of new sources of resistance to RHBV- rice hoja blanca virus","Acta Agronómica","Maribel Cruz-Gallego;Maria Camila Rebolledo;Juan B. Cuasquer;Daniel Felipe Cruz-Galvis;Alexandra Lorena Peña-Fernández;Constanza Quintero;Elkin Alexander Silva-Córdoba;María Fernanda Álvarez-V;Sebastián Jojoa-Cruz;Mathias Lorieux;Jeffrey J Stuart;Fernando José Correa-Victoria",2018-04-01 00:00:00,"10.15446/acag.v67n2.61334","http://www.altmetric.com/details/42624397","https://badges.altmetric.com/?size=64&score=5&types=tttttttt",2020-05-25 00:03:17
5011,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6045,"Identification of QTLs for tolerance to hypoxia during germination in rice","Euphytica","Suk-Man Kim;Russell F. Reinke",2018-08-17 00:00:00,"10.1007/s10681-018-2238-8","http://www.altmetric.com/details/46808137","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:17
5012,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6046,"Impact of access to capital and abiotic stress on production efficiency: Evidence from rice farming in Cambodia","Land Use Policy","Ashok K. Mishra;Subir Bairagi;Maria Lourdes Velasco;Samarendu Mohanty",2018-12-01 00:00:00,"10.1016/j.landusepol.2018.08.016","http://www.altmetric.com/details/49260526","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:17
5013,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6047,"Impacts of alternate wetting and drying on greenhouse gas emission from paddy field in Central Vietnam","Soil Science and Plant Nutrition","Dang Hoa Tran;Trong Nghia Hoang;Takeshi Tokida;Agnes Tirol-Padre;Kazunori Minamikawa",2017-11-30 00:00:00,"10.1080/00380768.2017.1409601","http://www.altmetric.com/details/30112292","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:17
5014,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6048,"Impacts of climate change on cropping patterns in a tropical, sub-humid watershed","PLoS ONE","Confidence Duku;Sander J. Zwart;Lars Hein",2018-03-07 00:00:00,"10.1371/journal.pone.0192642","http://www.altmetric.com/details/34155102","https://badges.altmetric.com/?size=64&score=5&types=tttttttf",2020-05-25 00:03:17
5015,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6049,"Impacts of climate change on rice production in Africa and causes of simulated yield changes","Global Change Biology","Pepijn A. J. van Oort;Sander J. Zwart",2017-12-12 00:00:00,"10.1111/gcb.13967","http://www.altmetric.com/details/30349245","https://badges.altmetric.com/?size=64&score=31&types=mbtttttt",2020-05-25 00:03:18
5016,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6050,"Improving energy efficiency and developing an air-cooled grate for the downdraft rice husk furnace","Renewable Energy: An International Journal","Nguyen Van Hung;Reianne Quilloy;Martin Gummert",2018-01-01 00:00:00,"10.1016/j.renene.2017.09.012","http://www.altmetric.com/details/32455160","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:18
5017,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6051,"Increasing paddy yields and improving farm management: results from participatory experiments with good agricultural practices (GAP) in Tanzania","Paddy & Water Environment","Kalimuthu Senthilkumar;Bonaventure J. Tesha;Jerome Mghase;Jonne Rodenburg",2018-07-31 00:00:00,"10.1007/s10333-018-0666-7","http://www.altmetric.com/details/45800383","https://badges.altmetric.com/?size=64&score=1&types=tttttfff",2020-05-25 00:03:19
5018,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6052,"Increasing sensitivity of methane emission measurements in rice through deployment of ‘closed chambers’ at nighttime","PLoS ONE","Reiner Wassmann;Ma. Carmelita Alberto;Agnes Tirol-Padre;Nghia Trong Hoang;Ryan Romasanta;Caesar Arloo Centeno;Bjoern Ole Sander",2018-02-01 00:00:00,"10.1371/journal.pone.0191352","http://www.altmetric.com/details/34710350","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:19
5019,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6053,"Increasing social-ecological resilience within small-scale agriculture in conflict-affected Guatemala","Ecology and Society","Jon Hellin;Blake D. Ratner;Ruth Meinzen-Dick;Santiago Lopez-Ridaura",2018-01-01 00:00:00,"10.5751/es-10250-230305","http://www.altmetric.com/details/45123799","https://badges.altmetric.com/?size=64&score=23&types=btttttfd",2020-05-25 00:03:19
5020,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6054,"Index insurance and climate risk management: Addressing social equity","Development Policy Review","Eleanor Fisher;Jon Hellin;Helen Greatrex;Nathaniel Jensen",2019-05-27 00:00:00,"10.1111/dpr.12387","http://www.altmetric.com/details/43310252","https://badges.altmetric.com/?size=64&score=3&types=tttttttt",2020-05-25 00:03:19
5021,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6055,"INNOVATION PLATFORMS IN AGRICULTURAL RESEARCH FOR DEVELOPMENT","Experimental Agriculture","MARC SCHUT;JOSEY KAMANDA;ANDREAS GRAMZOW;THOMAS DUBOIS;DIETMAR STOIAN;JENS A. ANDERSSON;IDDO DROR;MURAT SARTAS;REMCO MUR;SHINAN KASSAM;HERMAN BROUWER;ANDRÉ DEVAUX;CLAUDIO VELASCO;RICA JOY FLOR;MARTIN GUMMERT;DJUNA BUIZER;CYNTHIA McDOUGALL;KRISTIN DAVIS;SABINE HOMANN-KEE TUI;MARK LUNDY",2018-06-06 00:00:00,"10.1017/s0014479718000200","http://www.altmetric.com/details/43372898","https://badges.altmetric.com/?size=64&score=17&types=tttttttt",2020-05-25 00:03:19
5022,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6056,"Introgression of a functional epigenetic OsSPL14WFP allele into elite indica rice genomes greatly improved panicle traits and grain yield","Scientific Reports","Sung-Ryul Kim;Joie M. Ramos;Rona Joy M. Hizon;Motoyuki Ashikari;Parminder S. Virk;Edgar A. Torres;Eero Nissila;Kshirod K. Jena",2018-03-01 00:00:00,"10.1038/s41598-018-21355-4","http://www.altmetric.com/details/33806175","https://badges.altmetric.com/?size=64&score=30&types=mbtttttt",2020-05-25 00:03:19
5023,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6057,"Is farmer-to-farmer extension effective? The impact of training on technology adoption and rice farming productivity in Tanzania","World Development","Yuko Nakano;Takuji W. Tsusaka;Takeshi Aida;Valerien O. Pede",2018-05-01 00:00:00,"10.1016/j.worlddev.2017.12.013","http://www.altmetric.com/details/31474961","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:19
5024,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6058,"Jasmonates in plants under abiotic stresses: Crosstalk with other phytohormones matters","Environmental & Experimental Botany","Tasir S. Per;M. Iqbal R. Khan;Naser A. Anjum;Asim Masood;Sofi J. Hussain;Nafees A. Khan",2018-01-01 00:00:00,"10.1016/j.envexpbot.2017.11.004","http://www.altmetric.com/details/29007657","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:19
5025,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6059,"Landscape composition, configuration, and trophic interactions shape arthropod communities in rice agroecosystems","Journal of Applied Ecology","Christophe Dominik;Ralf Seppelt;Finbarr G. Horgan;Josef Settele;Tomáš Václavík",2018-07-10 00:00:00,"10.1111/1365-2664.13226","http://www.altmetric.com/details/44940435","https://badges.altmetric.com/?size=64&score=19&types=bttttttf",2020-05-25 00:03:19
5026,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6060,"Leaf Eh and pH: A Novel Indicator of Plant Stress. Spatial, Temporal and Genotypic Variability in Rice (Oryza sativa L.)","Agronomy","Olivier Husson;Alain Audebert;Jaroslav Benada;Brigitte Soglonou;Firmin Tano;Ibnou Dieng;Lydia Bousset;Jean-Pierre Sarthou;Stephen Joseph;Philippe Menozzi;Stéphane Boulakia;Koichi Futakuchi",2018-09-29 00:00:00,"10.3390/agronomy8100209","http://www.altmetric.com/details/50474202","https://badges.altmetric.com/?size=64&score=4&types=tttttfgg",2020-05-25 00:03:19
5027,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6061,"Loci and natural alleles underlying robust roots and adaptive domestication of upland ecotype rice in aerobic conditions","PLoS Genetics","Yan Zhao;Hongliang Zhang;Jianlong Xu;Conghui Jiang;Zhigang Yin;Haiyan Xiong;Jianyin Xie;Xueqiang Wang;Xiaoyang Zhu;Yang Li;Weipeng Zhao;Muhammad Abdul Rehman Rashid;Jinjie Li;Wensheng Wang;Binying Fu;Guoyou Ye;Yan Guo;Zhiqiang Hu;Zhikang Li;Zichao Li",2018-08-10 00:00:00,"10.1371/journal.pgen.1007521","http://www.altmetric.com/details/70384864","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:19
5028,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6062,"Long-term survival of blast pathogen in infected rice residues as major source of primary inoculum in high altitude upland ecology","Plant Pathology","H. Raveloson;I. Ratsimiala Ramonta;D. Tharreau;M. Sester",2017-12-11 00:00:00,"10.1111/ppa.12790","http://www.altmetric.com/details/30373896","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:19
5029,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6063,"Loss-of-Function Alleles of Heading date 1 (Hd1) Are Associated With Adaptation of Temperate Japonica Rice Plants to the Tropical Region","Frontiers in Plant Science","Sung-Ryul Kim;Gideon Torollo;Mi-Ra Yoon;Jieun Kwak;Choon-Ki Lee;G. D. Prahalada;Il-Ryong Choi;Un-Sang Yeo;O-Young Jeong;Kshirod K. Jena;Jeom-Sig Lee",2018-12-10 00:00:00,"10.3389/fpls.2018.01827","http://www.altmetric.com/details/53888716","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:19
5030,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6064,"Mapping abiotic stresses for rice in Africa: Drought, cold, iron toxicity, salinity and sodicity","Field Crops Research","P.A.J. van Oort",2018-04-01 00:00:00,"10.1016/j.fcr.2018.01.016","http://www.altmetric.com/details/33582012","https://badges.altmetric.com/?size=64&score=5&types=tttttttf",2020-05-25 00:03:20
5031,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6065,"Marker-Assisted Improvement of the Elite Maintainer Line of Rice, IR 58025B for Wide Compatibility (S5n) Gene","Frontiers in Plant Science","Priyadarshi, Rahul;Arremsetty, Hari P. S.;Singh, Akhilesh K.;Khandekar, Durga;Ulaganathan, Kandasamy;Shenoy, Vinay;Sinha, Pallavi;Singh, Vikas K.",2018-07-20 00:00:00,"10.3389/fpls.2018.01051","http://www.altmetric.com/details/45851292","https://badges.altmetric.com/?size=64&score=4&types=tttttttt",2020-05-25 00:03:20
5032,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6066,"Marker-assisted pyramiding of two major, broad-spectrum bacterial blight resistance genes, Xa21 and Xa33 into an elite maintainer line of rice, DRR17B","PLoS ONE","Balachiranjeevi C. H.;Bhaskar Naik S.;Abhilash Kumar V.;Harika G.;Mahadev Swamy H. K.;Hajira Sk;Dilip Kumar T.;Anila M.;Kale R. R.;Yugender A.;Pranathi K.;Koushik M. B. V. N.;Suneetha K.;Bhadana V. P.;Hariprasad A. S.;Laha G. S.;Rekha G.;Balachandran S. M.;Madhav M. S.;Senguttuvel P.;Fiyaz A. R.;Viraktamath B. C.;Giri A.;Swamy B. P. M.;Jauhar Ali;Sundaram R. M.",2018-10-25 00:00:00,"10.1371/journal.pone.0201271","http://www.altmetric.com/details/51297854","https://badges.altmetric.com/?size=64&score=1&types=ffffffff",2020-05-25 00:03:20
5033,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6067,"Marker-assisted selection strategy to pyramid two or more QTLs for quantitative trait-grain yield under drought","Rice","Arvind Kumar;Nitika Sandhu;Shalabh Dixit;Shailesh Yadav;B. P. M. Swamy;Noraziyah Abd Aziz Shamsudin",2018-05-29 00:00:00,"10.1186/s12284-018-0227-0","http://www.altmetric.com/details/42950017","https://badges.altmetric.com/?size=64&score=4&types=tttttttt",2020-05-25 00:03:20
5034,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6068,"Mechanistic understanding of iron toxicity tolerance in contrasting rice varieties from Africa: 1. Morpho-physiological and biochemical responses","Functional Plant Biology","Dorothy A. Onyango;Fredrickson Entila;Mathew M. Dida;Abdelbagi M. Ismail;Khady N. Drame",2019-01-01 00:00:00,"10.1071/fp18129","http://www.altmetric.com/details/50642811","https://badges.altmetric.com/?size=64&score=3&types=ttttffgg",2020-05-25 00:03:20
5035,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6069,"Methane emission from rice cultivation in different agro-ecological zones of the Mekong river delta: seasonal patterns and emission factors for baseline water management","Soil Science and Plant Nutrition","Thi Bach Thuong Vo;Reiner Wassmann;Agnes Tirol-Padre;Van Phuong Cao;Ben MacDonald;Maria Victoria O. Espaldon;Bjoern Ole Sander",2017-12-13 00:00:00,"10.1080/00380768.2017.1413926","http://www.altmetric.com/details/30654453","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:20
5036,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6070,"Molecular Genetics and Breeding for Nutrient Use Efficiency in Rice","International Journal of Molecular Sciences","Jauhar Ali;Zilhas Jewel;Anumalla Mahender;Annamalai Anandan;Jose Hernandez;Zhikang Li",2018-06-14 00:00:00,"10.3390/ijms19061762","http://www.altmetric.com/details/43901696","https://badges.altmetric.com/?size=64&score=4&types=tttttttt",2020-05-25 00:03:20
5037,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6071,"Monosomic alien addition lines (MAALs) of Oryza rhizomatis in Oryza sativa: production, cytology, alien trait introgression, molecular analysis and breeding application","Theoretical & Applied Genetics","Sherry Lou Hechanova;Manas R. Prusty;Sung-Ryul Kim;LaRue Ballesfin;Joie Ramos;G. D. Prahalada;Kshirod K. Jena",2018-07-21 00:00:00,"10.1007/s00122-018-3147-x","http://www.altmetric.com/details/45419716","https://badges.altmetric.com/?size=64&score=7&types=tttttttt",2020-05-25 00:03:20
5038,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6072,"Multiple mechanisms for enhanced plasmodesmata density in disparate subtypes of C4 grasses","Journal of Experimental Botany","Florence R Danila;William Paul Quick;Rosemary G White;Steven Kelly;Susanne von Caemmerer;Robert T Furbank",2018-01-02 00:00:00,"10.1093/jxb/erx456","http://www.altmetric.com/details/31185607","https://badges.altmetric.com/?size=64&score=6&types=tttttttt",2020-05-25 00:03:20
5039,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6073,"Multivariate-based classification of predicting cooking quality ideotypes in rice (Oryza sativa L.) indica germplasm","Rice","Rosa Paula O. Cuevas;Cyril John Domingo;Nese Sreenivasulu",2018-10-10 00:00:00,"10.1186/s12284-018-0245-y","http://www.altmetric.com/details/50162046","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:20
5040,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6074,"Natural Variation in OsLG3 Increases Drought Tolerance in Rice by Inducing ROS Scavenging","Plant Physiology","Haiyan Xiong;Jianping Yu;Jinli Miao;Jinjie Li;Hongliang Zhang;Xin Wang;Pengli Liu;Yan Zhao;Chonghui Jiang;Zhigang Yin;Yang Li;Yan Guo;Binying Fu;Wensheng Wang;Zhikang Li;Jauhar Ali;Zichao Li",2018-08-01 00:00:00,"10.1104/pp.17.01492","http://www.altmetric.com/details/45912561","https://badges.altmetric.com/?size=64&score=26&types=mbbttttf",2020-05-25 00:03:21
5041,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6075,"Natural variations in the promoter of OsSWEET13 and OsSWEET14 expand the range of resistance against Xanthomonas oryzae pv. oryzae","PLoS ONE","Abha Zaka;Genelou Grande;Thea Coronejo;Ian Lorenzo Quibod;Chun-Wei Chen;Su-Jein Chang;Boris Szurek;Muhammad Arif;Casiana Vera Cruz;Ricardo Oliva",2018-09-13 00:00:00,"10.1371/journal.pone.0203711","http://www.altmetric.com/details/48751653","https://badges.altmetric.com/?size=64&score=7&types=mmmmmmmm",2020-05-25 00:03:21
5042,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6076,"Neighbors follow early adopters under stress: Panel data analysis of submergence-tolerant rice in northern Bangladesh","Agricultural Economics","Yamano, Takashi, Maria Luz Malabayabas, Md. Ashraful Habib, and Subrata Kumar Das",2018-03-26 00:00:00,"https://doi.org/10.1111/agec.12418","http://www.altmetric.com/details/51899889",,
5043,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6077,"Newly Identified Wild Rice Accessions Conferring High Salt Tolerance Might Use a Tissue Tolerance Mechanism in Leaf","Frontiers in Plant Science","Prusty, Manas R.;Kim, Sung-Ryul;Vinarao, Ricky;Entila, Frederickson;Egdane, James;Diaz, Maria G. Q.;Jena, Kshirod K.",2018-04-23 00:00:00,"10.3389/fpls.2018.00417","http://www.altmetric.com/details/42940925","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:22
5044,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6078,"Nitrogen fertilizer fate after introducing maize and upland-rice into continuous paddy rice cropping systems","Agriculture, Ecosystems & Environment","Irabella Fuhrmann;Yao He;Eva Lehndorff;Nicolas Brüggemann;Wulf Amelung;Reiner Wassmann;Jan Siemens",2018-04-01 00:00:00,"10.1016/j.agee.2018.02.021","http://www.altmetric.com/details/33791817","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:22
5045,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6079,"Nitrous oxide and nitric oxide emissions from lowland rice cultivation with urea deep placement and alternate wetting and drying irrigation","Scientific Reports","S. M. Mofijul Islam;Yam Kanta Gaihre;Jatish Chandra Biswas;Upendra Singh;Md. Nayeem Ahmed;Joaquin Sanabria;M. A. Saleque",2018-12-04 00:00:00,"10.1038/s41598-018-35939-7","http://www.altmetric.com/details/57878068","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:22
5046,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6080,"No yield penalty under favorable conditions paving the way for successful adoption of flood tolerant rice","Scientific Reports","Manzoor H. Dar;Najam W. Zaidi;Showkat A. Waza;Satish B. Verulkar;T. Ahmed;P. K. Singh;S. K. Bardhan Roy;Bedanand Chaudhary;Rambaran Yadav;Mirza Mofazzal Islam;Khandakar M. Iftekharuddaula;J. K. Roy;R. M. Kathiresan;B. N. Singh;Uma S. Singh;Abdelbagi M. Ismail",2018-06-18 00:00:00,"10.1038/s41598-018-27648-y","http://www.altmetric.com/details/44260714","https://badges.altmetric.com/?size=64&score=1&types=ffffffff",2020-05-25 00:03:22
5047,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6081,"Novel alleles of rice eIF4G generated by CRISPR/Cas9-targeted mutagenesis confer resistance to Rice tungro spherical virus","Plant Biotechnology Journal","Anca Macovei;Neah R. Sevilla;Christian Cantos;Gilda B. Jonson;Inez Slamet-Loedin;Tomáš Čermák;Daniel F. Voytas;Il-Ryong Choi;Prabhjit Chadha-Mohanty",2018-04-30 00:00:00,"10.1111/pbi.12927","http://www.altmetric.com/details/35092081","https://badges.altmetric.com/?size=64&score=24&types=vttttttg",2020-05-25 00:03:22
5048,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6082,"NRT1.1-Related NH4+ Toxicity Is Associated with a Disturbed Balance between NH4+ Uptake and Assimilation","Plant Physiology","Shaofen Jian;Qiong Liao;Haixing Song;Qiang Liu;Joe Eugene Lepo;Chunyun Guan;Jianhua Zhang;Abdelbagi M. Ismail;Zhenhua Zhang",2018-10-18 00:00:00,"10.1104/pp.18.00410","http://www.altmetric.com/details/49899151","https://badges.altmetric.com/?size=64&score=19&types=bttttttf",2020-05-25 00:03:22
5049,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6083,"Nutrient responses of wheat and rapeseed under different crop establishment and fertilization methods in contrasting agro-ecological conditions in Nepal","Soil & Tillage Research","Krishna P. Devkota;Mina Devkota;Lokendra Khadka;Anil Khadka;Gokul Paudel;Salin Acharya;Andrew J. McDonald",2018-09-01 00:00:00,"10.1016/j.still.2018.04.001","http://www.altmetric.com/details/41204902","https://badges.altmetric.com/?size=64&score=1&types=ffffffff",2020-05-25 00:03:22
5050,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6084,"On-farm assessment of different rice crop management practices in the Mekong Delta, Vietnam, using sustainability performance indicators","Field Crops Research","Alexander M. Stuart;Krishna P. Devkota;Takahiro Sato;Anny Ruth P. Pame;Carlito Balingbing;Nguyen Thi My Phung;Nguyen Thi Kieu;Pham Thi Minh Hieu;Tran Hai Long;Sarah Beebout;Grant R. Singleton",2018-12-01 00:00:00,"10.1016/j.fcr.2018.10.001","http://www.altmetric.com/details/51565589","https://badges.altmetric.com/?size=64&score=7&types=mmmmmmmm",2020-05-25 00:03:22
5051,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6085,"Optimizing Sowing and Flooding Depth for Anaerobic Germination-Tolerant Genotypes to Enhance Crop Establishment, Early Growth, and Weed Management in Dry-Seeded Rice (Oryza sativa L.)","Frontiers in Plant Science","Buddhika Sampath Chamara;Buddhi Marambe;Virender Kumar;Abdelbagi M. Ismail;Endang M. Septiningsih;Bhagirath Singh Chauhan",2018-11-23 00:00:00,"10.3389/fpls.2018.01654","http://www.altmetric.com/details/51583026","https://badges.altmetric.com/?size=64&score=3&types=tttttttt",2020-05-25 00:03:22
5052,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6086,"Overexpression of a High-Affinity Nitrate Transporter OsNRT2.1 Increases Yield and Manganese Accumulation in Rice Under Alternating Wet and Dry Condition","Frontiers in Plant Science","Luo, Bingbing;Chen, Jingguang;Zhu, Longlong;Liu, Shuhua;Li, Bin;Lu, Hong;Ye, Guoyou;Xu, Guohua;Fan, Xiaorong;Bingbing Luo;Jingguang Chen;Longlong Zhu;Shuhua Liu;Bin Li;Hong Lu;Guoyou Ye;Guohua Xu;Xiaorong Fan",2018-08-15 00:00:00,"10.3389/fpls.2018.01192","http://www.altmetric.com/details/47250900","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:22
5053,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6087,"Participatory evaluation guides the development and selection of farmers’ preferred rice varieties for salt- and flood-affected coastal deltas of South and Southeast Asia","Field Crops Research","D. Burman;B. Maji;Sudhanshu Singh;Subhasis Mandal;Sukanta K. Sarangi;B.K. Bandyopadhyay;A.R. Bal;D.K. Sharma;S.L. Krishnamurthy;H.N. Singh;A.S. delosReyes;D. Villanueva;T. Paris;U.S. Singh;S.M. Haefele;Abdelbagi M. Ismail",2018-05-01 00:00:00,"10.1016/j.fcr.2017.03.009","http://www.altmetric.com/details/20513676","https://badges.altmetric.com/?size=64&score=8&types=mmmmmmmm",2020-05-25 00:03:23
5054,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6088,"Phosphorus micro-dosing as an entry point to sustainable intensification of rice systems in sub-Saharan Africa","Field Crops Research","Elke Vandamme;Kokou Ahouanton;Leah Mwakasege;Sigismund Mujuni;Gaudiose Mujawamariya;Josey Kamanda;Kalimuthu Senthilkumar;Kazuki Saito",2018-06-01 00:00:00,"10.1016/j.fcr.2018.02.016","http://www.altmetric.com/details/43341861","https://badges.altmetric.com/?size=64&score=1&types=ttttffff",2020-05-25 00:03:23
5055,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6089,"Phosphorus uptake commences at the earliest stages of seedling development in rice","Journal of Experimental Botany","Cecile C Julia;Terry J Rose;Juan Pariasca-Tanaka;Kwanho Jeong;Taro Matsuda;Matthias Wissuwa",2018-07-25 00:00:00,"10.1093/jxb/ery267","http://www.altmetric.com/details/47124564","https://badges.altmetric.com/?size=64&score=7&types=tttttttt",2020-05-25 00:03:23
