pk_id_policy_info,version,date_from,date_to,id,"policy_title","pdf","pk","Gender","Youth","CapDev","Climate","description"
225,1,1900-01-01 00:00:00,2200-01-01 00:00:00,511," TerrAmaz: Financial support for the implementation of territorial policies in the Amazon biome to combat deforestation ",,"511_106","1 - Significant","1 - Significant","1 - Significant","2 - Principal","9M euros financial support from the Agence Française de Développement to combat deforestation and promote transition to a development model combining social development, low-carbon economic development and biodiversity conservation"
226,1,1900-01-01 00:00:00,2200-01-01 00:00:00,512,"FTA support to national REDD+ policies in Ethiopia, Indonesia, Peru, The Gambia, and Vietnam.",,"512_106","1 - Significant","0 - Not Targeted","2 - Principal","2 - Principal","FTA/CIFOR provided of information, knowledge and tools to design efficient, effective and equitable REDD+ policies and actions"
227,1,1900-01-01 00:00:00,2200-01-01 00:00:00,513,"FTA's research and recommendations inform the gender-responsive design of policy documents produced in the negotiation processes in the Convention on Biological Diversity (CBD)  ",,"513_106","2 - Principal","0 - Not Targeted","0 - Not Targeted","1 - Significant","FTA's targeted engagement strategy to influence the gender-responsive design and implementation of global policy processes has seen the program’s research and recommendations inform global reports and negotiation processes in the Convention on Biological Diversity (CBD)"
228,1,1900-01-01 00:00:00,2200-01-01 00:00:00,515,"Strategy for application of genetics to enhance adoption of orphan crops to improve food and nutrition",,"515_106","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","The strategy, developed by ICRAF scientists, considers how the production of new and orphan crops may support human and environmental health objectives, paying particular attention to the situation in tropical and subtropical low‐income nations."
229,1,1900-01-01 00:00:00,2200-01-01 00:00:00,516,"ICRAF strategy to adopt diverse food trees in agriculture to improve food and nutrition",,"516_106","1 - Significant","1 - Significant","1 - Significant","1 - Significant","A fruit tree portfolio approach developed by ICRAF that can be scaled to inform policies for sustainable intensification of fruit production to meet food and nutrient gaps, based on national food-based dietary guidelines."
230,1,1900-01-01 00:00:00,2200-01-01 00:00:00,517,"FTA contributes to the development of the Voluntary Guidelines on food systems and nutrition of the Committee on World Food Security (CFS)",,"517_106","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The CFS Voluntary Guidelines of the Committee  are expected to counter the existing policy fragmentation between the food, agriculture and health sectors."
231,1,1900-01-01 00:00:00,2200-01-01 00:00:00,518,"Development of United Nations Forum on Forests (UNFF) indicator to assess the contributions of forests and trees to Food security and Nutrition",,"518_106","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","Indicator 14 of the Global Core set of indicators of United Nations Forum on Forests (UNFF) will be used at national and global level to assess forest related goals and their contributions to the SDGs. There was no methodology to assess the contributions of forests and trees to Food Security and Nutrition. The proposed indicator will fill this gap."
232,1,1900-01-01 00:00:00,2200-01-01 00:00:00,519,"Support to national Payment for Ecosystem Services policy in Vietnam",,"519_106","1 - Significant","0 - Not Targeted","2 - Principal","2 - Principal","National policy and laws on monitoring and evaluation of PFES are being refined based on FTA (through CIFOR) research findings. "
233,1,1900-01-01 00:00:00,2200-01-01 00:00:00,524,"Quality assurance and certification standards for vegetatively propagated crops incorporated in the Nigerian seed Act",,"524_262","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Technical support and scientific evidences have been provided by IITA to support the development of policy guidelines for seed certification. The revised published regulation included root, tuber and banana crops."
234,1,1900-01-01 00:00:00,2200-01-01 00:00:00,525,"The Seed Certification Authority of Malawi is enforcing new certification standards for cassava seeds with seed multipliers",,"525_262","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Technical support and scientific evidences have been provided by IITA to support the development of a regulation for seed certification. The regulation is applied to ensure production of quality seeds."
235,1,1900-01-01 00:00:00,2200-01-01 00:00:00,526,"Cassava seed standards launched by Rwanda Standards Board to enhance competitiveness of cassava products",,"526_262","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Rwanda standards Board (RSB) has officially launched standards guidelines on cassava seeds to ensure better productivity and quality of cassava. IITA provided technical assistance for the revision of these standards."
236,1,1900-01-01 00:00:00,2200-01-01 00:00:00,527,"Tanzania Official Seed Certification Institute is using Seed Tracker to support the national certification scheme",,"527_262","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Tanzania national certification scheme for cassava planting material enacted by Tanzania Official Seed Certification Institute (TOSCI) using digital tools (i.e. Seed Tracker) developed in collaboration with RTB program participants."
237,1,1900-01-01 00:00:00,2200-01-01 00:00:00,528,"National Agricultural Seeds Council in Nigeria is using Seed Tracker to support the national certification scheme for cassava planting material",,"528_262","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Nigeria national certification scheme for cassava planting material enacted by National Agricultural Seeds Council (NASC) using digital tools (i.e. Seed Tracker) developed in collaboration with RTB program participants."
238,1,1900-01-01 00:00:00,2200-01-01 00:00:00,529,"Investment approved for the genetically improved farmed tilapia (GIFT) Multiplication Center and Hatchery establishment at Government Fish Farm in Odisha (India)","https://dx.doi.org/20.500.11766.1/36f3e4","529_272","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Odisha's government approves the investment for the GIFT Multiplication Centre and hatchery at government fish farm in Kausalyaganga. WorldFish provided technical inputs and support to complete the formal process."
239,1,1900-01-01 00:00:00,2200-01-01 00:00:00,530,"Significant advances in the policy dialogue on land-use reform to further assist the Government of Myanmar implement its Agriculture Development strategy ","https://dx.doi.org/20.500.11766.1/232637","530_272","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Significant advances of the policy dialogue from the ""Nay Pyi Taw Agreement "" (2018) allow to further expand the transformation of land to water for fish culture under integrated agriculture."
240,1,1900-01-01 00:00:00,2200-01-01 00:00:00,531,"Decentralized Fisheries Law and regulations to establish and legalize community fishery associations in Myanmar","https://dx.doi.org/20.500.11766.1/7377c1","531_272","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Reform of the Ayeyarwady fisheries law in 2019 with corresponding regulations for establishing and legalising community fishery associations for more equitable and better managed fisheries."
241,1,1900-01-01 00:00:00,2200-01-01 00:00:00,532,"Proposition of fiscal reforms to allow more sustainable and inclusive hilsa fisheries management in Myanmar","https://dx.doi.org/20.500.11766.1/5e1415","532_272","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Research on hilsa fishery is supporting the Government of Myanmar in its fiscal strategy. Existing fiscal tools could be used to mobilise additional resources to finance sustainable hilsa fisheries management."
242,1,1900-01-01 00:00:00,2200-01-01 00:00:00,533,"Zambia fisheries curriculum and training tools update","https://dx.doi.org/20.500.11766.1/92d568","533_272","2 - Principal","2 - Principal","2 - Principal","0 - Not Targeted","The Natural Resources Development College (NRDC) and Kasaka Fisheries Training Institute (KFTI) adopted an improved curriculum and digital tools to improve the quality and reach of aquaculture vocational-training in Zambia."
243,1,1900-01-01 00:00:00,2200-01-01 00:00:00,534,"Inclusion of co-management of community fish refuges (CFRs) into Cambodia’s 10-year Strategic Plan for Fisheries Conservation and Management","https://dx.doi.org/20.500.11766.1/960ef5","534_272","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","Informed by FISH research, the Royal Government of Cambodia has taken significant policy measures addressing the protection, conservation and sustainable management of rich natural resources of the country."
244,1,1900-01-01 00:00:00,2200-01-01 00:00:00,535,"Development of Dried Small Pelagic Standards  to be adopted by the Malawi Bureau of Standards","https://dx.doi.org/20.500.11766.1/55b6d9","535_272","1 - Significant","1 - Significant","1 - Significant","0 - Not Targeted","During 2019 Worldfish Malawi developed and submitted dried fish standards to the Malawi Bureau of Standards for approval to promote marketing and consumption of fish."
245,1,1900-01-01 00:00:00,2200-01-01 00:00:00,536,"Sustainable fisheries management plan adopted for application by regulatory authorities and fisheries organizations in Egypt","https://dx.doi.org/20.500.11766.1/d43f47","536_272","0 - Not Targeted","2 - Principal","1 - Significant","0 - Not Targeted","Fish research has contributed to the development and approval of the Lake Nasser Management Plan in consultation with General Authority for Fish Resources Development (GAFRD), and fisheries associations."
