pk_id_milestone_status_info,version,date_from,date_to,id,"outcome_sumary","milestone_evidence","other_reason","gender_justification","youth_justification","capdev_justification","climate_justification"
332,1,1900-01-01 00:00:00,2200-01-01 00:00:00,420,"
 RTB
 has allocated earmarked funding to support gender integration into delivery
 Flagships. Gender-responsive breeding
 is being addressed through methods and tools that help breeders identify and
 target gender disaggregated segments of the population and assess the traits
 being incorporated into new breeding products. Tools and method to enhance gender
 equitable seed system development are currently being piloted in different regions. More than 20 R&amp;D partner organizations
 participated in the development of gender-responsive tools and methods and
 are committed to their use with their own partners. Participatory videos are
 used in local policy spheres to engage more public sector actors and civil
 society.","
 A
 guide for facilitators for gender-responsive participatory videos was
 published and guided interventions and video recordings by farmers to esure
 that young men and women's voices are heard by policy makers at the local
 level. A sequence of viedos were made
 by young men and women to share with policy makers their perceptions, needs and the challenges
 they face.
 
 Kawarazuka, N.; Kharlyngdoh, A.; Marbaniang, E.; Syndor, A. 2017.
 Gender-responsive participatory videos: a guide for facilitators. Food
 resilience through root and tuber crops in upland and coastal communities of
 the Asia-Pacific (FoodSTART+). International Potato Center. 4 p.
 
 Youth and Agriculture: participatory videos in Northern Vietnam
 Youth men today in Co Sang Village:
 https://www.youtube.com/watch?v=KNIKgqudXeQ
 Youth women today in Co Sang Village:
 https://www.youtube.com/watch?v=HRGjNTSNGBw
 Youth and Agriculture - The voices of Hmong women:
 https://www.youtube.com/watch?v=i5I8i0dAGqo
 Youth and Agriculture – The voices of Hmong men:
 https://www.youtube.com/watch?v=gKhqMooZHpY",,"The gender dimension is clearly captured in the tool design and throughout the implementation.",,,
333,1,1900-01-01 00:00:00,2200-01-01 00:00:00,421,"
 A
 diversity panel representing the Musa diversity in the IITA collection was
 screened for Xanthomonas resistance. 
 Resistance was found in two subspecies of M. acuminata which can be
 used in breeding of bananas and plantains. Potato lines incorporating
 bacterial wilt resistance derived from wild potato species have been used to
 develop breeding populations now being screened in Kenya. Likewise, potato late blight resistant populations
 were derived from 7 wild species, and another 7 species were used for
 introgressing drought tolerance. In the yam breeding program, about 15% of
 the parents used in crosses are landraces and/or genebank accessions.
 Crossing studies have been carried out between 9 closely related wild species
 in sweetpotato, to inform future pre-breeding approaches. Moreover, 2 wild
 species have been identified with resistance to the most severe virus disease
 in sweetpotato, SPVD, which can be used as sources of resistance in breeding.","
 A
 baseline study was carried out in Uganda and Tanzania. The understanding gained from the baseline
 research will be fed into the banana breeding pipeline at multiple entry
 points to assist with breeding banana cultivars that better meet the
 requirements of the users, including participatory varietal selection taking
 into account the criteria (or ‘trait preferences’) that are important to
 multiple and different users. Crichton, R., Madalla, M., Ainembabazi, J.H., Caron,
 C., and Van den Bergh, I. 2018. Understanding the agricultural production
 systems and their socio-economic context in target regions for the
 introduction of new banana cultivars - Baseline intra-household survey –
 Summary charts and tables. Bioversity International, Montpellier, France.
 72p. A study by IITA on
 gender-differentiated user needs of cassava showed that the difference
 between cassava trait preferences expressed by women and men mostly related
 to the expertise they have on cassava-related work. Although women mentioned
 processing-related traits more often than men, this appeared to be related to
 their higher involvement in processing. 
 Teeken, B., O. Olaosebikan, I. Haleegoah, E. Oladejo, T. Madu, A.
 Bello, E. Parkes, C. Egesi, P. Kulakow, H. Kirscht and H.A. Tufan. 2018.
 Cassava trait preferences of men and women farmers in Nigeria: implications
 for breeding. Economic Botany 72(3), pp. 263–277",,"Studies looked specifically at differences in end-user preferences as related to gender.",,,
334,1,1900-01-01 00:00:00,2200-01-01 00:00:00,422,"
 With
 the identification of priority GLDC crops and countries based largely on the
 initial foresight and ex-ante impact evaluation work, a sound foundation has
 been laid to enhance the targeting, responsiveness, and impacts of CRP-GLDC
 research.","
 Results
 of the ex-ante economic and poverty impact evaluation of CRP-GLDC research
 and technology options were shared with GLDC researchers and stakeholders at
 the annual review and planning meeting in 2018. A draft
 report is also available.
 Note: The work was expanded in 2019 to include a nutrition impact dimension
 in addition to the planned ex-ante economic and poverty reduction impact
 assessment.
 ",,"Not required",,,
335,1,1900-01-01 00:00:00,2200-01-01 00:00:00,423,"
 Building
 on past market and value chain studies documenting market and household
 demands and preferences, the ongoing work introduces new dimensions such as
 household aspirations to better identify end-user demands and profile.","
 (7.
 Other, please state): Ongoing work. As 2018 was the first year of CRP-GLDC,
 the work started in March/April and the milestone was planned to be completed
 only in 2019.","Ongoing work. As 2018 was the first year of CRP-GLDC, the work started in March/April and the milestone was planned to be completed only in 2019.","Households preferences include disagreggation by Gender","Households preferences include disagreggation by Youth","Not required","Not required"
336,1,1900-01-01 00:00:00,2200-01-01 00:00:00,424,"
 By
 enhancing our understanding of the participation of women and youth in
 CRP-GLDC value chains as well as in technology and support service delivery,
 ongoing strategic gender research is generating insights that lead to
 inclusive and equitable technologies and innovation Systems.","As 2018 was the first year of CRP-GLDC, the work started in March/April and the milestone was planned to be completed only in 2019.","Ongoing work. ","Inclusive and equitable innovation system to accelerate impacts for women designed and piloted, underlying design principles proven.","Inclusive and equitable innovation system to accelerate impacts for young people designed and piloted, underlying design principles proven. The Innovation System included Youth only in the design but was not possible to pilot it yet","Not required","Not required"
337,1,1900-01-01 00:00:00,2200-01-01 00:00:00,425,"
 By
 identifying successful approaches to technology scaling and the underlying
 institutional and policy contexts, the ongoing review of scaling approaches
 and impact evaluations is generating useful lessons for increased technology
 adoption and impact.","
 As 2018
 was the first year of CRP-GLDC, the work started in March/April and the
 milestone was planned to be completed only in 2019.","Ongoing work. ","Identification of scaling approaches include gender dimension","Not required","Not required","Scaling approaches include Climate Change contextualization"
338,1,1900-01-01 00:00:00,2200-01-01 00:00:00,426,"
 By
 identifying successful approaches to technology scaling and the underlying
 institutional and policy contexts, the ongoing review of scaling approaches
 and impact evaluations is generating useful lessons for increased technology
 adoption and impact.","
 As 2018
 was the first year of CRP-GLDC, the work started in March/April and the
 milestone was planned to be completed only in 2019.","Ongoing work. ","Identification of scaling approaches include gender dimension","Not required","Not required","Scaling approaches include Climate Change contextualization"
339,1,1900-01-01 00:00:00,2200-01-01 00:00:00,427,"
 By
 identifying successful approaches to technology scaling and the underlying
 institutional and policy contexts, the ongoing review of scaling approaches
 and impact evaluations is generating useful lessons for increased technology
 adoption and impact.","
 As 2018
 was the first year of CRP-GLDC, the work started in March/April and the
 milestone was planned to be completed only in 2019.","Ongoing work. ","Identification of scaling approaches include gender dimension","Not required","Not required","Scaling approaches include Climate Change contextualization"
340,1,1900-01-01 00:00:00,2200-01-01 00:00:00,428,"
 

 Several
 participatory field trials on crop rotation, intercropping and agro-pastoral
 systems were conducted in West Africa and South Asia under smallholder
 production systems involving NARS partners and Farmers. Crop yields under
 intensified and diversified systems were higher than under conventional
 practice; land equivalent ratios for intercrops were greater than unity
 indicating efficient andproductive use of resources.&nbsp;Cropping
 system modelling tools were assessed/validated for their integration with
 breeding programs as a decision-making support tool on optimization of GxExM
 for target population of environments. Field testing of co-designed improved
 farm systems on integrated crop, composting and animal feeding is ongoing
 with the Malian farmers.
","
 As we
 initiated the study in the first year, we expect to provide an update
 (sharable link) in 2019.","This is a long-term study that will generate more data over time.","Participatory approaches involving male and female.","Not required","Not required","Trials  includes Climate Change factor in the selection design."
341,1,1900-01-01 00:00:00,2200-01-01 00:00:00,429,"
 

 Several
 participatory field trials on crop rotation, intercropping and agro-pastoral
 systems were conducted in West Africa and South Asia under smallholder
 production systems involving NARS partners and Farmers. Crop yields under
 intensified and diversified systems were higher than under conventional
 practice; land equivalent ratios for intercrops were greater than unity
 indicating efficient andproductive use of resources.&nbsp;Cropping
 system modelling tools were assessed/validated for their integration with
 breeding programs as a decision-making support tool on optimization of GxExM
 for target population of environments. Field testing of co-designed improved
 farm systems on integrated crop, composting and animal feeding is ongoing
 with the Malian farmers.
","
 Over
 2,849 farmers gained knowledge and skills in Mozambique and Malawi through
 training on improved agronomy including rotation sequence, cropping patterns
 in intercrops, variety selection, appropriate planting time, row spacing and
 plant population, fertilizer and inoculant application, integrated pest and
 disease management and aflatoxin management in groundnut and post-harvest
 management of legumes. Evidence available for internal use in MEL.",,"Male and Female farmers targerted in the milestone.",,,
342,1,1900-01-01 00:00:00,2200-01-01 00:00:00,430,"
 

 Reported
 work covers West Africa and South Asia and includes testing the efficiency of
 plant extracts, parasitoids, fungicides, genetics for both varieties and
 pathogens and changes in disease incidence linked with climate change. It
 includes also resource and soil management options. Milestones to achieved
 FP3.02 outcome have been re-oriented (ref. FP3 Narrative section in the AR).&nbsp;The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
","
 To
 reflect the re-orientation, the milestone for 2019 has been reworded to read
 “Efficacy of (1) selected pest and diseases management options and (2)
 resource and soil management options confirmed at pilot scale”. Hence, we
 expect to be able to assess the efficacy of at least one plant growth
 promoting micro-organism and to target recommendations for organic
 fertilizers at pilot scale. Also, the impact of released biological control
 organisms, particularly against the cowpea pod borer, will be evaluated at
 selected sites, while novel diagnostic tools and protocols willbemade
 available for emerging bioticthreats.","During the FP3 meeting in Nairobi early October 2018, CoA3.2 has reoriented its activity portfolio into two major clusters, abiotic and biotic stresses.","Pest and Diseases management practices gender disaggregated.",,,
343,1,1900-01-01 00:00:00,2200-01-01 00:00:00,431,"
 

 Reported
 work covers West Africa and South Asia and includes testing the efficiency of
 plant extracts, parasitoids, fungicides, genetics for both varieties and
 pathogens and changes in disease incidence linked with climate change. It
 includes also resource and soil management options. Milestones to achieved
 FP3.02 outcome have been re-oriented (ref. FP3 Narrative section in the AR).&nbsp;The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
","
 (7.
 Other, please state): This milestone has been replaced by the new re-oriented
 activity portfolio, as described above.","This milestone has been replaced by the new re-oriented activity portfolio, as described above.","Not required",,,
344,1,1900-01-01 00:00:00,2200-01-01 00:00:00,432,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 To
 reflect the re-orientation, the milestone for 2019 has been reworded to read
 “Efficacy of (1) selected pest and diseases management options and (2)
 resource and soil management options confirmed at pilot scale”. Hence, we
 expect to be able to assess the efficacy of at least one plant growth
 promoting micro-organism and to target recommendations for organic
 fertilizers at pilot scale. Also, the impact of released biological control
 organisms, particularly against the cowpea pod borer, will be evaluated at
 selected sites, while novel diagnostic tools and protocols willbemade
 available for emerging bioticthreats.","Moved from CoA4.1 to 4.3.","Not required",,,
345,1,1900-01-01 00:00:00,2200-01-01 00:00:00,433,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 Based
 on the data from national testing and participatory varietal selection, 73
 cultivars of chickpea (11), pigeonpea (3),groundnut (25), cowpea (2),soybean
 (6), lentil (4), sorghum(6), pearl millets (10) and finger millets (6)
 breeding lines were developed from Phase 1 of the CRP in 16 countries of
 South Asia and Sub-Saharan Africa. 
 and https://www.icrisat.org/india-gets-its-first-",,"Breeding material development includes gender  aspects (e.g. Favour’ variety of soybean with high protein content or machine-harvestable chickpea and lentil have the potential to promote women entrepreneurship).",,,
346,1,1900-01-01 00:00:00,2200-01-01 00:00:00,434,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 MEL's
 link is accessible only with MEL active credential in order to protect
 personal identifiable information – ref. EU-GDPR compliance https://dx.doi.org/20.500.11766/9663
 https://mel.cgiar.org/capdev/capdev/type/crp/id/3685# (This link is
 accessible only with MEL active credential in order to protect personal
 identifiable information – ref. EU-GDPR compliance).",,"Not Required",,,
347,1,1900-01-01 00:00:00,2200-01-01 00:00:00,435,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.",,"Breeding material development includes gender  aspects. Crop cultivar segmentation to meet specific markets and/or nutrition needs are providing opportunities for entrepreneurship among youth and women.  Value-addition of biofortified lentils is driving women enterprises in Ethiopia and soybean variety (Favour) with high protein content is driving the youth and women enterprises to supply for school feeding programs in Uganda. ",,,
348,1,1900-01-01 00:00:00,2200-01-01 00:00:00,436,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 (7.
 Other, please state): Moved from CoA4.1 to 4.2.","Moved from CoA4.1 to 4.2.","Not required",,,
349,1,1900-01-01 00:00:00,2200-01-01 00:00:00,437,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","
 (7.
 Other, please state): Moved from CoA&nbsp;4.1 to 4.3.
 ","Moved from CoA 4.1 to 4.3.","Not required",,,
350,1,1900-01-01 00:00:00,2200-01-01 00:00:00,438,"The
 milestone was canceled as result of 
 the FP3 meeting in Nairobi early October 2018. CoA3.2 has reoriented
 its activity portfolio into two major clusters, abiotic and biotic stresses.
 More details are provided in the ongoing milestone and FP Narrative
 Development
 of new varieties aiming at improving productivity and sustain agribusiness
 opportunity progressed with the development of 73 GLDC cultivars.
 International
 training course on Breeding approaches for enhancing genetic gains in Grain
 Legumes and Dryland Cereals for the NARS partners of East and Southern Africa
 (ESA), West and Central Africa (WCA) and South Asia (SA) working in nine GLDC
 crops provided a platform for exchange of knowledge on best practices to
 modernize breeding programs. Standard operating procedures for crop breeding
 and testing pipelines were valuable resources for the NARS partners. The
 training was unique in that it leverages the capacities of the Indian Council
 of Agricultural Research (ICAR)inhigh-throughput phenotyping.
 Developed
 breeding material for improved quality traits and for tolerance to heat,
 drought, water-logging and short duration in target crop and shared with the
 NARS.
 Refer
 to full narrative submitted. There was not change of outcome but only of
 milestones and related pathways among the three clusters in the FP. Team
 members agreed that CoA3.2 which operates at plot level should be the first
 cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 The
 pathways among the three clusters in the FP was changed since CoA3.2 which operates at plot level should
 be the first cluster and coded CoA3.1 while former CoA3.1 will become CoA3.2.
 Multi-location
 testing and national testing were carried out to commercialize 73 cultivars
 in sixteen countries of South Asia and Sub-Sahara Africa. The
 commercialization of new cultivars and their adoption contributes to
 expanded, resilient and inclusive production, value addition, trading and
 consumption of nutritious grain legumes and dryland cereals in the target
 countries. Engagement with private seed sector, including small- and
 medium-seed companies through Crop Network Groups (CNGs) were enhanced to
 deliver seeds of new varieties to farmers and achieve expanded production of
 climate resilient and nutritious GLDC crops.
 Heat
 tolerance in chickpea and pearl millet breeding pipelines was mainstreamed in
 South Asia for specific target sites, and breeding for low nutrient
 adaptation was targeted in crops like cowpea and groundnut. Early maturity as
 an escape mechanism to water deficit stress was targeted in GLDC crop
 commodities. Crop biofortification has been mainstreamed in some crop
 breeding program that significantly contribute to the Program level outcome
 on increased consumption of nutritious GLDC crops. Biofortified cultivars of
 Sorghum, Pearl millet, Finger millet and Lentil are being
 commercialized.","(7. Other, please state): Moved from CoA&nbsp;4.1 to 4.2.","Moved from CoA 4.1 to 4.2.","Not required",,,
