pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
6056,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23041,"Response of pearl millet (Pennisetum glaucum L.) to plant population in the semi-arid environments of Nigeria","Ajeigbe Hakeem,2019,Response of pearl millet (Pennisetum glaucum L.) to plant population in the semi-arid environments of Nigeria,Net Journal of Agricultural Science,null,null,13-22","Net Journal of Agricultural Science",2019,"Ajeigbe Hakeem",1,1,"23041_282",,,"13-22","https://dx.doi.org/10.30918/NJAS.71.18.036","https://hdl.handle.net/20.500.11766/10693, http://eprints.icrisat.org/11070","23041"
6057,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23042,"An Updated Review of Research on Heliocheilus albipunctella (Lepidoptera: Noctuidae), in Sahelian West Africa","Gahukar Ruparao,BA Malick,2019,An Updated Review of Research on Heliocheilus albipunctella (Lepidoptera: Noctuidae), in Sahelian West Africa,Journal of Integrated Pest Management,1,10,1-9","Journal of Integrated Pest Management",2019,"Gahukar Ruparao,BA Malick",1,1,"23042_282","1","10","1-9","https://dx.doi.org/10.1093/jipm/pmz003","https://hdl.handle.net/20.500.11766/10696, http://eprints.icrisat.org/11293","23042"
6058,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23043,"Monitoring Changes in the Cultivation of Pigeonpea and Groundnut in Malawi Using Time Series Satellite Imagery for Sustainable Food Systems","Gumma Murali Krishna,Takuji Tsusaka,Irshad Ahmed Mohammed,Chavula Geoffrey,Ganga Rao NVPR,Okori Patrick,Ojiewo Chris,Varshney Rajeev,Siambi Moses,Whitbread Anthony,2019,Monitoring Changes in the Cultivation of Pigeonpea and Groundnut in Malawi Using Time Series Satellite Imagery for Sustainable Food Systems,Remote Sensing,12,11,1-23","Remote Sensing",2019,"Gumma Murali Krishna,Takuji Tsusaka,Irshad Ahmed Mohammed,Chavula Geoffrey,Ganga Rao NVPR,Okori Patrick,Ojiewo Chris,Varshney Rajeev,Siambi Moses,Whitbread Anthony",1,1,"23043_282","12","11","1-23","https://dx.doi.org/10.3390/rs11121475","https://hdl.handle.net/20.500.11766/10686, http://eprints.icrisat.org/11148","23043"
6059,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23044,"Technological perspectives for plant breeding","Godwin Ian,Rutkoski Jessica,Varshney Rajeev,Hickey Lee,2019,Technological perspectives for plant breeding,TAG Theoretical and Applied Genetics,3,132,555-557","TAG Theoretical and Applied Genetics",2019,"Godwin Ian,Rutkoski Jessica,Varshney Rajeev,Hickey Lee",1,1,"23044_282","3","132","555-557","https://dx.doi.org/10.1007/s00122-019-03321-4","https://hdl.handle.net/20.500.11766/10697, http://eprints.icrisat.org/11129","23044"
6060,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23045,"Evaluation of Streptomyces spp. and Bacillus spp. for biocontrol of Fusarium wilt in chickpea (Cicer arietinum L.)","Gindi Anushabasavaraj,Gopalakrishnan Subramaniam,Naik Manjunathkrishnappa,Mamta Sharma,2019,Evaluation of Streptomyces spp. and Bacillus spp. for biocontrol of Fusarium wilt in chickpea (Cicer arietinum L.),Archives of Phytopathology and Plant Protection,52,5-6,417-442","Archives of Phytopathology and Plant Protection",2019,"Gindi Anushabasavaraj,Gopalakrishnan Subramaniam,Naik Manjunathkrishnappa,Mamta Sharma",0,0,"23045_282","52","5-6","417-442","https://dx.doi.org/10.1080/03235408.2019.1635302","http://eprints.icrisat.org/11169","23045"
6061,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23046,"Composting of Sweet Sorghum Bagasse and its Impact on Plant Growth Promotion","Gopalakrishnan Subramaniam,Vadlamudi Srinivas,Are Ashok Kumar,Umakanth Akula,Addepally Uma,Rao Pinnamaneni Srinivasa,2019,Composting of Sweet Sorghum Bagasse and its Impact on Plant Growth Promotion,Sugar Tech,null,22,143-156","Sugar Tech",2019,"Gopalakrishnan Subramaniam,Vadlamudi Srinivas,Are Ashok Kumar,Umakanth Akula,Addepally Uma,Rao Pinnamaneni Srinivasa",1,0,"23046_282",,"22","143-156","https://dx.doi.org/10.1007/s12355-019-00747-4","https://hdl.handle.net/20.500.11766/10689, http://eprints.icrisat.org/11121","23046"
6062,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23047,"Breeding Biofortified Pearl Millet Varieties and Hybrids to Enhance Millet Markets for Human Nutrition","GOVINDARAJ M.,Rai Kedar,Cherian Binu,Pfeiffer Wolfgang,Anand Kanatti,Shivade Harshad,2019,Breeding Biofortified Pearl Millet Varieties and Hybrids to Enhance Millet Markets for Human Nutrition,null,null,null,1-11",,2019,"GOVINDARAJ M.,Rai Kedar,Cherian Binu,Pfeiffer Wolfgang,Anand Kanatti,Shivade Harshad",1,1,"23047_282",,,"1-11","https://dx.doi.org/10.3390/agriculture9050106","https://hdl.handle.net/20.500.11766/10690, http://eprints.icrisat.org/11190","23047"
6063,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23048,"Whole‐genome resequencing‐based QTL ‐seq identified candidate genes and molecular markers for fresh seed dormancy in groundnut","Rakesh Kumar,Janila Pasupuleti,Vishwakarma Manish K.,Khan Aamir,Manohar Surendra,Gangurde Sunil,Variath Murali,Shasidhar Yaduru,Pandey Manish K,Varshney Rajeev,2019,Whole‐genome resequencing‐based QTL ‐seq identified candidate genes and molecular markers for fresh seed dormancy in groundnut,Plant Biotechnology Journal,null,null,1-12","Plant Biotechnology Journal",2019,"Rakesh Kumar,Janila Pasupuleti,Vishwakarma Manish K.,Khan Aamir,Manohar Surendra,Gangurde Sunil,Variath Murali,Shasidhar Yaduru,Pandey Manish K,Varshney Rajeev",1,1,"23048_282",,,"1-12","https://dx.doi.org/10.1111/pbi.13266","https://hdl.handle.net/20.500.11766/10700, http://eprints.icrisat.org/11331","23048"
6064,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23049,"Discovery of genomic regions and candidate genes controlling shelling percentage using QTL ‐seq approach in cultivated peanut ( Arachis hypogaea L.)","Luo Huaiyong,Pandey Manish K,Khan Aamir,Guo Jianbin,Wu Bei,Cai Yan,Huang Li,Zhou Xiaojing,Chen Yuning,Chen Weigang,Liu Nian,Lei Yong,Liao Boshou,Varshney Rajeev,Jiang Huifang,2019,Discovery of genomic regions and candidate genes controlling shelling percentage using QTL ‐seq approach in cultivated peanut ( Arachis hypogaea L.),Plant Biotechnology Journal,7,17,1248-1260","Plant Biotechnology Journal",2019,"Luo Huaiyong,Pandey Manish K,Khan Aamir,Guo Jianbin,Wu Bei,Cai Yan,Huang Li,Zhou Xiaojing,Chen Yuning,Chen Weigang,Liu Nian,Lei Yong,Liao Boshou,Varshney Rajeev,Jiang Huifang",1,1,"23049_282","7","17","1248-1260","https://dx.doi.org/10.1111/pbi.13050","https://hdl.handle.net/20.500.11766/10701, http://eprints.icrisat.org/11237","23049"
6065,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23050,"Next‐generation sequencing identified genomic region and diagnostic markers for resistance to bacterial wilt on chromosome B02 in peanut ( Arachis hypogaea L.)","Luo Huaiyong,Pandey Manish K,Khan Aamir,Wu Bei,Guo Jianbin,Ren Xiaoping,Zhou Xiaojing,Chen Yuning,Chen Weigang,Huang Li,Liu Nian,Lei Yong,Liao Boshou,Varshney Rajeev,Jiang Huifang,2019,Next‐generation sequencing identified genomic region and diagnostic markers for resistance to bacterial wilt on chromosome B02 in peanut ( Arachis hypogaea L.),Plant Biotechnology Journal,12,17,2356-2369","Plant Biotechnology Journal",2019,"Luo Huaiyong,Pandey Manish K,Khan Aamir,Wu Bei,Guo Jianbin,Ren Xiaoping,Zhou Xiaojing,Chen Yuning,Chen Weigang,Huang Li,Liu Nian,Lei Yong,Liao Boshou,Varshney Rajeev,Jiang Huifang",1,1,"23050_282","12","17","2356-2369","https://dx.doi.org/10.1111/pbi.13153","https://hdl.handle.net/20.500.11766/10702, http://eprints.icrisat.org/11336","23050"
6066,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23051,"Origin of early maturing pigeonpea germplasm and its impact on adaptation and cropping systems","Saxena Kulbhushan,Choudhary Arbind,SRIVASTAVA Rakesh,Bohra Abhishek,Saxena Rachit,Varshney Rajeev,2019,Origin of early maturing pigeonpea germplasm and its impact on adaptation and cropping systems,Plant Breeding,3,138,243-251","Plant Breeding",2019,"Saxena Kulbhushan,Choudhary Arbind,SRIVASTAVA Rakesh,Bohra Abhishek,Saxena Rachit,Varshney Rajeev",1,1,"23051_282","3","138","243-251","https://dx.doi.org/10.1111/pbr.12696","https://hdl.handle.net/20.500.11766/10703, http://eprints.icrisat.org/11131","23051"
6067,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23052,"Farm typology analysis and technology assessment: An application in an arid region of South Asia","Shalander Kumar,Craufurd Peter,Haileslassie Amare,Ramilan Thiagarajah,Rathore Abhishek,Whitbread Anthony,2019,Farm typology analysis and technology assessment: An application in an arid region of South Asia,Land Use Policy,null,88,1-14","Land Use Policy",2019,"Shalander Kumar,Craufurd Peter,Haileslassie Amare,Ramilan Thiagarajah,Rathore Abhishek,Whitbread Anthony",1,0,"23052_282",,"88","1-14","https://dx.doi.org/10.1016/j.landusepol.2019.104149","https://hdl.handle.net/20.500.11766/10705, http://eprints.icrisat.org/11246","23052"
6068,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23053,"Value Chains and Diet Quality: A Review of Impact Pathways and Intervention Strategies","Ridoutt Bradley,Bogard Jessica,Diyzee Kanar,Lim-Camacho Lilly,Shalander Kumar,2019,Value Chains and Diet Quality: A Review of Impact Pathways and Intervention Strategies,Agriculture,9,9,1-18","Agriculture",2019,"Ridoutt Bradley,Bogard Jessica,Diyzee Kanar,Lim-Camacho Lilly,Shalander Kumar",1,1,"23053_282","9","9","1-18","https://dx.doi.org/10.3390/agriculture9090185","https://hdl.handle.net/20.500.11766/10706, http://eprints.icrisat.org/11274","23053"
6069,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23054,"The genome sequence of segmental allotetraploid peanut Arachis hypogaea","Bertioli David John,Jenkins Jerry,Clevenger Josh,Dudchenko Olga,Gao Dongying,Sejio Guillermo,Leal-Bertioli Soraya C M,Ren Longhui,Farmer Andrew,Pandey Manish K,Samoluk Sergio,Abernathy Brian,Agarwal Gaurav,Ballén-Taborda Carolina,Cameron Connor,Campbell Jacqueline,Chavarro Carolina,Chitikineni Annapurna,Chu Ye,Dash Sudhansu,El Baidouri Moaine,Guo Baozhu,Huang Wei,Do Kim Kyung,Korani Walid,Lanciano Sophie,Lui Christopher,Mirouze Marie,Moretzsohn Márcio C,Pham Melanie,Shin Jin,Shirasawa Kenta,sinharoy senjuti,Sreedasyam Avinash,Weeks Nathan,Zhang Xinyou,Zheng Zheng,Sun Ziqi,Froenicke Lutz,Aiden Erez,Michelmore Richard,Varshney Rajeev,Holbrook C. Corley,Cannon Ethalinda,Scheffler Brian,Grimwood Jane,Ozias-Akins Peggy,Cannon Steven B,Jackson Scott,Schmutz Jeremy,2019,The genome sequence of segmental allotetraploid peanut Arachis hypogaea,Nature Genetics,5,51,877-884","Nature Genetics",2019,"Bertioli David John,Jenkins Jerry,Clevenger Josh,Dudchenko Olga,Gao Dongying,Sejio Guillermo,Leal-Bertioli Soraya C M,Ren Longhui,Farmer Andrew,Pandey Manish K,Samoluk Sergio,Abernathy Brian,Agarwal Gaurav,Ballén-Taborda Carolina,Cameron Connor,Campbell Jacqueline,Chavarro Carolina,Chitikineni Annapurna,Chu Ye,Dash Sudhansu,El Baidouri Moaine,Guo Baozhu,Huang Wei,Do Kim Kyung,Korani Walid,Lanciano Sophie,Lui Christopher,Mirouze Marie,Moretzsohn Márcio C,Pham Melanie,Shin Jin,Shirasawa Kenta,sinharoy senjuti,Sreedasyam Avinash,Weeks Nathan,Zhang Xinyou,Zheng Zheng,Sun Ziqi,Froenicke Lutz,Aiden Erez,Michelmore Richard,Varshney Rajeev,Holbrook C. Corley,Cannon Ethalinda,Scheffler Brian,Grimwood Jane,Ozias-Akins Peggy,Cannon Steven B,Jackson Scott,Schmutz Jeremy",1,1,"23054_282","5","51","877-884","https://dx.doi.org/10.1038/s41588-019-0405-z","https://hdl.handle.net/20.500.11766/10707, http://eprints.icrisat.org/11183","23054"
6070,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23055,"The genome of cultivated peanut provides insight into legume karyotypes, polyploid evolution and crop domestication","Zhuang Weijian,Chen Hua,Yang Meng,Wang Jianping,Pandey Manish K,Zhang Chong,Chang Wen-Chi,Zhang Liangsheng,Zhang Xingtan,Tang Ronghua,Vanika Garg,Wang Xingjun,Tang Haibao,Chow Chi-Nga,Wang Jinpeng,Deng Ye,Wang Depeng,Khan Aamir,Yang Qiang,Cai Tiecheng,Bajaj Prasad,Wu Kangcheng,Guo Baozhu,Zhang Xinyou,Li Jingjing,Liang Fan,Hu Jiang,Liao Boshou,Liu Shengyi,Chitikineni Annapurna,Yan Hansong,Zheng Yixiong,Shan Shihua,Liu Qinzheng,Xie Dongyang,Wang Zhenyi,Khan Shahid,Ali Niaz,Zhao Chuanzhi,Li Xinguo,Luo Ziliang,Zhang Shubiao,Zhuang Ruirong,Peng Ze,Wang Shuaiyan,Mamadou Gandeka,Zhuang Yuhui,Zhao Zifan,Yu Weichang,Xiong Faqian,Quan Weipeng,Yuan Mei,Li Yu,Zou Huasong,Xia Han,Zha Li,Fan Junpeng,Yu Jigao,Xie Wenping,Yuan Jiaqing,Chen Kun,Zhao Shanshan,Chu Wenting,Chen Yuting,Sun Pengchuan,Meng Fanbo,Zhuo Tao,Zhao Yuhao,Li Chunjuan,He Guohao,Zhao Yongli,Wang Congcong,Kavi Kishor Polavarapu B.,Pan Rong-Long,Paterson Andrew H.,wang xiyin,Ming Ray,Varshney Rajeev,2019,The genome of cultivated peanut provides insight into legume karyotypes, polyploid evolution and crop domestication,Nature Genetics,5,51,865-876","Nature Genetics",2019,"Zhuang Weijian,Chen Hua,Yang Meng,Wang Jianping,Pandey Manish K,Zhang Chong,Chang Wen-Chi,Zhang Liangsheng,Zhang Xingtan,Tang Ronghua,Vanika Garg,Wang Xingjun,Tang Haibao,Chow Chi-Nga,Wang Jinpeng,Deng Ye,Wang Depeng,Khan Aamir,Yang Qiang,Cai Tiecheng,Bajaj Prasad,Wu Kangcheng,Guo Baozhu,Zhang Xinyou,Li Jingjing,Liang Fan,Hu Jiang,Liao Boshou,Liu Shengyi,Chitikineni Annapurna,Yan Hansong,Zheng Yixiong,Shan Shihua,Liu Qinzheng,Xie Dongyang,Wang Zhenyi,Khan Shahid,Ali Niaz,Zhao Chuanzhi,Li Xinguo,Luo Ziliang,Zhang Shubiao,Zhuang Ruirong,Peng Ze,Wang Shuaiyan,Mamadou Gandeka,Zhuang Yuhui,Zhao Zifan,Yu Weichang,Xiong Faqian,Quan Weipeng,Yuan Mei,Li Yu,Zou Huasong,Xia Han,Zha Li,Fan Junpeng,Yu Jigao,Xie Wenping,Yuan Jiaqing,Chen Kun,Zhao Shanshan,Chu Wenting,Chen Yuting,Sun Pengchuan,Meng Fanbo,Zhuo Tao,Zhao Yuhao,Li Chunjuan,He Guohao,Zhao Yongli,Wang Congcong,Kavi Kishor Polavarapu B.,Pan Rong-Long,Paterson Andrew H.,wang xiyin,Ming Ray,Varshney Rajeev",1,1,"23055_282","5","51","865-876","https://dx.doi.org/10.1038/s41588-019-0402-2","https://hdl.handle.net/20.500.11766/10708, http://eprints.icrisat.org/11189","23055"
6071,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23056,"Exploiting plant growth-promoting Amycolatopsis sp. for bio-control of charcoal rot of sorghum (Sorghum bicolor L.) caused by Macrophomina phaseolina (Tassi) Goid","Gopalakrishnan Subramaniam,Srinivas V.,Naresh N.,Alekhya G.,Sharma R.,2019,Exploiting plant growth-promoting Amycolatopsis sp. for bio-control of charcoal rot of sorghum (Sorghum bicolor L.) caused by Macrophomina phaseolina (Tassi) Goid,Archives of Phytopathology and Plant Protection,7-8,52,543-559","Archives of Phytopathology and Plant Protection",2019,"Gopalakrishnan Subramaniam,Srinivas V.,Naresh N.,Alekhya G.,Sharma R.",0,0,"23056_282","7-8","52","543-559","https://dx.doi.org/10.1080/03235408.2018.1553472","http://eprints.icrisat.org/11323","23056"
6072,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23057,"InDel markers: An extended marker resource for molecular breeding in chickpea","Jain Ankit,Roorkiwal Manish,Kale Sandip,Vanika Garg,Yadala Ramakrishna,Varshney Rajeev,2019,InDel markers: An extended marker resource for molecular breeding in chickpea,PLoS ONE,3,14,1-13","PLoS ONE",2019,"Jain Ankit,Roorkiwal Manish,Kale Sandip,Vanika Garg,Yadala Ramakrishna,Varshney Rajeev",1,1,"23057_282","3","14","1-13","https://dx.doi.org/10.1371/journal.pone.0213999","https://hdl.handle.net/20.500.11766/10717, http://eprints.icrisat.org/11128","23057"
6073,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23058,"Peg Biology: Deciphering the Molecular Regulations Involved During Peanut Peg Development","Kumar Rakesh,Pandey Manish K,Roychoudhry Suruchi,Nayyar Harsh,Kepinski Stefan,Varshney Rajeev,2019,Peg Biology: Deciphering the Molecular Regulations Involved During Peanut Peg Development,Frontiers in Plant Science,1289,10,1-17","Frontiers in Plant Science",2019,"Kumar Rakesh,Pandey Manish K,Roychoudhry Suruchi,Nayyar Harsh,Kepinski Stefan,Varshney Rajeev",1,1,"23058_282","1289","10","1-17","https://dx.doi.org/10.3389/fpls.2019.01289","https://hdl.handle.net/20.500.11766/10715, http://eprints.icrisat.org/11332","23058"
6074,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23059,"An “Axiom Cajanus SNP Array” based high density genetic map and QTL mapping for high-selfing flower and seed quality traits in pigeonpea","Yadav Pooja,Saxena KB,Anupama Hingane,Sameer Kumar Chanda Venkata,Kandalkar V.S.,Varshney Rajeev,Saxena Rachit,2019,An “Axiom Cajanus SNP Array” based high density genetic map and QTL mapping for high-selfing flower and seed quality traits in pigeonpea,BMC Genomics,1,20,1-10","BMC Genomics",2019,"Yadav Pooja,Saxena KB,Anupama Hingane,Sameer Kumar Chanda Venkata,Kandalkar V.S.,Varshney Rajeev,Saxena Rachit",1,1,"23059_282","1","20","1-10","https://dx.doi.org/10.1186/s12864-019-5595-3","https://hdl.handle.net/20.500.11766/10711, http://eprints.icrisat.org/11122","23059"
6075,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23060,"Hypoallergen Peanut Lines Identified Through Large-Scale Phenotyping of Global Diversity Panel: Providing Hope Toward Addressing One of the Major Global Food Safety Concerns","Pandey Arun,Sudini Hari kishan,Upadhyaya Hari D.,Varshney Rajeev,Pandey Manish K,2019,Hypoallergen Peanut Lines Identified Through Large-Scale Phenotyping of Global Diversity Panel: Providing Hope Toward Addressing One of the Major Global Food Safety Concerns,Frontiers in Genetics,1177,10,1-15","Frontiers in Genetics",2019,"Pandey Arun,Sudini Hari kishan,Upadhyaya Hari D.,Varshney Rajeev,Pandey Manish K",1,1,"23060_282","1177","10","1-15","https://dx.doi.org/10.3389/fgene.2019.01177","https://hdl.handle.net/20.500.11766/10712, http://eprints.icrisat.org/11345","23060"
6076,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23061,"An Improved Enzyme-Linked Immunosorbent Assay (ELISA) Based Protocol Using Seeds for Detection of Five Major Peanut Allergens Ara h 1, Ara h 2, Ara h 3, Ara h 6, and Ara h 8","Pandey Arun,Varshney Rajeev,Sudini Hari kishan,Pandey Manish K,2019,An Improved Enzyme-Linked Immunosorbent Assay (ELISA) Based Protocol Using Seeds for Detection of Five Major Peanut Allergens Ara h 1, Ara h 2, Ara h 3, Ara h 6, and Ara h 8,Frontiers in Nutrition,68,6,1-11","Frontiers in Nutrition",2019,"Pandey Arun,Varshney Rajeev,Sudini Hari kishan,Pandey Manish K",1,1,"23061_282","68","6","1-11","https://dx.doi.org/10.3389/fnut.2019.00068","https://hdl.handle.net/20.500.11766/10713, http://eprints.icrisat.org/11257","23061"
6077,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23062,"Mitigating Aflatoxin Contamination in Groundnut through A Combination of Genetic Resistance and Post-Harvest Management Practices","Pandey Manish K,Rakesh Kumar,Pandey Arun,Soni Pooja,Gangurde Sunil,Sudini Hari kishan,C. Fountain Jake,Liao Boshou,Desmae Haile,Okori Patrick,Chen Xiaoping,Jiang Huifang,Venugopalan M V,Falalou Hamidou,Njoroge Samuel,Mwololo James,Guo Baozhu,Zhuang Weijian,Wang Xingjun,Liang Xuanqiang,Varshney Rajeev,2019,Mitigating Aflatoxin Contamination in Groundnut through A Combination of Genetic Resistance and Post-Harvest Management Practices,Toxins,6,11,1-21","Toxins",2019,"Pandey Manish K,Rakesh Kumar,Pandey Arun,Soni Pooja,Gangurde Sunil,Sudini Hari kishan,C. Fountain Jake,Liao Boshou,Desmae Haile,Okori Patrick,Chen Xiaoping,Jiang Huifang,Venugopalan M V,Falalou Hamidou,Njoroge Samuel,Mwololo James,Guo Baozhu,Zhuang Weijian,Wang Xingjun,Liang Xuanqiang,Varshney Rajeev",1,1,"23062_282","6","11","1-21","https://dx.doi.org/10.3390/toxins11060315","https://hdl.handle.net/20.500.11766/10714, http://eprints.icrisat.org/11171","23062"
6078,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23063,"A decade of Tropical Legumes projects: Development and adoption of improved varieties, creation of market-demand to benefit smallholder farmers and empowerment of national programmes in sub-Saharan Africa and South Asia","Varshney Rajeev,Ojiewo Chris,Monyo Emmanuel Sifueli,2019,A decade of Tropical Legumes projects: Development and adoption of improved varieties, creation of market-demand to benefit smallholder farmers and empowerment of national programmes in sub-Saharan Africa and South Asia,Plant Breeding,4,138,379-388","Plant Breeding",2019,"Varshney Rajeev,Ojiewo Chris,Monyo Emmanuel Sifueli",1,1,"23063_282","4","138","379-388","https://dx.doi.org/10.1111/pbr.12744","https://hdl.handle.net/20.500.11766/10719, http://eprints.icrisat.org/11248","23063"
6079,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23064,"Resequencing of 429 chickpea accessions from 45 countries provides insights into genome diversity, domestication and agronomic traits","Varshney Rajeev,Thudi Mahendar,Roorkiwal Manish,He Weiming,Upadhyaya Hari D.,Yang Wei,Bajaj Prasad,Cubry Philippe,Rathore Abhishek,Jian Jianbo,Doddamani Dadakhalandar,Khan Aamir,Vanika Garg,Chitikineni Annapurna,Xu Dawen,Gaur Pooran,Singh Narendra Pratap,Chaturvedi Sushil k.,Ganga Rao NVPR,Krishnamurty Lakshmanan,Dixit Girish,Fikre Asnake,Kimurto Paul,Sreeman Sheshshayee,Chellapilla Bharadwaj,Tripathi Shailesh,Wang Jun,Lee Suk-Ha,Edwards David,Kavi Kishor Polavarapu B.,Penmetsa R. Varma,Crossa Jose,Nguyen Henry T.,Siddique Kadambot H M,Colmer Timothy,Sutton Tim,von Wettberg Eric J. B.,Yves Vigouroux,Xu Xun,Liu Xin,2019,Resequencing of 429 chickpea accessions from 45 countries provides insights into genome diversity, domestication and agronomic traits,Nature Genetics,5,51,857-864","Nature Genetics",2019,"Varshney Rajeev,Thudi Mahendar,Roorkiwal Manish,He Weiming,Upadhyaya Hari D.,Yang Wei,Bajaj Prasad,Cubry Philippe,Rathore Abhishek,Jian Jianbo,Doddamani Dadakhalandar,Khan Aamir,Vanika Garg,Chitikineni Annapurna,Xu Dawen,Gaur Pooran,Singh Narendra Pratap,Chaturvedi Sushil k.,Ganga Rao NVPR,Krishnamurty Lakshmanan,Dixit Girish,Fikre Asnake,Kimurto Paul,Sreeman Sheshshayee,Chellapilla Bharadwaj,Tripathi Shailesh,Wang Jun,Lee Suk-Ha,Edwards David,Kavi Kishor Polavarapu B.,Penmetsa R. Varma,Crossa Jose,Nguyen Henry T.,Siddique Kadambot H M,Colmer Timothy,Sutton Tim,von Wettberg Eric J. B.,Yves Vigouroux,Xu Xun,Liu Xin",1,0,"23064_282","5","51","857-864","https://dx.doi.org/10.1038/s41588-019-0401-3","https://hdl.handle.net/20.500.11766/10716, http://eprints.icrisat.org/11191","23064"
6080,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23065,"Exploring the Genetic Cipher of Chickpea (Cicer arietinum L.) Through Identification and Multi-environment Validation of Resistant Sources Against Fusarium Wilt (Fusarium oxysporum f. sp. ciceris)","Mamta Sharma,Ghosh Raju,Tarafdar Avijit,Rathore Abhishek,Chobe Devashish,Kumar Anil,Gaur Pooran,Samineni Srinivasan,Gupta Om,Singh Narendra Pratap,Saxena Deep R.,Saifulla Muhammad,Pithia M. S.,Ghante P. H.,Mahalinga Deyanand,Upadhyay J. B.,Harer P. N.,2019,Exploring the Genetic Cipher of Chickpea (Cicer arietinum L.) Through Identification and Multi-environment Validation of Resistant Sources Against Fusarium Wilt (Fusarium oxysporum f. sp. ciceris),Frontiers in Sustainable Food Systems,null,null,1-12","Frontiers in Sustainable Food Systems",2019,"Mamta Sharma,Ghosh Raju,Tarafdar Avijit,Rathore Abhishek,Chobe Devashish,Kumar Anil,Gaur Pooran,Samineni Srinivasan,Gupta Om,Singh Narendra Pratap,Saxena Deep R.,Saifulla Muhammad,Pithia M. S.,Ghante P. H.,Mahalinga Deyanand,Upadhyay J. B.,Harer P. N.",1,1,"23065_282",,,"1-12","https://dx.doi.org/10.3389/fsufs.2019.00078","http://eprints.icrisat.org/11317","23065"
6081,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23066,"Genotype × Environment Studies on Resistance to Late Leaf Spot and Rust in Genomic Selection Training Population of Peanut (Arachis hypogaea L.)","Chaudhari Sunil,Khare Dhirendra,Patil Sudam,Sundravadana Subramaniam,Variath Murali,Sudini Hari kishan,Manohar Surendra,Bhat Ramesh,Janila Pasupuleti,2019,Genotype × Environment Studies on Resistance to Late Leaf Spot and Rust in Genomic Selection Training Population of Peanut (Arachis hypogaea L.),Frontiers in Plant Science,null,10,1-14","Frontiers in Plant Science",2019,"Chaudhari Sunil,Khare Dhirendra,Patil Sudam,Sundravadana Subramaniam,Variath Murali,Sudini Hari kishan,Manohar Surendra,Bhat Ramesh,Janila Pasupuleti",1,1,"23066_282",,"10","1-14","https://dx.doi.org/10.3389/fpls.2019.01338","https://hdl.handle.net/20.500.11766/10753, http://eprints.icrisat.org/11346","23066"
6082,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23067,"Genomic regions associated with resistance to peanut bud necrosis disease (PBND) in a recombinant inbred line (RIL) population","Jadhav Yahsoda,Manohar Surendra,Sunkad Gururaj,Kannalli Viswanatha,Pandey Manish K,Variath Murali,Shasidhar Yaduru,Kona Praveen,Varshney Rajeev,Janila Pasupuleti,2019,Genomic regions associated with resistance to peanut bud necrosis disease (PBND) in a recombinant inbred line (RIL) population,Plant Breeding,138,6,748-760","Plant Breeding",2019,"Jadhav Yahsoda,Manohar Surendra,Sunkad Gururaj,Kannalli Viswanatha,Pandey Manish K,Variath Murali,Shasidhar Yaduru,Kona Praveen,Varshney Rajeev,Janila Pasupuleti",1,0,"23067_282","138","6","748-760","https://dx.doi.org/10.1111/pbr.12743","https://hdl.handle.net/20.500.11766/10754, http://eprints.icrisat.org/11316","23067"
6083,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23068,"Photoperiod Response of Annual Wild Species and Cultivated Chickpea on Phenology, Growth, and Yield Traits","Sharma Shivali,Upadhyaya Hari D.,2019,Photoperiod Response of Annual Wild Species and Cultivated Chickpea on Phenology, Growth, and Yield Traits,Crop Science,59,2,632-639","Crop Science",2019,"Sharma Shivali,Upadhyaya Hari D.",1,0,"23068_282","59","2","632-639","https://dx.doi.org/10.2135/cropsci2018.07.0438","https://hdl.handle.net/20.500.11766/10755, http://eprints.icrisat.org/11301","23068"
