pk_id_powb_milestone,version,date_from,date_to,id,"pk","title"
1195,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1195,"1195_1","4.3.2 Preliminary cost-benefit analyses of agricultural climate services provided to climate services investors."
1196,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1196,"1196_1","4.4.1 Four organizations adapt climate services communication strategy and training to support participation of women farmers. One organization in WA adopts insurance outreach and engagement strategy to support participation of women."
1197,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1197,"1197_1","4.5.1 Climate services and weather-related insurance are incorporated into training materials and processes (with FP1) to strengthen the capacity of at least one national partner in targeting, priority setting, policy and investment decision making capacities and articulating national priorities in global fora."
1198,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1198,"1198_409","1.1.1 AFS CRPs assign members to the EAG of Module 1 to develop a standardized system for capturing breeding program targets, assessments and metrics."
1199,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1199,"1199_409","1.1.2 Revision of Breeding Program Assessment Tool with the EAG"
1200,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1200,"1200_409","1.1.3 Standard template and approaches documented and uploaded on common toolbox"
1201,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1201,"1201_409","1.2.1 AFS CRPs executing breeding program standardized breeding"
1202,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1202,"1202_409","1.2.2 AFS CRPs use standard assessment in CRP reporting"
1203,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1203,"1203_409","1.3.1 Attracting co-support by W3 and bilateral donors"
1204,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1204,"1204_409","1.4.1 Attracting co-support by W3 and bilateral donors"
1205,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1205,"1205_409","1.5.1 Attracting co-support by W3 and bilateral donors"
1206,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1206,"1206_409","2.1.1 Web platform developed to incorporate breeder-relevant tools and workflows used by AFS CRPs and external members into a common “Toolbox” which is linked to a user review system."
1207,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1207,"1207_409","2.1.2 AFS CRPs and the Genebank Platform assign members to the EAG of Module 2 to oversee the Toolbox strategy and link with the CoPs from relevant members of each module; initial content developed and uploaded into the Toolbox (all Modules)."
1208,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1208,"1208_409","2.1.3 Training strategy and specs for training needs assessment developed; learning management system within the web platform developed."
1209,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1209,"1209_409","2.2.1 Attracting co-support by W3 or bilateral donors"
1210,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1210,"1210_409","2.3.1 Attracting co-support by W3 or bilateral donors"
1211,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1211,"1211_409","3.1.1 Communication strategy established among EAG members and with other Modules to assure progress and share experiences."
1212,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1212,"1212_409","3.1.2 Baseline survey conducted to describe current status in each AFS specie, genotyping/ sequencing volumes and use of service providers."
1213,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1213,"1213_409","3.1.3 Core team of Module Leader and selected EAG members visit stakeholders to discuss baseline and establish the feasibility of marker conversion and forward breeding."
1214,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1214,"1214_409","3.2.1 Module Leader and AFS CRPs develop: (i) current use cases; (ii) operational guidelines for standardizing tissue sampling and logistics; (iii) best practices and protocols for marker conversion; for sharing through the Platform’s Toolbox."
1215,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1215,"1215_409","3.2.2 Shared industrial-scale low-density SNP genotyping for CGIAR and NARS breeding programs implemented"
1216,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1216,"1216_409","3.2.3 WebEx training seminars scheduled and linked with the HTPG, IGSS and GOBII training strategy."
1217,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1217,"1217_409","3.3.1 Needs updated and list of suppliers documented"
1218,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1218,"1218_409","3.4.1 Attracting co-support by additional W3&bilateral donors"
1219,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1219,"1219_409","3.5.1 Attracting co-support by additional W3&bilateral donors"
1220,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1220,"1220_409","4.1.1 Survey among AFS CRPs conducted to assess phenotype and environmental data collected, adoption of high-through-put tools, GxExM and gene-to-phenotype methods, and barriers to within the CGIAR adoption, in coordination with BPAT"
1221,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1221,"1221_409","4.1.2 Documentation by AFS CRPs of mainstreamed use cases."
1222,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1222,"1222_409","4.1.3 Relevant linkages to existing plant phenotyping networks established"
1223,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1223,"1223_409","4.2.1 Workshop on existing practices, with ARI and private sector participation; identification of quick wins."
1224,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1224,"1224_409","4.2.2 Proposals developed for joint support of CGIAR phenotyping and environmental analysis by leading ARIs (CSIRO, Queensland University, Diversity Arrays, Australia; IPK Gatersleben and Jülich University, Germany; Kansas State University, Purdue University, USDA, Quanta lab, USA; INRA/ARVALIS, France; Private sector)"
1225,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1225,"1225_409","4.3.1 Survey of laboratories, capacities and costs within and beyond AFS CRPs."
1226,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1226,"1226_409","4.4.1 Attracting co-support by additional W3&bilateral donors"
1227,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1227,"1227_409","5.1.1 The EAG liaises with Module 2 to identify key workflows/gaps to establish overall strategy and priorities for breeding case studies. Critical data gaps are assessed in developing germplasm related international public goods and interoperability between data resources."
1228,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1228,"1228_409","5.1.2 Selected pipelines and tools are analyzed and documented in the Platform’s Toolbox to clarify user and technical requirements related to selected breeding case studies"
1229,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1229,"1229_409","5.1.3 Attracting co-support by W3 and bilateral donors"
1230,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1230,"1230_409","5.2.1 Support model to implement BrAPI and local APIs for different systems"
1231,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1231,"1231_409","5.2.2 Attracting co-support by W3 and bilateral donors"
1232,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1232,"1232_409","5.3.1 Breeding Management System for small to medium sized field-oriented breeding programs optimized, providing modern pedigree, phenotype and inventory data management, data collection and decision support tools for cultivar development in particular for the developing world."
1233,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1233,"1233_409","5.3.2 Collaborative development of a Breeding Management System for more data intensive applications (e.g. supporting genome-wide selection) initiated"
1234,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1234,"1234_409","5.3.3 Attracting co-support by W3 and bilateral donors"
1235,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1235,"1235_409","5.4.1 Crop and Agronomy Ontology CoP incorporates reps from AFS CRPs"
1236,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1236,"1236_409","5.4.2 Unique Germplasm Identifiers (GUIDs) linked with existing efforts"
1237,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1237,"1237_409","5.4.3 Ontologies established and documented in the Platform’s Toolbox"
1238,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1238,"1238_409","5.5.1 Community of practice conceptualizes the CGIAR linked landscape of bioinformatics tools and services;"
1239,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1239,"1239_409","5.5.2 Survey executed to assess the wider landscape of bioinformatics tools and services"
1240,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1240,"1240_409","5.5.3 Attracting co-support by W3 and bilateral donors"
1241,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1241,"1241_409","5.5.1 Co-support by W3 and bilateral donors"
1242,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1242,"1242_265","Milestone 1.1.1: Genomic selection strategy for improved tilapia prepared with partners and integrated in 2018 FISH research plans."
1243,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1243,"1243_265","Milestone 1.1.2: Impact assessments of prior dissemination activities completed in Bangladesh, Egypt (focal countries) and dissemination of existing improved tilapia strains continued in Bangladesh, Egypt and India (scaling country)."
1244,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1244,"1244_265","Milestone 1.1.3: Gender-integrated end user preference review completed and research capacity and methods in place to conduct user preference research."
1245,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1245,"1245_265","Milestone 1.2.1: Diseases of tilapia strains assessed and biosecurity measures designed and implemented in tilapia breeding programs in Bangladesh, Egypt (focal countries) and Malaysia."
1246,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1246,"1246_265","Milestone 1.2.2: Priority ingredients identified for tilapia and carp aqua-feed research via focal country assessments, cross-CRP dialogue (RICE, RTB, LIVESTOCK) and dialogue with other partners and results integrated in 2018 FISH research plans."
1247,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1247,"1247_265","Milestone 1.2.3: Best practice guidelines for health and feed management packaged and disseminated via extension networks to fish farmers in Bangladesh, Egypt, Myanmar (focal countries), India (scaling country)."
1248,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1248,"1248_265","Milestone 1.3.1: Baseline assessments of GHG emissions and water and nutrient use efficiency in tilapia and carp farming completed and used to identify interventions in Bangladesh, Egypt, Myanmar (focal countries). "
1249,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1249,"1249_265","Milestone 1.4.1: Multi-stakeholder partnership platforms for sustainable aquaculture R&D convened in Egypt, Nigeria, Bangladesh, Myanmar (focal countries)."
1250,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1250,"1250_265","Milestone 1.4.2: A gender-integrated set of methods, tools and capacity available within FISH focal countries for assessing aquaculture systems, value chains and entrepreneurial opportunities for women and youth "
1251,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1251,"1251_265","Milestone 1.4.3: Fish-supply demand modelling completed and used to inform future targeting of FISH aquaculture technologies in Africa. Results integrated into FISH 2018 research plans."
1252,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1252,"1252_265","Milestones 2.1.1: Assessments of adaptive management and livelihood interventions in small-scale marine and inland fisheries in Bangladesh, Cambodia, Myanmar and Solomon Islands (focal countries), Philippines and Timor Leste (scaling countries)"
1253,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1253,"1253_265","Milestones 2.1.2: Assessments have informed design of adaptive management and livelihood interventions in inland areas in 3 countries (Bangladesh, Cambodia, Myanmar) (focal countries)"
1254,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1254,"1254_265","Milestone 2.2.1: Barriers and opportunities for gender-equitable governance and assets in fishery-dependent communities identified"
1255,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1255,"1255_265","Milestones 2.2.2: Assessments completed of rice-field systems in South and SEAsia and identification of options in farming practices and policies that increase gender-equitable development outcomes for women and men small-scale farmers and fishers assessed. "
1256,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1256,"1256_265","Milestones 2.2.3: Conceptual framework for small-scale fisheries in fish food systems developed and used to convene policy engagement, align investment in fisheries and re-invigorate global dialogue and strategies concerning the role of small-scale fisheries in poverty reduction"
1257,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1257,"1257_265","Milestone 2.3.1: Evidence collated and research designed to determine ecosystem productivity and equity outcomes from management interventions in Bangladesh, Cambodia and Solomon Islands (focal countries)"
1258,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1258,"1258_10","Milestone 1.1.1 methods, tools and practices developed for at least two countries "
1259,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1259,"1259_10","Milestone 1.1.2 characterization methods and indicators for monitoring status and trends of TGR including ABS applied in at least two cases"
1260,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1260,"1260_10","Milestone 1.1.3 tree genetic resource networks provide strategies for safeguarding in at least one region"
1261,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1261,"1261_10","Milestone 1.2.1 Rank of priority species identified, evidence based tool kit (web portal) on tree genetic resources designed and actors participating in the construction with respect to gender-responsive guidelines, and decision-support and practical tools for tree domestication in one major geographical region"
1262,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1262,"1262_10","Milestone 1.2.2 Business models and alliances including IP and ABS developed for up to 5 species in 1-2 countries"
1263,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1263,"1263_10","Milestone 1.2.3 Mobilisation of tree genetic resources (including specific clones) and evaluation of at least 3 domesticated species from at least 2 countries and generation of genomic information for domestication for at least 5 species"
1264,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1264,"1264_10","Milestone 1.3.1 Generic and case specific delivery pipeline models, and production and delivery enterprises developed in at least 2 countries."
1265,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1265,"1265_10","Milestone 1.3.2 Quality standards identified, for later development and  promotion to actors in the germplasm production and delivery sector; and measures suggested for subsequent provision for implementation by policy makers, extension services and the private sector "
1266,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1266,"1266_10","Milestone 1.3.3 Generic and case specific decision support tools, and indicators being developed to monitor the performance of delivery pathways with regard to models, to standards including the performance and viability of planting, and to evaluate quality and the needs for management (including enrichment) of natural regeneration "
1267,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1267,"1267_10","Milestone 2.1.1 Comparative analysis of local knowledge, gender roles and policy options across at least three countries and regions"
1268,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1268,"1268_10","Milestone 2.2.1 Analysis of barriers to people benefiting from tree resources across at least six countries and three regions"
1269,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1269,"1269_10","Milestone 2.3.1 Options by context matrices for diversified cocoa and oilpalm production practices in Peru and Brazil"
1270,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1270,"1270_10","Milestone 2.4.1 Globally calibrated tree-crop interaction models that can reliably predict impacts of tree cover change on yields of at least three staple crops."
1271,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1271,"1271_10","Milestone 2.5.1 Global systematic review of relationships between tree cover and pasture and animal productivity"
1272,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1272,"1272_10","Milestone 3.1.1 Analysis of the governance of informal timber value chains inform transnational platforms and initiatives to enhance sustainable supply"
1273,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1273,"1273_10","Milestone 3.1.2 Lessons from public-private governance arrangements inform debates for enhancing governance mechanisms in two commodity supply chains"
1274,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1274,"1274_10","Milestone 3.2.1 Engaged and informed two business platforms with options of business models"
1275,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1275,"1275_10","Milestone 3.2.2 Established partnerships with programs and initiatives from development agencies to design and implement inclusive business models"
1276,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1276,"1276_10","Milestone 3.3.1 Identification of the knowledge gaps from financial service providers and impact investors for advancing lending to smallholders and SMEs"
1277,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1277,"1277_10","4.1.1 Dataset on socio-economic and biophysical characterization with the map of vegetation cover and land use planning for 6 sentinel landscapes in explicit pantropical extrapolation domains. "
1278,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1278,"1278_10","4.1.2 Protocols/ guidelines on comprehensive land use plans of local government units are produced and disseminated in at least 3 languages. "
1279,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1279,"1279_10","4.1.3 Policy formulation is supported for low emission development and/or green growth from subnational level to national level in at least 3 countries "
1280,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1280,"1280_10","4.2.1 At least 3 Mha of degraded land under management using agroforestry, water harvesting and silvicultural approaches supported by FTA "
1281,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1281,"1281_10","4.2.2 Tools and approaches towards sustainable landscapes through land use planning process that is integrative, inclusive and informed in improving livelihoods while increasing carbon storage, maintaining biodiversity, and water buffering technology are developed and tested in at least 5 countries. "
1282,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1282,"1282_10","4.2.3 Synthesis publication on the role of eco-certification, the conditions under which it is likely to emerge and the pressures to further evolve."
1283,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1283,"1283_10","4.3.1 Data and analysis on variation of nutrient is available, and the knowledge and industrialization of tree based food productions is increased. "
1284,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1284,"1284_10","4.3.2 Local Capacity and livelihood on food and trees diversification is developed integrating with gendered livelihood concerns. "
1285,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1285,"1285_10","4.3.3 Synthesis on functional and nutritional diversity in agroforestry "
1286,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1286,"1286_10","4.4.1 Agreed framework for assessing strengths and weakness of local resource governance in learning landscapes, as basis for prioritized actions "
1287,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1287,"1287_10","4.4.2 Active website for supporting cross-learning between landscapes, and locally appropriate application of PES mechanisms "
1288,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1288,"1288_10","4.4.3 Practitioner guide on PES lessons shared in Africa, Asia and Latin America   "
1289,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1289,"1289_10","Milestone 5.1.1 An updated data set in at least three target countries available for policy analysis and practice in REDD+, published and presented in international and national fora "
1290,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1290,"1290_10","Milestone 5.1.2 An analysis that provide the technical basis on ‘payments for results’ initiative to reduce emissions using a whole landscape approach, at jurisdictional scale  "
1291,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1291,"1291_10","Milestone 5.1.3 Two manuscripts on low emissions development strategy submitted to international peer-reviewed journals"
1292,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1292,"1292_10","Milestone 5.2.1 Concluding analysis of synergies/trade-offs between mitigation and adaptation published and applied"
1293,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1293,"1293_10","Milestone 5.3.1 Analysis on the current status of bioenergy types concluded, presented and disseminated using various media to targeted stakeholders"
1294,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1294,"1294_10","Milestone 5.3.2 An analysis of the sustainability of agroforestry based biofuels conducted and published."
1295,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1295,"1295_10","Milestone 5.4.1 Reference levels determined for a variety of situations and land uses and available for countries to adapt."
1296,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1296,"1296_10","Milestone 5.4.2 Training and capacity development for assessing mitigation efforts conducted in three countries"
1297,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1297,"1297_410","79% accessions available"
1298,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1298,"1298_410","60% seed accessions safety duplicated"
1299,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1299,"1299_410","75% clonal accessions safety duplicated"
1300,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1300,"1300_410","80% relevant requests met"
1301,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1301,"1301_410","30 SOPs in place"
1302,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1302,"1302_410","500 accessions successfully introduced into cryobanks"
1303,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1303,"1303_410","20 NARS staff involved in capacity building events"
1304,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1304,"1304_410","50% accessions with DOIs"
1305,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1305,"1305_410","Consultation on user needs for searching on Genesys undertaken"
1306,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1306,"1306_410","One new subset for a defined user developed in each genebank"
1307,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1307,"1307_410","Two white papers submitted to DGs"
1308,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1308,"1308_410","Presentation at six international PGR policy meetings"
1309,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1309,"1309_410","Decision making tool for national implementation of the ITPGRFA developed"
1310,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1310,"1310_6","Milestone 1.1.1 Increased (household survey, productivity and genomic characterisation) data availability (published open-access) on livestock diversity and systems, including from a gendered lens)."
1311,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1311,"1311_6","Milestone 1.2.1 Increased understanding through the joint analysis of phenotypic recording and genome characterisation data of livestock population performance to provide inputs to the design of genetic improvement strategies. "
1312,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1312,"1312_6","Milestone 1.2.2 Breeding schemes developed and piloted in CRP priority countries"
1313,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1313,"1313_6","Milestone 1.2.3 Protocols in place for the collection of data for phenotypic and production systems characterisation, for genome editing and ex-situ conservation."
1314,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1314,"1314_6","Milestone 1.3.1 Constraints and opportunities for institutional arrangements identified for CRP countries and focus species (evidenced by project reports)."
1315,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1315,"1315_6","No milestone"
1316,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1316,"1316_6","Milestone 1.5.1 Draft guidelines on policy and institutional arrangements available for decision-makers to review, in specific CRP countries (e.g. certification of improved small ruminants in Ethiopia, pig breeding in India)"
1317,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1317,"1317_6","Milestone 2.1.1 Gender-sensitive disease assessment tools harmonised across priority CRP countries (Tanzania, Uganda, Ethiopia and Vietnam) and frameworks to quantify disease impacts and risk models developed. "
1318,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1318,"1318_6","Milestone 2.2.1 Robust and feasible framework developed to determine appropriate herd health packages, and package components, in priority CRP countries (Tanzania, Uganda, Ethiopia and Vietnam), regarding production and social (gender, youth and livelihood) dimensions. "
1319,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1319,"1319_6","Milestone 2.3.1 Gender and youth sensitive protocols to assess availability and KAP for antimicrobials and anti-parastics developed and tested."
1320,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1320,"1320_6","Milestone 2.4.1 Vaccine production (PPR) and release (ECF - ITM) by partners in priority CRP countries (Tanzania, Uganda, Ethiopia and Vietnam)"
1321,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1321,"1321_6","Milestone 2.4.2 Proof of concept vaccine development (ECF, CCPP, CBPP, ASF) ; Evaluation of current vaccines (CBPP, PPR) ; Diagnostics development (CBPP, mycoplasma)"
1322,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1322,"1322_6","Milestone 2.5.1 Gendered animal health service and product access current status in CRP priority countries well understood and documented. "
1323,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1323,"1323_6","Milestone 2.5.2 With partners, pilot-tested and/or scaled-up previously identified services and products in CRP and other countries (Tanzania, Uganda, Ethiopia, Vietnam and Mali)."
1324,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1324,"1324_6","Milestone 3.1.1 Research and development partners, decision makers and input suppliers use at least 2 tools designed or promoted by the CRP (e.g. CHOICE) for regional and national feed supply and demand scenarios in 2 priority countries (Vietnam, Ethiopia). Awareness of research partners increased through promotion of CRP generated knowledge through Tropical Grassland journal."
1325,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1325,"1325_6","Milestone 3.2.1  Knowledge updating: New equations for stationary and mobile NIRS integrated into platform for Colombia and Ethiopia."
1326,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1326,"1326_6","Milestone 3.3.1 New cohort of promising Urochloa hybrids defined for later use in breeding activities. New crosses of breeding lines available for further research and already available forage hybrids scaled with private sector partner in at least 15 countries on 100,000 hectares"
1327,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1327,"1327_6","Milestone 3.3.2 Genotyped CRP collections (e.g. P.purpureum) to identify potential for enhancement and plans for improved phenotyping and genotyping efficiency developed."
1328,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1328,"1328_6","Milestone 3.3.3 Representative collections (3 - 5 species for diverse agro-ecosystems) of Cactae, Brachiaria and Panicum identified, characterized or promoted for release in North & East Africa and Colombia"
1329,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1329,"1329_6","Milestone 3.4.1 Cultivars with potential for genetic enhancement identified (maize, rice, wheat, cowpea and barley)"
1330,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1330,"1330_6","Milestone 3.5.1 Tools developed for increasing productivity while reducing feed and labour costs (India), considering gender-responsiveness and scalability"
1331,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1331,"1331_6","Milestone 3.5.2 Assessment of current commercial and on-farm silage production (India). This will provide the basis for pilot-testing of on-farm and communal and private sector feed preservation approaches in 2018 with scaling-out in 2019."
1332,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1332,"1332_6","Milestone 3.6.1 Knowledge required for designing business models (e.g., cost-benefit analyses, business plans, evaluation adoption factors influencing uptake, sector review) developed for 3 countries (Tunisia, Kenya, Colombia). Business model development will start from 2018."
1333,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1333,"1333_6","Milestone 3.7.1 Identification of knowledge gaps around promising feed, forage and processing technologies in 2 countries (Tunisia, Colombia) that serve as a basis for the development of new extension approaches (in 2018) that enhance technology adoption and scaling."
1334,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1334,"1334_6","Milestone 3.8.1 Technical input provided to two (2) innovation platforms, one (1) Round-table and three (3) private sector partners around feed, forage and processing technologies in at least 3 countries (Tunisia, Kenya, Colombia) for validation, exchange and uptake as steps towards out-scaling."
1335,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1335,"1335_6","Milestone 4.1.1 Framework for assessing environmental footprints of technologies and interventions developed and tested (in Tanzania and Vietnam) and results and associated assessment tools disseminated."
1336,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1336,"1336_6","No milestone"
1337,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1337,"1337_6","0"
1338,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1338,"1338_6","Milestone 4.3.1 GHG emissions from three common livestock production systems using standard technologies assessed in Kenya, Tanzania and Vietnam."
1339,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1339,"1339_6","Milestone 4.4.1 Synthesis of policy issues on reducing GHG emissions from livestock published."
1340,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1340,"1340_6","0"
1341,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1341,"1341_6","No milestone"
1342,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1342,"1342_6","Milestone 5.1.2 Strategic analysis of animal source food (ASF) supply and demand to 2030 and 2050 conducted, including analysis of the resulting food security implications."
1343,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1343,"1343_6","No milestone"
1344,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1344,"1344_6","Milestone 5.5.1 Generate evidence (publications) on the role of livestock in enhancing resilience capacity and production system competiveness in dryland and mixed systems (N. Africa and Somalia drylands, small ruminant and pig value-chains in Ethiopia and Uganda).  "
1345,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1345,"1345_6","0"
1346,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1346,"1346_6","No milestone"
1347,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1347,"1347_8","Milestone 1.1 Ex-ante impact assessments identify potential opportunities, threats and game changes for MAIZE"
1348,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1348,"1348_8","Milestone 1.2 Adoption and impact studies on technologies-rolling plan based on progress of technologies along the theory of change"
1349,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1349,"1349_8","Milestone 1.3 Gender/social inclusion lenses applied to 2-4 MAIZE innovation pipelines and assessments"
