pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
1828,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1974,"Televised video promoting consumption of fruits and vegetables to urban households in Ethiopia","Short video covers messages on the World Health Organization's recommended consumption of fruits and vegetables, i.e., at least two servings of fruit and three servings of vegetables per day. The messages mimic current practices of Ethiopia's public health extension workers and features local characters. "," https://www.youtube.com/watch?v=TWAAgcr54RU&t=1957s;  https://www.youtube.com/watch?v=TWAAgcr54RU; https://www.ifpri.org/publication/promoting-fruit-and-vegetable-intake-urban-ethiopia-experiment-using-video-based",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1974&phaseID=149","1974_149",1
1829,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1975,"Consumer-oriented food system innovations to improve fruit and vegetable intake in Vietnam and Nigeria","The interventions include (1) retailer innovations to increase consumer accessibility to fruits and vegetables (F&V), (2) behavior change communication to increase acceptability of F&V, and (3) vouchers designed to reduce the cost of purchasing selected F&V. The approach is unique because it is testing strategies to overcome three barriers to healthy diets (accessibility, acceptability, and affordability). 
","https://www.anh-academy.org/user/login?destination=/increasing-fruit-and-vegetable-intake-low-income-populations-vietnam-and-nigeria-through-food ",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1975&phaseID=149","1975_149",1
1830,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1976,"Across-country genetic evaluation of dairy cattle in Sub-Saharan Africa","This innovation is a genomic tool (single-nucleotide polymorphism, or SNP, panel) plus methodological approach that enables across-country genetic ranking of dairy cattle in East Africa. This can provide a platform for accelerated genetic progress through selection and germplasm exchange between countries in sub-Saharan Africa. Further, the SNP panel (or more specifically the genomics data generated from this) will enable East African dairy cattle to be included in international dairy cattle genetic evaluations.","https://cgspace.cgiar.org/handle/10568/109094",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=1976&phaseID=150","1976_150",1
1831,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1978,"Cash transfers increasing trust and enhancing informal support networks between households in Tanzania","This publication provides evidence that cash transfers increase certain types of assistance between households (e.g. childcare) and perceived levels of trust among community members. These results suggest that formal cash transfer programs do not necessarily crowd out informal safety nets and that they may in fact boost trust and support between households.","https://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/134236/filename/134448.pdf",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1978&phaseID=147","1978_147",1
1832,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1980,"Recommendations for agriculture programs on how to measure impacts on diets and nutrition","A4NH strategic brief frames how agriculture programs can be designed and evaluated to reduce forms of malnutrition and outlines key components of successful implementation and measurement of impacts of such programs. ","https://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/133954/filename/134170.pdf; https://a4nh.cgiar.org/2021/02/19/a4nh-releases-strategic-briefs-highlighting-key-program-achievements-lessons-learned/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1980&phaseID=149","1980_149",1
1833,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1981,"New evidence on the aging trend in African farming and the need for an effective strategy to make it more profitable","Work by IFPRI and MSU sheds new light on the landscape of the African labor force by debunking the myth of Africa’s ageing farmers and demonstrating that Africa does not have a “youth problem” but rather faces the broader challenge of promoting inclusive economic development. Instead of focusing on keeping young people in farming, a more effective strategy would prioritize resourcing the millions of rural youth already engaged in farming to make farming more profitable.","https://www.ifpri.org/content/youth-and-jobs-rural-africa-beyond-stylized-facts",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1981&phaseID=147","1981_147",1
1834,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1982,"Series of 10 double-duty actions that can be implemented in the areas of health services, social safety nets, education, and food systems to address malnutrition in all its forms","“Double duty” actions tackle all forms of malnutrition, including undernutrition, obesity, and diet-related non-communicable diseases (NCDs). Such actions are particularly important in countries undergoing rapid nutrition transition and food system modernization. Ten opportunities are outlined and provide useful guidance to decisionmaker.","https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(19)32506-1/fulltext#%20",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1982&phaseID=149","1982_149",1
1835,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1983,"COVID-19 Policy Response Portal","The COVID-19 Policy Response Portal captures policy responses of governments to the pandemic, including population restrictions, social protection, trade, health, fiscal, and monetary measures in 33 countries. The date of the responses is included, enabling the information to be used to study the effects of the responses. In addition, the portal provides information on the different types of institutional collaborations used by governments to manage the pandemic. ","https://www.ifpri.org/project/covid-19-policy-response-cpr-portal",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1983&phaseID=147","1983_147",1
1836,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1984,"24-hour dietary recall method for use in adolescents in Burkina Faso","The 24-hour dietary recall method is frequently used for dietary assessment. Data on dietary nutrient intakes of adolescents in low‐ and middle‐income countries is lacking partly due to the absence of validation studies of this method in adolescents. A4NH researchers, with partners, conducted a validation study of the 24‐hour recall compared with observed weighed records (OWR) in adolescents and concluded that the method can be used in adolescents.","https://onlinelibrary.wiley.com/doi/10.1111/mcn.13014",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1984&phaseID=149","1984_149",1
1837,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1986,"Suite of tools for measuring cost and cost-effectiveness of multisectoral nutrition strategies and interventions","A comprehensive set of data collection tools for estimating financial and economic costs of nutrition-sensitive interventions delivered
through multisectoral projects. Tools can also be used for general financial budget projections as part of scaling up nutrition-sensitive interventions. Designed so that they can be easily used alongside planned or ongoing process or impact evaluations. This is part of the Strengthening Economic Evaluation for Multisectoral Nutrition Strategies (SEEMS-Nutrition) initiative of which A4NH researchers from IFPRI are participating.
","https://www.nyas.org/media/22525/seems-nutrition-2-pager.pdf; https://www.ifpri.org/blog/investing-nutrition-through-early-childhood-development-malawi-assessing-costs-and-benefits",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1986&phaseID=149","1986_149",1
1838,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1988,"""How are we doing?"", a tool for participatory monitoring and adaptive learning in multi-stakeholder fora","This tool is designed to be used by multistakeholder fora participants to foster better communication, mutual understanding and adaptive learning towards truly inclusive processes. ",,,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1988&phaseID=147","1988_147",1
1839,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1989,"High-value data product and replicable analytic pipeline for cross-cutting research, demonstrating value of Open and FAIR data: Profitability of fertilizer use in Africa","This product used the GARDIAN data portal to quantify the profitability of intensifying maize production across Sub-Saharan Africa (SSA) using machine learning models based on 12,081 trial observations that estimate local crop responses to fertilizer. This work suggests that agricultural intensification in SSA could be supported by lowering the cost of fertilizer, by further developing complementary agro-ecological approaches to improve soil fertility and yield response to fertilizer; and by investing in more profitable non-staple crops.
","https://drive.google.com/file/d/1mOM1-WFiXCVahkczIJ2JB7RIy7LxEAwS/view?usp=sharing",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1989&phaseID=155","1989_155",1
1840,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1990,"High-value data product and analytic pipeline demonstrating value of Open and FAIR data: enabling researchers to assess climate risk profiles and crop suitability at national scale.   ","This high computational demand work employed CG Labs to develop climate risk profiles for agricultural value chains in developing countries at the national and subnational level, providing a climate and vulnerability analysis of the Green Innovation Centres (GIC) target commodity value chains. The goal is to foster awareness of risks and adaptation priorities in the selected value chains and inform climate investments and planning through the recommendations on priority innovations to manage climate risks.
","https://drive.google.com/drive/u/0/folders/10WrMF_79Yg-2oU9P3jxzyypqJsW9weki",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1990&phaseID=155","1990_155",1
1841,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1998,"Mid-density, low cost genotyping platform ""DArTAG"" for use in genomic selection of wheat. ","A new mid-density genotyping platform in collaboration with EIB and DArT in wheat. This genotyping platform is of low cost (10USD including DNA extraction). The version 1 SNP panel included 2417 SNPs and shows high reproducibility and low number of missing values. The platform is mainly to be used in Genomic selection","https://excellenceinbreeding.org/toolbox/services/wheat-mid-density-genotyping-services",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1998&phaseID=152","1998_152",1
1842,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1999,"Remote sensing-based tool to assess nitrogen levels in farmers fields, to support farmers' stover+fertilizer use/management","Proper nitrogen management is crucial to conservation agriculture. Significant yield (GY) increases are achieved when combining residues with N fertilizer application. Quantifying the optimal quantity of stover to incorporate as residue cover will provide greater yield and economically benefit farmers. MAIZE researchers demonstrated the potential of remote sensing tools at leaf and canopy scale to predict grain yield and assess leaf nitrogen content, to help adjust N fertilizer inputs for optimizing grain yield.","https://doi.org/10.1038/s41598-020-73110-3 ",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1999&phaseID=153","1999_153",1
1843,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2002,"Map Egypt: An online database for improving food and nutrition security in Egypt","MAP Egypt is a monitoring tool that keeps track of agricultural development projects in relation to the subnational socioeconomic context in Egypt. The goal of the tool is to improve agricultural project planning, coordination and effectiveness. MAP Egypt helps the Government, development partners, researchers and other interested parties to gain a quick overview of the state of agriculture in Egypt at the aggregate and project level.","https://mapegypt.org/#/en?_k=z62y2i",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2002&phaseID=147","2002_147",1
1844,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2003,"Development of  9 (Nine) synthetic varieties for the tropical lowlands of Mexico ","Nine tropical lowland synthetic varieties were selected for their competitive yield and favorable agronomic characteristics. These varieties can be scaled to public or private seed system units to carry out seed producibility research trials","https://repository.cimmyt.org/handle/10883/20219;  CONFIDENTIAL ; https://www.dropbox.com/sh/u2aa8ysg8gvsfa1/AADkGNXP6PjIZvpfGSybW31ga?dl=0",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2003&phaseID=153","2003_153",9
1845,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2004,"Development of 9 (Nine) maize hybrids with high yield potential and competitive agronomic characteristics for the highlands, mid-altitudes and lowlands of Mexico.  ","Nine maize hybrids (three tropical lowland, four subtropical and two highland hybrids) were selected for their competitive yield and favorable agronomic characteristics","https://repository.cimmyt.org/handle/10883/20219;  CONFIDENTIAL ; https://www.dropbox.com/sh/u2aa8ysg8gvsfa1/AADkGNXP6PjIZvpfGSybW31ga?dl=0",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2004&phaseID=153","2004_153",9
1846,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2005,"Development of 72 maize hybrids with high yield potential and competitive agronomic characteristics for the highlands, mid-altitudes and lowlands of Mexico","72 maize hybrids (40 tropical lowland, nine subtropical and 16 highland hybrids) were advanced to next testing stage in a greater number of localities for their competitive yield and favorable agronomic characteristics. ","https://repository.cimmyt.org/handle/10883/20219,  CONFIDENTIAL ; https://www.dropbox.com/sh/u2aa8ysg8gvsfa1/AADkGNXP6PjIZvpfGSybW31ga?dl=0",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2005&phaseID=153","2005_153",72
1847,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2006,"Development of 23 maize hybrids with high yield potential and competitive agronomic characteristics for the highlands, mid-altitudes and lowlands of Mexico.  ","23 maize hybrids (ten tropical lowland, eight subtropical and five highland hybrids) were advanced to next testing stage in a greater number of localities for their competitive yield and favorable agronomic characteristics. ","https://repository.cimmyt.org/handle/10883/20219;  CONFIDENTIAL ; https://www.dropbox.com/sh/u2aa8ysg8gvsfa1/AADkGNXP6PjIZvpfGSybW31ga?dl=0",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2006&phaseID=153","2006_153",23
1848,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2007,"48 CGIAR-derived elite maize varieties released by MAIZE national partners globally in 2020","Development and deployment of elite stress-tolerant maize varieties, with enhanced genetic gain using novel genetic diversity and tools.",,,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2007&phaseID=153","2007_153",48
1849,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2014,"Novel phenotyping method to assess the glycemic index (GI) of cooked rice samples","We have developed novel phenotyping method to assess the glycemic index (GI) of cooked rice samples. Using this technology, we have mined diversity lines and breeding lines to estimate the GI value. By linking genome-phenome data, we have defined the genetics for lowering the GI. Using this technology, we have identified low-GI breeding lines. ","https://onlinelibrary.wiley.com/doi/full/10.1111/pbi.13560",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=2014&phaseID=285","2014_285",2
1850,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2015,"Identification of new peloteopic loci conferring resistance to Leaf Rust and Yellow Rust in wheat on chromosome 1B in ""Arabelu"" and ""Mucuy"" populations","New pleiotropic loci conferring resistance to Leaf Rust and Yellow Rust has been identified close to the Lr46 region on chromosome 1BS and this is a new region identified in two biparental populations and marker development is underway","https://apsjournals.apsnet.org/doi/10.1094/PDIS-10-19-2198-RE",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2015&phaseID=152","2015_152",1
1851,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2016,"identification of new genomic regions conferring leaf rust résistance in durum wheat","1BL, 2B, 5BL, and 6BL regions associated with Leaf Rust resistance
Lr46 was the most significant and consistent gene/locus in all populations and environments
6BL is a new leaf rust resistance locus in CIMMYT durum wheat lines
","https://apsjournals.apsnet.org/doi/10.1094/PHYTO-09-19-0348-R",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2016&phaseID=152","2016_152",1
1852,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2017,"Efficient molecular markers for screening wheat grain arabinoxylan content (dietary fiber) developed","Arabinoxylans (AX) are the major components of dietary fibers in wheat grains. Dietary fiber consumption across the world is on average well below the recommended daily intake. By knowing the genetic control of AX content it would be possible to more easily select wheat lines with higher amounts of AX. The significant 1BL region identified here was already identified in other studies using different germplasms.
","https://doi.org/10.1016/j.jcs.2021.103166 ",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2017&phaseID=152","2017_152",1
1853,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2018,"PIM models show that donors must double aid to end hunger","Modelling by PIM and partners shows that an additional investment of USD 14 billion from donors and USD 19 billion from developing countries each year between now and 2030 could lift 490 million people out of hunger, reducing the prevalence of undernourishment below 3% in every country. This increased investment, if used effectively, could also double the incomes of 545 million small-scale farmers and maintain greenhouse gas emissions in agriculture below the Paris agreement commitments.","https://ecommons.cornell.edu/bitstream/handle/1813/72864/ending-hunger-2.0-V4.pdf?sequence=3&isAllowed=y",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2018&phaseID=147","2018_147",1
1854,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2019,"COVID-19 Food Trade Policy Tracker","The COVID-19 pandemic has prompted some national governments to restrict food exports, which can have negative consequences for vulnerable people in food-importing countries, The COVID-19 Food Trade Policy Tracker provides updated information on export restrictions affecting international food trade. Export restriction data originate mostly from news articles verified with official government sources, while other datasets are used to create impact indicators for the export restrictions.","https://public.tableau.com/profile/laborde6680#!/vizhome/ExportRestrictionsTracker/FoodExportRestrictionsTracker",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2019&phaseID=147","2019_147",1
1855,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2020,"Methodology for measuring postharvest quantity and quality losses ","The methodology measures the nature and quantity of postharvest losses, both physical and economic, across the value chain. It has been applied to different commodities in a wide array of countries. A set of surveys to measure the extent of food losses have been designed to capture detailed information about the different processes at each node of the value chain and quantify the corresponding losses.","http://www.fao.org/platform-food-loss-waste/food-loss/food-loss-measurement/ifprimethodology/en/",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2020&phaseID=147","2020_147",1
1856,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2023,"Breeding methods innovation: Kompetitive Allele-Specific PCR (polymerase chain reaction) markers associated with wheat phenotypic traits were developed. ","Kompetitive Allele-Specific Polymerase Chain Reaction(KASP) marker development and validation: 
A total of 61 KASP markers associated with phenotypic traits were developed based on the results of previously conducted GWAS analysis (GWAS markers with high heterozygosity was discarded: >10%). A total of 290 bi-parental lines were genotyped using 49 KASP markers. A total of 238 diversity lines (facultative and spring lines) were genotyped using all 61 KASP markers.
","https://portal.nifa.usda.gov/web/crisprojectpages/1011251-advancing-harvest-index-in-wheat-through-genomic-enabled-physiological-breeding.html",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2023&phaseID=152","2023_152",13
1857,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2024,"Methods to reduce fatigue-induced quality reduction in household surveys tested in Ghana","In household surveys, primary respondents are often asked to report first on their own work activities and then on those of family members. PIM research in Ghana showed that response fatigue leads to undercounting of labor activities by 8%, with women and youth much more impacted than older adults. Ways to solve this issue include randomization of the household order, interviewing each family member personally, and encouraging consultation with available family members during the interview.","https://www.ifpri.org/blog/does-response-fatigue-bias-our-understanding-rural-livelihoods-against-women-and-youth",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2024&phaseID=147","2024_147",1
1858,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2025,"Machine learning innovations for rapid assessments in wheat and rice systems in South Asia. ","Machine learning innovations for rapid characterization and assessment of yield, resilience, and greenhouse gasses
in South Asia's rice and wheat systems","https://csisa.org/wp-content/uploads/sites/2/2020/11/201102-FINAL-CSISA-PIII-FY-2019-20-ANNUAL-REPORT_BD-NEPAL_web.pdf",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2025&phaseID=152","2025_152",1
1859,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2028,"21 high-value QTLs, explaining at least 10 % of the phenotypic variance for percent grain chalkiness in rice","21 high-value QTLs, explaining at least 10 % of the phenotypic variance for percent grain chalkiness (PGC) were identified. Combined epistasis and (genome-wide association studies) GWAS were applied to dissect the genetics of the complex chalkiness trait, and its regulatory cascades were validated using gene regulatory networks. Based on haplotype mining only a few modern rice varieties confounded with a lower chalkiness, and they possess several PGC quantitative trait loci QTLs. ","https://onlinelibrary.wiley.com/doi/full/10.1111/pbi.13516",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=2028&phaseID=285","2028_285",1
1860,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2029," Novel haplotypes that underly higher higher head rice yield (HRY) in rice","We identified novel haplotypes that underly higher  head rice yield (HRY) and its association peaks exceeding the threshold (–log10P>5) for HRY on chromosome 3 (30.09 Mb), chromosome 6 (27.57–27.62 Mb), chromosome 8 (25.05–25.20 Mb),
and chromosome 11 (25.78–25.79) under controlled drying conditions, with a narrow-sense heritability h2=0.76. The novel haplotypes confer to associate with higher HRY found in rare gene bank accessions but were missing in breeding lines except IR64. ","https://academic.oup.com/jxb/article/70/19/5115/5506701",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=2029&phaseID=285","2029_285",1
1861,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2031,"Educational videos to raise awareness of risks and transmission of antimicrobial resistance (AMR) and intersection with livestock for Kenya","These short videos explain in Swahili and English what individuals can do to prevent antimicrobial resistance (AMR). They were co-created by A4NH researchers from ILRI and the University of Liverpool through a consultative exercise and as part of a United Kingdom Biotechnology and Biological Sciences Research Council/Global Challenges Research Fund public engagement grant.","https://youtu.be/TDoSY0q8F3M; https://youtu.be/T472S-zYZf0",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2031&phaseID=149","2031_149",1
1862,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2034,"New value-chain approaches for food supply- transformation and the future of cereal-based agri-food systems","Foresight approaches to better understand the dynamics and consequences of rural transformation that are not fully captured in simulation models. This approaches  used the IMPACT model findingson future global R&D scenarios and looked at the limitations through the lens of rural transformation analysis across regions. IMPACT model results alone regarding what kinds of research investments would best support the changes that will improve livelihoods of the poor in the studied target geographies.","https://www.sciencedirect.com/science/article/pii/S221191242030095X",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2034&phaseID=153","2034_153",1
1863,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2035,"Improved forecasting of impacts of climate change and targeted technology development","The foresight team strives to generate new methods and approaches to better assess and forecast the effects of climate change and weather extremes","https://repository.cimmyt.org/handle/10883/20591",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2035&phaseID=153","2035_153",1
1864,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2037,"Minimal tillage and intermittent flooding, rice irrigation strategies to reduce the production of mosquitoes that transmit malaria","Minimal tillage and intermittent flooding are water smart technologies for efficient irrigation water use in dryland areas. The practices are being adapted and tested to see how it can reduce mosquito breeding in rice fields. Irrigation systems have been identified as one of the factors promoting malaria disease around agricultural farms in sub-Saharan Africa. Adoption of improved water management strategies in rice cultivation may help to reduce malaria cases among humans. ","https://malariajournal.biomedcentral.com/track/pdf/10.1186/s12936-020-03406-2.pdf",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2037&phaseID=149","2037_149",1
1865,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2039,"Host Decoy Trap, alternative technique for evaluating the effect of vector control measures on disease carrying insects such as black flies and mosquitoes, in African settings","The Host Decoy Trap (HDT) combines olfactory, visual, and thermal stimuli to mimic a blood host, attracting insects to a trap where they are stuck to a strong adhesive. Researchers from IITA are assessing how well the HDT works in Cameroon to attract blackflies, which spread several diseases including river blindness.
","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/EbAioO7Gtc1BmWDeNInFG2ABtenWvW0RIN1Yi0k6_CeA0g?e=T7RlB4",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2039&phaseID=149","2039_149",1
1866,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2040,"A product quality assurance mechanism for agricultural inputs for Uganda","In Uganda, the quality of hybrid maize seed and glyphosate herbicide is often low due to counterfeiting and adulteration. Unable to confirm the authenticity of these products, farmers only accept to pay low prices for them, pushing higher priced, high-quality products out of the market. A product quality assurance scheme proved effective to increase the quality and adoption rates of these agricultural inputs by reducing information asymmetries.","https://pdf.usaid.gov/pdf_docs/PA00WDZR.pdf",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2040&phaseID=147","2040_147",1
1867,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2041,"Volunteer farmer trainer approach in Eastern Africa","The volunteer farmer trainer (VFT) approach is a type of farmer-to-farmer extension which involves the provision of training by farmers to farmers, often through the creation of a farmer trainers' structure. An impact evaluation of a VFT training program led by ICRAF in Uganda showed that the program improved farmers’ knowledge of improved dairy farming practices as well as dairy productivity and revenues.",,,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2041&phaseID=147","2041_147",1
1868,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2043,"Mechanisms to improve coordination in extension services delivery in Kenya","In Kenya as in many African countries, implementation of decentralized and pluralistic policies for the provision of extension services has led to a coordination challenges between providers, resulting in reduced effectiveness. A PIM study guided by the relational coordination theory and carried out in partnership with the Kenyan Forum for Agricultural Advisory Services provides insights for strengthening coordination in extension services delivery.","https://ebrary.ifpri.org/digital/collection/p15738coll5/id/7499",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2043&phaseID=147","2043_147",1
1869,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2044,"Dynamic Agricultural Household Bio-economic Simulator (DAHBSIM)","DAHBSIM is a dynamic, bio-economic model of agricultural households designed to be applied to a rural, developing-country setting for the purpose of addressing questions around biophysical constraints to on-farm agricultural productivity and whole-farm implications of alternative strategies to sustainable agricultural intensification. The model links socio-economic and biophysical aspects in order to better illustrate the environmental and human welfare implications of different agricultural production practices.","https://www.dropbox.com/s/zypod2b5mbdebz9/D3883%20Dynamic_Agricultural_Household_BioEconomic_Simulator_DAHBSIM_model_description.pdf?dl=0",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2044&phaseID=147","2044_147",1
1870,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2045,"Capacity Development for Agriculture Innovation: A Practitioners’ Guidebook to a Systems Approach","This interactive guidebook brings together tools and resources to help practitioners design and implement capacity development activities with an innovation systems approach in mind. It offers practical applications from experiences that will enable agricultural innovation systems actors - and development practitioners more widely - to better identify capacity development opportunities and activities that continuously improve innovation capabilities within value chains, agrifood systems, and agricultural innovation systems.","https://pim.cgiar.org/2020/07/09/a-systems-approach-for-supporting-inclusive-agricultural-research-and-innovation-systems/",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2045&phaseID=147","2045_147",1
1871,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2049,"Wheat Yield Collaboration Yield Trial (WYCYT) nursery and International Wheat Yield Partnership Yield Potential Trait Experiment networks released in 2020","A series of novel high yielding wheat lines based on strategic crosses with genetically diverse parents are made available to WHEAT partners. ","https://data.cimmyt.org/dataset.xhtml?persistentId=hdl:11529/10548294",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2049&phaseID=152","2049_152",25
1872,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2050,"Agroecological management Practices against Fall Armyworm for cereal systems in Bangladesh","Cereal Systems Initiative for South Asia-CSISA-, along with the Bangladesh Wheat and Maize Research Institute (BWMRI) and the Bangladesh Agricultural Research Institute (BARI) are actively field-testing the efficacy of intercropping methods on Fall Armyworm (FAW) suppression and reduction in crop damage across a range of agroecological environments in Bangladesh. This work is part of a larger project collaboration with FAO's FAW Agroecological Management of FAW expert research group.","https://csisa.org/wp-content/uploads/sites/2/2020/11/201102-FINAL-CSISA-PIII-FY-2019-20-ANNUAL-REPORT_BD-NEPAL_web.pdf",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=2050&phaseID=153","2050_153",1
1873,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2051,"Framework for Small-Scale Irrigation and Women's Empowerment in Ghana","The framework integrates the following concepts related to empowerment—agency, resources, and achievements—and describes the relationships between these components. Women’s empowerment in this framework is conceptualized as an iterative process by which individuals improve their ability to make strategic life choices (agency) by utilizing resources, leading to improvements in well-being outcomes (achievements), such as food and nutrition security, and/or economic and social status.","http://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/133596/filename/133808.pdf ",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=2051&phaseID=148","2051_148",1
