pk_id_ext_partner;version;date_from;date_to;id;"name";"acronym";"website_link";"type"
1563;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2555;"Ronheam International";"Ronheam";"https://ronheam.co.tz/";"Private company (other than financial)"
1564;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2556;"Sidai Africa Limited";"Sidai";"http://www.sidai.com/index.php";"Private company (other than financial)"
1565;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2558;"Takaful Insurance of Africa";"TIA";"http://www.takafulafrica.com";"Private company (other than financial)"
1566;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2561;"Zimbabwe Super Seeds";;"http://www.zimsuperseeds.co.zw/";"Private company (other than financial)"
1567;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2562;" Multi-Media Communications";"M2 Inspired";"http://www.m2inspired.com/";"Private company (other than financial)"
1568;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2563;"Pearl Seeds";;"http://www.pearlseeds.com/";"Private company (other than financial)"
1569;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2564;"Prime Seed Co";;"http://www.primeseedco.com/";"Private company (other than financial)"
1570;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2565;"Senai Farm Supplies Limited";"Senai";"http://senaibioscience.org/";"Private company (other than financial)"
1571;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2566;"Groupe Viveris";"Viveris";"https://www.viveris.fr/";"Private company (other than financial)"
1572;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2588;"Holding Company for Water and Waste water";"HCWW";"https://www.hcww.com.eg/";"Private company (other than financial)"
1573;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2590;"Sarmap SA";"SARMAP";"http://www.sarmap.ch/wp/";"Private company (other than financial)"
1574;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2595;"Société de Développement ET des Fibres Textiles";"SODEFITEX";"http://www.sodefitex.sn/index.php/fr/";"Private company (other than financial)"
1575;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2596;"Harvestfield Industries Limited";;"http://harvestfield-ng.com/";"Private company (other than financial)"
1576;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2597;"Ado Poly Ventures Limited";;;"Private company (other than financial)"
1577;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2598;"AFEX Commodity Exchange Limited";"AFEX";"http://afexnigeria.com";"Private company (other than financial)"
1578;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2599;"Agbelere Integrated Services";;;"Private company (other than financial)"
1579;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2600;"Agribusiness Systems and Technologies Limited";;"http://agribusinesssystems.com/";"Private company (other than financial)"
1580;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2601;"Agri Supplies Ltd";;;"Private company (other than financial)"
1581;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2602;"Ahalson General Enterprises ";;;"Private company (other than financial)"
1582;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2603;"Alaya Limited";;;"Private company (other than financial)"
1583;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2605;"Babban Gona";;"http://www.babbangona.com";"Private company (other than financial)"
1584;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2606;"Bayonle Ladipo & Associates";;;"Private company (other than financial)"
1585;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2607;"Business Support Academy";"BSA";"https://bsa.org.ng/";"Private company (other than financial)"
1586;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2608;"Development Input Limited";"DevInput";"http://www.devinput.com/";"Private company (other than financial)"
1587;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2609;"Emiroglu Global Investment Limited";;;"Private company (other than financial)"
1588;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2612;"Wadahi Integrated Farms Limited";;"https://wadahifarms.com/";"Private company (other than financial)"
1589;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2613;"Value Seeds Limited";;"https://www.valueseedsltd.com/";"Private company (other than financial)"
1590;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2614;"Tukunyar Gwari Seed Nigeria Limited";;"http://www.tukunyargwari.com.ng";"Private company (other than financial)"
1591;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2615;"Genetic Technologies International Limited";"GTIL";;"Private company (other than financial)"
1592;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2616;"Stokman Rozen Kenya Limited";"SYP";"http://www.stokmanrozenkenya.com/";"Private company (other than financial)"
1593;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2633;"Johnvents Consulting Limited";"JCL";"https://www.f6s.com/johnventsteam";"Private company (other than financial)"
1594;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2634;"Mandrake HR Consulting";;"https://mandrakehrconsulting.com/about/";"Private company (other than financial)"
1595;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2636;"Olam International";"Olam";"http://olamgroup.com/about-us/in-a-nutshell/";"Private company (other than financial)"
1596;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2638;"Rosemary Ventures";;"https://www.rosemaryventures.com/";"Private company (other than financial)"
1597;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2641;"Gracefm Seda Services Limited";;;"Private company (other than financial)"
1598;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2642;"Pricewell Agrext Consults Limited";;;"Private company (other than financial)"
1599;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2643;"Gamut Farms";;;"Private company (other than financial)"
1600;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2644;"IKURU";;"http://www.ikuruproject.com/";"Private company (other than financial)"
1601;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2645;"KIFFCO Project";;;"Private company (other than financial)"
1602;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2646;"GrainPro Inc";"GrainPro";"http://www.grainpro.com";"Private company (other than financial)"
1603;1;1900-01-01 00:00:00;2199-12-31 23:59:59;144;"Association for strengthening Agricultural Research in Eastern and Central Africa";"ASARECA";;"Regional Organization"
1604;1;1900-01-01 00:00:00;2199-12-31 23:59:59;153;"West and Central African Council for Agricultural Research and Development";"CORAF/WECARD";"http://www.coraf.org/";"Regional Organization"
1605;1;1900-01-01 00:00:00;2199-12-31 23:59:59;193;"East African Community";"EAC";;"Regional Organization"
1606;1;1900-01-01 00:00:00;2199-12-31 23:59:59;194;"Economic Community of West African States";"ECOWAS";;"Regional Organization"
1607;1;1900-01-01 00:00:00;2199-12-31 23:59:59;245;"Food, Agriculture and Natural Resources Policy Analysis Network";"FANRPAN";;"Regional Organization"
1608;1;1900-01-01 00:00:00;2199-12-31 23:59:59;274;"Common Market for Eastern and Southern Africa";"COMESA";;"Regional Organization"
1609;1;1900-01-01 00:00:00;2199-12-31 23:59:59;318;"European Union";"EU";"http://europa.eu/";"Regional Organization"
1610;1;1900-01-01 00:00:00;2199-12-31 23:59:59;456;"Instituto Interamericano de Cooperacion para la Agricultura";"IICA";"http://www.iica.int";"Regional Organization"
1611;1;1900-01-01 00:00:00;2199-12-31 23:59:59;862;"Association of South East Asian Nations";"ASEAN";"http://www.asean.org";"Regional Organization"
1612;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1078;"Forum for Agricultural Research in Africa";"FARA";"http://www.fara-africa.org/";"Regional Organization"
1613;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1086;"Instituto Interamericano de Cooperacion para la Agricultura (Guatemala)";"IICA-Guatemala";"http://www.iica.int/es/countries/guatemala";"Regional Organization"
1614;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1089;"African Union";"AU";"http://www.au.int/";"Regional Organization"
1615;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1332;"African Union - Interafrican Bureau for Animal Resources";"AU-IBAR";"http://www.au-ibar.org/";"Regional Organization"
1616;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1919;"Centre for Coordination of Agricultural Research and Development for Southern Africa";"CCARDESA";"http://www.ccardesa.org/";"Regional Organization"
1617;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2003;"Regional Network of Agricultural Policy Research Institutes of East and Southern Africa";"ReNAPRI";"http://www.renapri.org/";"Regional Organization"
1618;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2005;"South Asian Association for Regional Cooperation";"SAARC";"http://www.saarc-sec.org/";"Regional Organization"
1619;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2027;"Regional Universities Forum for Capacity Building in Agriculture";"RUFORUM";"http://www.ruforum.org/";"Regional Organization"
1620;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2137;"Mekong River Commission";"MRC";"http://www.mrcmekong.org";"Regional Organization"
1621;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2138;"Intergovernmental Authority on Development";"IGAD";"https://igad.int";"Regional Organization"
1622;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2150;"Asia-Pacific Network for Global Change Research";"APN";"http://www.apn-gcr.org/";"Regional Organization"
1623;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2156;"South Asia Consortium for Interdisciplinary Water Resources Studies";"SaciWATERs";"http://www.saciwaters.org/";"Regional Organization"
1624;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2424;"Fundación para la Investigación Participativa con Agricultores de Honduras ";"FIPAH";"http://fipah-hn.org/";"Regional Organization"
1625;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2637;"Partnership for Aflatoxin Control in Africa";"PACA";"http://www.aflatoxinpartnership.org/";"Regional Organization"
1626;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1;"Wageningen University and Research Centre";"WUR";"http://www.wur.nl/en.htm";"University"
1627;1;1900-01-01 00:00:00;2199-12-31 23:59:59;4;"Georg-August-Universität Göttingen";"GAU";"http://www.uni-goettingen.de/";"University"
1628;1;1900-01-01 00:00:00;2199-12-31 23:59:59;14;"University of Nebraska";"UNL";"http://www.unl.edu/";"University"
1629;1;1900-01-01 00:00:00;2199-12-31 23:59:59;38;"University of Malaysia";;;"University"
1630;1;1900-01-01 00:00:00;2199-12-31 23:59:59;41;"University of Abobo-Adjamé";;;"University"
1631;1;1900-01-01 00:00:00;2199-12-31 23:59:59;43;"Université de Ouagadougou";;;"University"
1632;1;1900-01-01 00:00:00;2199-12-31 23:59:59;47;"University of Western Australia";;;"University"
1633;1;1900-01-01 00:00:00;2199-12-31 23:59:59;61;"Kansas State University";"KSU";;"University"
1634;1;1900-01-01 00:00:00;2199-12-31 23:59:59;63;"University of Abomey Calavi";"UAC";"http://www.uac.bj/web/";"University"
1635;1;1900-01-01 00:00:00;2199-12-31 23:59:59;70;"Lucian Blaga University";"ULBS";;"University"
1636;1;1900-01-01 00:00:00;2199-12-31 23:59:59;75;"Universidade Eduardo Mondlane";"UEM";"http://www.uem.mz/";"University"
1637;1;1900-01-01 00:00:00;2199-12-31 23:59:59;76;"Vietnamese Academy of Agricultural Sciences";"VAAS";;"University"
1638;1;1900-01-01 00:00:00;2199-12-31 23:59:59;78;"University of Illinois";;;"University"
1639;1;1900-01-01 00:00:00;2199-12-31 23:59:59;79;"Addis Ababa University";"AAU";;"University"
1640;1;1900-01-01 00:00:00;2199-12-31 23:59:59;81;"Berkeley University of California";"UC Berkeley";"https://www.berkeley.edu/";"University"
1641;1;1900-01-01 00:00:00;2199-12-31 23:59:59;85;"University of New Hampshire";"UNH";;"University"
1642;1;1900-01-01 00:00:00;2199-12-31 23:59:59;93;"Zhangjiakou Academy of Agricultural sciences";;;"University"
1643;1;1900-01-01 00:00:00;2199-12-31 23:59:59;97;"Chifeng Academy of Agricultural and Animal Husbandry Sciences";;;"University"
1644;1;1900-01-01 00:00:00;2199-12-31 23:59:59;98;"University of Michigan";"U-M";;"University"
1645;1;1900-01-01 00:00:00;2199-12-31 23:59:59;100;"Columbia University";;;"University"
1646;1;1900-01-01 00:00:00;2199-12-31 23:59:59;105;"Duke University";;;"University"
1647;1;1900-01-01 00:00:00;2199-12-31 23:59:59;107;"Colorado State University";"CSU";;"University"
1648;1;1900-01-01 00:00:00;2199-12-31 23:59:59;108;"Université Cheikh Anta Diop de Dakar";"UCAD";;"University"
1649;1;1900-01-01 00:00:00;2199-12-31 23:59:59;109;"Université de Parakou";"UP";;"University"
1650;1;1900-01-01 00:00:00;2199-12-31 23:59:59;112;"Kwame Nkrumah University of Science and Technology";"KNUST";"https://www.knust.edu.gh/";"University"
1651;1;1900-01-01 00:00:00;2199-12-31 23:59:59;114;"Københavns Universitet / University of Copenhagen";"KU";"http://www.ku.dk/";"University"
1652;1;1900-01-01 00:00:00;2199-12-31 23:59:59;116;"Karlsruhe Institut für Technologie";"KIT";"https://www.kit.edu/";"University"
1653;1;1900-01-01 00:00:00;2199-12-31 23:59:59;118;"University of Birmingham";;;"University"
1654;1;1900-01-01 00:00:00;2199-12-31 23:59:59;132;"University of Para";;;"University"
1655;1;1900-01-01 00:00:00;2199-12-31 23:59:59;134;"University of Leeds";;"https://www.leeds.ac.uk/";"University"
1656;1;1900-01-01 00:00:00;2199-12-31 23:59:59;137;"University of Florida";"UF";"http://www.ufic.ufl.edu/";"University"
1657;1;1900-01-01 00:00:00;2199-12-31 23:59:59;150;"University of Oxford";;"http://www.ox.ac.uk/";"University"
1658;1;1900-01-01 00:00:00;2199-12-31 23:59:59;161;"Egerton University";;;"University"
1659;1;1900-01-01 00:00:00;2199-12-31 23:59:59;162;"Sokoine University of Agriculture";"SUA";"http://www.suanet.ac.tz/";"University"
1660;1;1900-01-01 00:00:00;2199-12-31 23:59:59;163;"Hawassa University";;;"University"
1661;1;1900-01-01 00:00:00;2199-12-31 23:59:59;170;"Yunnan Academy of Agricultural Science";"YAAS";;"University"
1662;1;1900-01-01 00:00:00;2199-12-31 23:59:59;173;"CCS Haryana Agricultural University";;;"University"
1663;1;1900-01-01 00:00:00;2199-12-31 23:59:59;176;"Jahangirnagar University";;;"University"
1664;1;1900-01-01 00:00:00;2199-12-31 23:59:59;177;"Makerere University";;;"University"
1665;1;1900-01-01 00:00:00;2199-12-31 23:59:59;179;"Kathmandu University";"KU";"http://www.ku.edu.np/";"University"
1666;1;1900-01-01 00:00:00;2199-12-31 23:59:59;183;"Stanford University";;;"University"
1667;1;1900-01-01 00:00:00;2199-12-31 23:59:59;189;"Rajendra Agricultural University";"RAU";;"University"
1668;1;1900-01-01 00:00:00;2199-12-31 23:59:59;200;"University of British Columbia";"UBC";"https://www.ubc.ca/";"University"
1669;1;1900-01-01 00:00:00;2199-12-31 23:59:59;202;"Universidad Privada del Valle";"Univalle";"http://www.univalle.edu/";"University"
1670;1;1900-01-01 00:00:00;2199-12-31 23:59:59;203;"University of Missouri";;;"University"
1671;1;1900-01-01 00:00:00;2199-12-31 23:59:59;205;"University of Hohenheim";;;"University"
1672;1;1900-01-01 00:00:00;2199-12-31 23:59:59;207;"Statistical Services Centre, University of Reading";"SSC-UoR";;"University"
1673;1;1900-01-01 00:00:00;2199-12-31 23:59:59;211;"University of California, Santa Barbara";"UCSB";;"University"
1674;1;1900-01-01 00:00:00;2199-12-31 23:59:59;214;"University of Cape Town";"UCT";;"University"
1675;1;1900-01-01 00:00:00;2199-12-31 23:59:59;216;"Washington State University";"WSU";;"University"
1676;1;1900-01-01 00:00:00;2199-12-31 23:59:59;222;"Concordia University";;;"University"
1677;1;1900-01-01 00:00:00;2199-12-31 23:59:59;223;"University of Helsinki";;"https://www.helsinki.fi/en";"University"
1678;1;1900-01-01 00:00:00;2199-12-31 23:59:59;225;"McGill University";;;"University"
1679;1;1900-01-01 00:00:00;2199-12-31 23:59:59;227;"University of Reading";;;"University"
1680;1;1900-01-01 00:00:00;2199-12-31 23:59:59;230;"Jordan University of Science and Technology";"JUST";;"University"
1681;1;1900-01-01 00:00:00;2199-12-31 23:59:59;232;"The Ohio State University";"OSU";"https://www.osu.edu/";"University"
1682;1;1900-01-01 00:00:00;2199-12-31 23:59:59;236;"Academy of Agricultural Sciences of the Republic of Tajikistan";"TAAS";"http://taas.tj/en/";"University"
1683;1;1900-01-01 00:00:00;2199-12-31 23:59:59;241;"Utrecht University";;;"University"
1684;1;1900-01-01 00:00:00;2199-12-31 23:59:59;252;"University of Nairobi";"UoN";"http://www.uonbi.ac.ke/";"University"
1685;1;1900-01-01 00:00:00;2199-12-31 23:59:59;254;"Hemwati Nandan Bahuguna Garhwal University";"HNB";;"University"
1686;1;1900-01-01 00:00:00;2199-12-31 23:59:59;260;"Maharana Pratap University of Agriculture and Technology";"MPUAT";;"University"
1687;1;1900-01-01 00:00:00;2199-12-31 23:59:59;267;"University of the Philippines Los Baños";"UPLB";"http://uplb.edu.ph/";"University"
1688;1;1900-01-01 00:00:00;2199-12-31 23:59:59;270;"Karlsruhe Institute of Technology";"KIT";"https://www.kit.edu/english/index.php";"University"
1689;1;1900-01-01 00:00:00;2199-12-31 23:59:59;283;"Norwegian University of Science and Technology";"NTNU";;"University"
1690;1;1900-01-01 00:00:00;2199-12-31 23:59:59;292;"University of Adelaide";;"http://www.adelaide.edu.au/";"University"
1691;1;1900-01-01 00:00:00;2199-12-31 23:59:59;299;"The Earth Institute, Columbia University";;"http://earth.columbia.edu/";"University"
1692;1;1900-01-01 00:00:00;2199-12-31 23:59:59;300;"Michigan State University";"MSU";"https://msu.edu/";"University"
1693;1;1900-01-01 00:00:00;2199-12-31 23:59:59;322;"University of Queensland";"UQ";;"University"
1694;1;1900-01-01 00:00:00;2199-12-31 23:59:59;323;"Universität Osnabrück";;"https://www.uni-osnabrueck.de/startseite.html";"University"
1695;1;1900-01-01 00:00:00;2199-12-31 23:59:59;324;"University of Malawi";"UNIMA";;"University"
1696;1;1900-01-01 00:00:00;2199-12-31 23:59:59;330;"Groundwater Research Center, Khon Kaen University";"GWRC";;"University"
1697;1;1900-01-01 00:00:00;2199-12-31 23:59:59;343;"Tamil Nadu Agricultural University";"TNAU";;"University"
1698;1;1900-01-01 00:00:00;2199-12-31 23:59:59;346;"Institute of Local Government Studies";"ILGS";;"University"
1699;1;1900-01-01 00:00:00;2199-12-31 23:59:59;350;"University of Oklahoma";"OU";"https://www.ou.edu/";"University"
1700;1;1900-01-01 00:00:00;2199-12-31 23:59:59;356;"Virginia Tech";"VT";"https://www.vt.edu/";"University"
1701;1;1900-01-01 00:00:00;2199-12-31 23:59:59;357;"Midlands State University";"MSU";"http://ww4.msu.ac.zw/";"University"
1702;1;1900-01-01 00:00:00;2199-12-31 23:59:59;359;"University of Hamburg";;;"University"
1703;1;1900-01-01 00:00:00;2199-12-31 23:59:59;360;"University of Tasmania";"UTAS";;"University"
1704;1;1900-01-01 00:00:00;2199-12-31 23:59:59;361;"University of Washington";"UW";;"University"
1705;1;1900-01-01 00:00:00;2199-12-31 23:59:59;365;"University College London";"UCL";;"University"
1706;1;1900-01-01 00:00:00;2199-12-31 23:59:59;378;"Oregon State University";"OSU";"http://oregonstate.edu/";"University"
1707;1;1900-01-01 00:00:00;2199-12-31 23:59:59;383;"University of Swaziland";"UNISWA";;"University"
1708;1;1900-01-01 00:00:00;2199-12-31 23:59:59;384;"Bunda College of Agriculture";"BCA";;"University"
1709;1;1900-01-01 00:00:00;2199-12-31 23:59:59;385;"National University of Lesotho";;;"University"
1710;1;1900-01-01 00:00:00;2199-12-31 23:59:59;388;"Universitas Brawijaya";"UB";;"University"
1711;1;1900-01-01 00:00:00;2199-12-31 23:59:59;389;"Universitas Lampung";;;"University"
1712;1;1900-01-01 00:00:00;2199-12-31 23:59:59;392;"University of California, Riverside";"Cal-Riverside";;"University"
1713;1;1900-01-01 00:00:00;2199-12-31 23:59:59;402;"University of Ghana";"UG";"http://www.ug.edu.gh/";"University"
1714;1;1900-01-01 00:00:00;2199-12-31 23:59:59;419;"Moi University";"MU";;"University"
1715;1;1900-01-01 00:00:00;2199-12-31 23:59:59;422;"University of Ilorin, Geology Department";;;"University"
1716;1;1900-01-01 00:00:00;2199-12-31 23:59:59;424;"Acharya N. G. Ranga Agricultural University";"ANGRAU";;"University"
1717;1;1900-01-01 00:00:00;2199-12-31 23:59:59;425;"University of Agricultural Sciences, Dharwad";"UASD";;"University"
1718;1;1900-01-01 00:00:00;2199-12-31 23:59:59;438;"Stichting Dienst Landbouwkundig Onderzoek";"LEI";;"University"
1719;1;1900-01-01 00:00:00;2199-12-31 23:59:59;442;"Katholieke Universiteit Leuven";"KU Leuven";"https://www.kuleuven.be/english/";"University"
1720;1;1900-01-01 00:00:00;2199-12-31 23:59:59;449;"Texas A&M University";;;"University"
1721;1;1900-01-01 00:00:00;2199-12-31 23:59:59;450;"University of Guelph";;"http://www.uoguelph.ca/";"University"
1722;1;1900-01-01 00:00:00;2199-12-31 23:59:59;451;"Mekelle University";;;"University"
1723;1;1900-01-01 00:00:00;2199-12-31 23:59:59;453;"Scuola Superiore S. Anna";;;"University"
1724;1;1900-01-01 00:00:00;2199-12-31 23:59:59;457;"Universidad del Valle de Guatemala";"UVG";"http://www.uvg.edu.gt/";"University"
1725;1;1900-01-01 00:00:00;2199-12-31 23:59:59;459;"Centre of Excellence for Biodiversity Law";"CEBLAW";;"University"
1726;1;1900-01-01 00:00:00;2199-12-31 23:59:59;461;"University of Aberdeen";;;"University"
1727;1;1900-01-01 00:00:00;2199-12-31 23:59:59;467;"Universidad Nacional Agraria La Molina";;;"University"
1728;1;1900-01-01 00:00:00;2199-12-31 23:59:59;468;"Hamburg University of Applied Sciences";"HAW Hamburg";;"University"
1729;1;1900-01-01 00:00:00;2199-12-31 23:59:59;469;"Jomo Kenyatta University of Agriculture and Technology";"JKUAT";"http://www.jkuat.ac.ke/";"University"
1730;1;1900-01-01 00:00:00;2199-12-31 23:59:59;476;"Universidad Nacional de San Luis";;;"University"
1731;1;1900-01-01 00:00:00;2199-12-31 23:59:59;477;"Pennsylvania State University";"Penn State";"http://www.psu.edu/";"University"
1732;1;1900-01-01 00:00:00;2199-12-31 23:59:59;480;"University of Pretoria";;;"University"
1733;1;1900-01-01 00:00:00;2199-12-31 23:59:59;482;"Cantho University";;;"University"
1734;1;1900-01-01 00:00:00;2199-12-31 23:59:59;486;"Hue University of Agriculture and Forestry";"HUAF";;"University"
1735;1;1900-01-01 00:00:00;2199-12-31 23:59:59;490;"Justus Liebig University Giessen";"JLU";;"University"
1736;1;1900-01-01 00:00:00;2199-12-31 23:59:59;492;"Arba Minch University";"AMU";;"University"
1737;1;1900-01-01 00:00:00;2199-12-31 23:59:59;493;"TERI University";"TERI";"http://www.teriuniversity.ac.in/";"University"
1738;1;1900-01-01 00:00:00;2199-12-31 23:59:59;494;"Symbiosis Institute of Geoinformatics";;"http://www.sig.ac.in";"University"
1739;1;1900-01-01 00:00:00;2199-12-31 23:59:59;502;"La Universidad de Erlangen-Núremberg";;;"University"
1740;1;1900-01-01 00:00:00;2199-12-31 23:59:59;503;"University College Cork";;;"University"
1741;1;1900-01-01 00:00:00;2199-12-31 23:59:59;504;"University of Greenwich";;"http://www2.gre.ac.uk/";"University"
1742;1;1900-01-01 00:00:00;2199-12-31 23:59:59;514;"Princeton University";;;"University"
1743;1;1900-01-01 00:00:00;2199-12-31 23:59:59;515;"University of South Carolina";;;"University"
1744;1;1900-01-01 00:00:00;2199-12-31 23:59:59;519;"University of Dar es Salaam";"UDSM";"http://www.cccs.udsm.ac.tz/";"University"
1745;1;1900-01-01 00:00:00;2199-12-31 23:59:59;520;"Maseno University";;;"University"
1746;1;1900-01-01 00:00:00;2199-12-31 23:59:59;522;"Polytechnic University of Gaza";"ISPG";;"University"
1747;1;1900-01-01 00:00:00;2199-12-31 23:59:59;530;"University for Development Studies";"UDS";"http://www.uds.edu.gh/";"University"
1748;1;1900-01-01 00:00:00;2199-12-31 23:59:59;536;"Université de Sherbrooke";"UDS";"http://www.usherbrooke.ca/";"University"
1749;1;1900-01-01 00:00:00;2199-12-31 23:59:59;537;"University of the Free State";"UFS";;"University"
1750;1;1900-01-01 00:00:00;2199-12-31 23:59:59;541;"Saint Augustine University";"SAUT";;"University"
1751;1;1900-01-01 00:00:00;2199-12-31 23:59:59;552;"Monash University";;"http://www.monash.edu.au/";"University"
1752;1;1900-01-01 00:00:00;2199-12-31 23:59:59;555;"Scottish Agricultural College";"SAC";"http://www.sruc.ac.uk/";"University"
1753;1;1900-01-01 00:00:00;2199-12-31 23:59:59;561;"Swedish University of Agricultural Sciences";"SLU";"http://www.slu.se/";"University"
1754;1;1900-01-01 00:00:00;2199-12-31 23:59:59;564;"University of Salzburg";;"http://www.uni-salzburg.at";"University"
1755;1;1900-01-01 00:00:00;2199-12-31 23:59:59;565;"National University of Rwanda";"NUR";"http://www.nur.ac.rw/";"University"
1756;1;1900-01-01 00:00:00;2199-12-31 23:59:59;575;"Punjab Agricultural University";"PAU";"http://www.pau.edu/";"University"
1757;1;1900-01-01 00:00:00;2199-12-31 23:59:59;578;"University of Chicago";;"http://www.uchicago.edu/";"University"
1758;1;1900-01-01 00:00:00;2199-12-31 23:59:59;579;"Escuela Agricola Panamericana Zamorano";;"http://www.zamorano.edu/";"University"
1759;1;1900-01-01 00:00:00;2199-12-31 23:59:59;592;"Natural Resources Institute, University of Greenwich";"NRI";"http://www.nri.org/";"University"
1760;1;1900-01-01 00:00:00;2199-12-31 23:59:59;594;"Universidad para la Cooperación Internacional";"UCI";"http://www.uci.ac.cr/";"University"
1761;1;1900-01-01 00:00:00;2199-12-31 23:59:59;611;"Pontificia Universidad Javeriana";;"http://www.javeriana.edu.co/";"University"
1762;1;1900-01-01 00:00:00;2199-12-31 23:59:59;612;"Purdue University";;"http://www.purdue.edu/";"University"
1763;1;1900-01-01 00:00:00;2199-12-31 23:59:59;649;"Orissa University of Agriculture and Technology";"OUAT";"http://www.ouat.nic.in/";"University"
1764;1;1900-01-01 00:00:00;2199-12-31 23:59:59;652;"Department of Agroforestry and Environment";"BSMRAU";;"University"
1765;1;1900-01-01 00:00:00;2199-12-31 23:59:59;656;"University TBD";"TBD";;"University"
1766;1;1900-01-01 00:00:00;2199-12-31 23:59:59;657;"Bogor Agriculture University";;"http://www.ipb.ac.id/";"University"
1767;1;1900-01-01 00:00:00;2199-12-31 23:59:59;667;"University of Dhaka";"UoD";;"University"
1768;1;1900-01-01 00:00:00;2199-12-31 23:59:59;678;"University of Zimbabwe";;"http://www.uz.ac.zw/";"University"
1769;1;1900-01-01 00:00:00;2199-12-31 23:59:59;679;"Federal University of Technology Minna";;"https://www.futminna.edu.ng/";"University"
1770;1;1900-01-01 00:00:00;2199-12-31 23:59:59;681;"Bihar Agriculutre University";"BAU";"http://www.bausabour.ac.in/";"University"
1771;1;1900-01-01 00:00:00;2199-12-31 23:59:59;693;"Chinese Academy of Tropical Agricultural Sciences";"CATAS";"http://www.catas.cn";"University"
1772;1;1900-01-01 00:00:00;2199-12-31 23:59:59;694;"Birla Institute of Technology";"BIT";"https://www.bitmesra.ac.in/";"University"
1773;1;1900-01-01 00:00:00;2199-12-31 23:59:59;696;"Kenyatta University";"KU";"http://www.ku.ac.ke/";"University"
1774;1;1900-01-01 00:00:00;2199-12-31 23:59:59;700;"Tashkent Irrigation and Melioration Institute";"TIIM";"http://tiim.uz/";"University"
1775;1;1900-01-01 00:00:00;2199-12-31 23:59:59;703;"Nong Lam University";"UAF";"http://www.hcmuaf.edu.vn/";"University"
1776;1;1900-01-01 00:00:00;2199-12-31 23:59:59;705;"Yunnan Agricultural University";"YAU";"http://www.ynau.edu.cn/";"University"
1777;1;1900-01-01 00:00:00;2199-12-31 23:59:59;719;"Gorgan University of Agricultural Sciences & Natural Resources";"GAU";"http://www.gau.ac.ir/";"University"
1778;1;1900-01-01 00:00:00;2199-12-31 23:59:59;726;"Vanavarayar Institute of Agriculture";"VIA";"http://www.via.ac.in/";"University"
